episode,reward,length,epsilon,eval_reward
1,70.0,71,0.9984798158011636,
2,62.0,63,0.9969619425623256,
3,50.0,51,0.9954463767704012,
4,64.0,65,0.9939331149176459,
5,44.0,45,0.9924221535016479,
6,29.0,30,0.9909134890253195,
7,41.0,42,0.9894071179968894,
8,43.0,44,0.9879030369298943,
9,76.0,77,0.9864012423431711,
10,52.0,53,0.9849017307608484,37.4
11,30.0,31,0.9834044987123391,
12,32.0,33,0.981909542732332,
13,52.0,53,0.9804168593607837,
14,39.0,40,0.9789264451429107,
15,28.0,29,0.9774382966291814,
16,67.0,68,0.9759524103753081,
17,33.0,34,0.9744687829422393,
18,33.0,34,0.9729874108961512,
19,33.0,34,0.9715082908084401,
20,36.0,37,0.9700314192557147,37.9
21,29.0,30,0.9685567928197873,
22,60.0,61,0.967084408087667,
23,34.0,35,0.9656142616515512,
24,36.0,37,0.9641463501088174,
25,52.0,53,0.9626806700620163,
26,36.0,37,0.9612172181188628,
27,57.0,58,0.9597559908922291,
28,34.0,35,0.9582969850001362,
29,62.0,63,0.9568401970657464,
30,29.0,30,0.9553856237173556,33.8
31,39.0,40,0.953933261588385,
32,41.0,42,0.9524831073173738,
33,46.0,47,0.9510351575479714,
34,61.0,62,0.9495894089289292,
35,34.0,35,0.948145858114093,
36,33.0,34,0.9467045017623958,
37,27.0,28,0.9452653365378494,
38,68.0,69,0.9438283591095368,
39,40.0,41,0.9423935661516047,
40,31.0,32,0.940960954343256,44.2
41,27.0,28,0.9395305203687414,
42,28.0,29,0.9381022609173524,
43,43.0,44,0.9366761726834132,
44,29.0,30,0.9352522523662733,
45,34.0,35,0.9338304966702999,
46,29.0,30,0.9324109023048702,
47,30.0,31,0.9309934659843636,
48,31.0,32,0.9295781844281543,
49,36.0,37,0.9281650543606036,
50,46.0,47,0.9267540725110525,42.1
51,40.0,41,0.9253452356138139,
52,50.0,51,0.9239385404081653,
53,31.0,32,0.9225339836383408,
54,44.0,45,0.9211315620535242,
55,51.0,52,0.9197312724078409,
56,30.0,31,0.9183331114603508,
57,62.0,63,0.9169370759750405,
58,44.0,45,0.915543162720816,
59,37.0,38,0.9141513684714951,
60,33.0,34,0.9127616900058001,42.5
61,32.0,33,0.9113741241073501,
62,31.0,32,0.9099886675646538,
63,49.0,50,0.9086053171711018,
64,27.0,28,0.9072240697249596,
65,38.0,39,0.9058449220293597,
66,45.0,46,0.9044678708922945,
67,34.0,35,0.9030929131266089,
68,31.0,32,0.9017200455499927,
69,29.0,30,0.9003492649849736,
70,31.0,32,0.8989805682589095,48.2
71,31.0,32,0.8976139522039813,
72,28.0,29,0.8962494136571858,
73,27.0,28,0.8948869494603278,
74,58.0,59,0.8935265564600133,
75,32.0,33,0.8921682315076421,
76,52.0,53,0.8908119714594004,
77,28.0,29,0.8894577731762535,
78,43.0,44,0.8881056335239388,
79,63.0,64,0.8867555493729581,
80,37.0,38,0.8854075175985708,53.2
81,35.0,36,0.8840615350807866,
82,38.0,39,0.8827175987043577,
83,37.0,38,0.8813757053587726,
84,57.0,58,0.880035851938248,
85,49.0,50,0.878698035341722,
86,35.0,36,0.8773622524728469,
87,43.0,44,0.8760285002399822,
88,35.0,36,0.8746967755561871,
89,46.0,47,0.8733670753392134,
90,65.0,66,0.8720393965114989,40.0
91,42.0,43,0.8707137360001593,
92,40.0,41,0.8693900907369821,
93,31.0,32,0.8680684576584189,
94,46.0,47,0.8667488337055783,
95,41.0,42,0.8654312158242192,
96,76.0,77,0.8641156009647435,
97,41.0,42,0.8628019860821889,
98,43.0,44,0.8614903681362222,
99,36.0,37,0.8601807440911318,
100,53.0,54,0.8588731109158211,35.6
101,70.0,71,0.8575674655838014,
102,42.0,43,0.8562638050731847,
103,29.0,30,0.8549621263666769,
104,34.0,35,0.8536624264515708,
105,30.0,31,0.8523647023197387,
106,44.0,45,0.8510689509676264,
107,37.0,38,0.8497751693962451,
108,46.0,47,0.8484833546111654,
109,29.0,30,0.8471935036225099,
110,37.0,38,0.8459056134449461,41.1
111,25.0,26,0.84461968109768,
112,26.0,27,0.8433357036044491,
113,54.0,55,0.842053677993515,
114,30.0,31,0.8407736012976572,
115,31.0,32,0.8394954705541657,
116,46.0,47,0.8382192828048346,
117,30.0,31,0.8369450350959547,
118,49.0,50,0.8356727244783073,
119,28.0,29,0.8344023480071568,
120,37.0,38,0.8331339027422444,50.7
121,32.0,33,0.8318673857477807,
122,53.0,54,0.8306027940924396,
123,43.0,44,0.8293401248493509,
124,41.0,42,0.828079375096094,
125,27.0,28,0.8268205419146906,
126,26.0,27,0.8255636223915985,
127,30.0,31,0.8243086136177047,
128,31.0,32,0.8230555126883183,
129,58.0,59,0.8218043167031643,
130,36.0,37,0.8205550227663767,45.2
131,35.0,36,0.8193076279864915,
132,87.0,88,0.8180621294764403,
133,46.0,47,0.8168185243535437,
134,34.0,35,0.8155768097395046,
135,31.0,32,0.8143369827604012,
136,27.0,28,0.8130990405466808,
