episode,reward,length,epsilon,eval_reward
1,31.0,32,0.995,
2,37.0,38,0.990025,
3,18.0,19,0.985074875,
4,24.0,25,0.9801495006250001,
5,13.0,14,0.9752487531218751,
6,16.0,17,0.9703725093562657,
7,10.0,11,0.9655206468094844,
8,19.0,20,0.960693043575437,
9,18.0,19,0.9558895783575597,
10,10.0,11,0.9511101304657719,11.4
11,8.0,9,0.946354579813443,
12,45.0,46,0.9416228069143757,
13,13.0,14,0.9369146928798039,
14,20.0,21,0.9322301194154049,
15,16.0,17,0.9275689688183278,
16,8.0,9,0.9229311239742362,
17,23.0,24,0.918316468354365,
18,9.0,10,0.9137248860125932,
19,11.0,12,0.9091562615825302,
20,19.0,20,0.9046104802746175,9.4
21,39.0,40,0.9000874278732445,
22,40.0,41,0.8955869907338783,
23,21.0,22,0.8911090557802088,
24,10.0,11,0.8866535105013078,
25,18.0,19,0.8822202429488013,
26,41.0,42,0.8778091417340573,
27,16.0,17,0.8734200960253871,
28,16.0,17,0.8690529955452602,
29,17.0,18,0.8647077305675338,
30,29.0,30,0.8603841919146962,8.2
31,15.0,16,0.8560822709551227,
32,22.0,23,0.851801859600347,
33,19.0,20,0.8475428503023453,
34,13.0,14,0.8433051360508336,
35,11.0,12,0.8390886103705794,
36,12.0,13,0.8348931673187264,
37,15.0,16,0.8307187014821328,
38,12.0,13,0.8265651079747222,
39,23.0,24,0.8224322824348486,
40,12.0,13,0.8183201210226743,10.8
41,12.0,13,0.8142285204175609,
42,24.0,25,0.810157377815473,
43,12.0,13,0.8061065909263957,
44,17.0,18,0.8020760579717637,
45,14.0,15,0.798065677681905,
46,16.0,17,0.7940753492934954,
47,16.0,17,0.7901049725470279,
48,31.0,32,0.7861544476842928,
49,31.0,32,0.7822236754458713,
50,8.0,9,0.778312557068642,8.5
51,20.0,21,0.7744209942832988,
52,10.0,11,0.7705488893118823,
53,13.0,14,0.7666961448653229,
54,31.0,32,0.7628626641409962,
55,102.0,103,0.7590483508202912,
56,13.0,14,0.7552531090661897,
57,21.0,22,0.7514768435208588,
58,10.0,11,0.7477194593032545,
59,14.0,15,0.7439808620067382,
60,44.0,45,0.7402609576967045,15.2
61,12.0,13,0.736559652908221,
62,13.0,14,0.7328768546436799,
63,11.0,12,0.7292124703704616,
64,12.0,13,0.7255664080186093,
65,21.0,22,0.7219385759785162,
66,11.0,12,0.7183288830986236,
67,19.0,20,0.7147372386831305,
68,11.0,12,0.7111635524897149,
69,16.0,17,0.7076077347272662,
70,11.0,12,0.7040696960536299,9.0
71,14.0,15,0.7005493475733617,
72,9.0,10,0.697046600835495,
73,9.0,10,0.6935613678313175,
74,11.0,12,0.6900935609921609,
75,30.0,31,0.6866430931872001,
76,13.0,14,0.6832098777212641,
77,11.0,12,0.6797938283326578,
78,13.0,14,0.6763948591909945,
79,18.0,19,0.6730128848950395,
80,16.0,17,0.6696478204705644,9.1
81,25.0,26,0.6662995813682115,
82,44.0,45,0.6629680834613705,
83,13.0,14,0.6596532430440636,
84,19.0,20,0.6563549768288433,
85,24.0,25,0.653073201944699,
86,12.0,13,0.6498078359349755,
87,17.0,18,0.6465587967553006,
88,16.0,17,0.6433260027715241,
89,16.0,17,0.6401093727576664,
90,31.0,32,0.6369088258938781,19.1
91,18.0,19,0.6337242817644086,
92,38.0,39,0.6305556603555866,
93,30.0,31,0.6274028820538087,
94,19.0,20,0.6242658676435396,
95,19.0,20,0.6211445383053219,
96,19.0,20,0.6180388156137953,
97,29.0,30,0.6149486215357263,
98,36.0,37,0.6118738784280476,
99,24.0,25,0.6088145090359074,
100,12.0,13,0.6057704364907278,9.4
101,47.0,48,0.6027415843082742,
102,67.0,68,0.5997278763867329,
103,17.0,18,0.5967292370047992,
104,12.0,13,0.5937455908197752,
105,39.0,40,0.5907768628656763,
106,16.0,17,0.5878229785513479,
107,14.0,15,0.5848838636585911,
108,21.0,22,0.5819594443402982,
109,18.0,19,0.5790496471185967,
110,12.0,13,0.5761543988830038,269.9
111,18.0,19,0.5732736268885887,
112,9.0,10,0.5704072587541458,
113,22.0,23,0.567555222460375,
114,31.0,32,0.5647174463480732,
115,11.0,12,0.5618938591163328,
116,12.0,13,0.5590843898207511,
117,66.0,67,0.5562889678716474,
118,54.0,55,0.5535075230322891,
119,100.0,101,0.5507399854171277,
120,84.0,85,0.547986285490042,306.5
121,15.0,16,0.5452463540625918,
122,38.0,39,0.5425201222922789,
123,13.0,14,0.5398075216808175,
124,11.0,12,0.5371084840724134,
125,65.0,66,0.5344229416520513,
126,68.0,69,0.531750826943791,
127,44.0,45,0.5290920728090721,
128,10.0,11,0.5264466124450268,
129,21.0,22,0.5238143793828016,
130,17.0,18,0.5211953074858876,83.7
131,57.0,58,0.5185893309484582,
132,15.0,16,0.5159963842937159,
133,27.0,28,0.5134164023722473,
134,83.0,84,0.510849320360386,
135,38.0,39,0.5082950737585841,
136,43.0,44,0.5057535983897912,
137,28.0,29,0.5032248303978422,
138,48.0,49,0.500708706245853,
139,28.0,29,0.4982051627146237,
140,67.0,68,0.49571413690105054,186.1
141,20.0,21,0.4932355662165453,
142,37.0,38,0.4907693883854626,
143,33.0,34,0.4883155414435353,
144,65.0,66,0.4858739637363176,
145,33.0,34,0.483444593917636,
146,23.0,24,0.4810273709480478,
147,44.0,45,0.47862223409330756,
148,31.0,32,0.47622912292284103,
149,108.0,109,0.4738479773082268,
150,30.0,31,0.47147873742168567,184.4
151,32.0,33,0.46912134373457726,
152,33.0,34,0.46677573701590436,
153,16.0,17,0.46444185833082485,
154,43.0,44,0.46211964903917074,
155,17.0,18,0.4598090507939749,
156,59.0,60,0.457510005540005,
157,164.0,165,0.45522245551230495,
158,157.0,158,0.4529463432347434,
159,49.0,50,0.4506816115185697,
160,20.0,21,0.4484282034609769,252.5
161,14.0,15,0.446186062443672,
162,113.0,114,0.4439551321314536,
163,26.0,27,0.4417353564707963,
164,192.0,193,0.43952667968844233,
165,99.0,100,0.43732904629000013,
166,91.0,92,0.4351424010585501,
167,155.0,156,0.43296668905325736,
168,209.0,210,0.43080185560799106,
169,61.0,62,0.4286478463299511,
170,153.0,154,0.42650460709830135,500.0
171,185.0,186,0.42437208406280985,
172,75.0,76,0.4222502236424958,
173,32.0,33,0.42013897252428334,
174,262.0,263,0.4180382776616619,
175,34.0,35,0.4159480862733536,
176,56.0,57,0.41386834584198684,
177,180.0,181,0.4117990041127769,
178,22.0,23,0.40974000909221303,
179,367.0,368,0.40769130904675194,
180,24.0,25,0.40565285250151817,198.3
181,100.0,101,0.4036245882390106,
182,26.0,27,0.4016064652978155,
183,177.0,178,0.3995984329713264,
184,149.0,150,0.3976004408064698,
185,15.0,16,0.39561243860243744,
186,77.0,78,0.3936343764094253,
187,63.0,64,0.39166620452737816,
188,47.0,48,0.3897078735047413,
189,105.0,106,0.3877593341372176,
190,150.0,151,0.3858205374665315,271.0
191,101.0,102,0.38389143477919885,
192,84.0,85,0.3819719776053028,
193,136.0,137,0.3800621177172763,
194,50.0,51,0.37816180712868996,
195,104.0,105,0.37627099809304654,
196,217.0,218,0.3743896431025813,
197,56.0,57,0.37251769488706843,
198,133.0,134,0.3706551064126331,
199,98.0,99,0.36880183088056995,
200,117.0,118,0.3669578217261671,138.8
201,72.0,73,0.36512303261753626,
202,79.0,80,0.3632974174544486,
203,54.0,55,0.3614809303671764,
204,43.0,44,0.3596735257153405,
205,91.0,92,0.3578751580867638,
206,108.0,109,0.35608578229633,
207,107.0,108,0.3543053533848483,
208,115.0,116,0.35253382661792404,
209,32.0,33,0.3507711574848344,
210,98.0,99,0.34901730169741024,132.7
211,23.0,24,0.3472722151889232,
212,73.0,74,0.3455358541129786,
213,112.0,113,0.3438081748424137,
214,131.0,132,0.3420891339682016,
215,45.0,46,0.3403786882983606,
216,104.0,105,0.3386767948568688,
217,21.0,22,0.33698341088258443,
