episode,reward,length,epsilon,lr,eval_reward
1,15.0,16,1.0,0.03,
2,26.0,27,0.9803570795406537,0.03,
3,22.0,23,0.9611000034054795,0.03,
4,14.0,15,0.9422211924851082,0.03,
5,46.0,47,0.9237132165460127,0.03,
6,21.0,22,0.9055687913061524,0.03,
7,13.0,14,0.8877807755680592,0.03,
8,37.0,38,0.8703421684082391,0.03,
9,12.0,13,0.853246106421781,0.03,
10,14.0,15,0.836485861021091,0.03,
11,58.0,59,0.8200548357876859,0.03,
12,28.0,29,0.803946563876006,0.03,
13,26.0,27,0.7881547054682249,0.03,
14,19.0,20,0.772673045279053,0.03,
15,11.0,12,0.7574954901095556,0.03,
16,19.0,20,0.74261606644902,0.03,
17,12.0,13,0.7280289181239292,0.03,
18,19.0,20,0.7137283039931169,0.03,
19,11.0,12,0.699708595688196,0.03,
20,14.0,15,0.6859642753983718,0.03,35.8
21,29.0,30,0.6724899336987684,0.03,
22,21.0,22,0.6592802674214124,0.03,
23,10.0,11,0.6463300775680371,0.03,
24,47.0,48,0.6336342672638849,0.03,
25,48.0,49,0.6211878397517042,0.03,
26,23.0,24,0.6089858964251483,0.03,
27,43.0,44,0.5970236349008055,0.03,
28,76.0,77,0.5852963471280991,0.03,
29,37.0,38,0.5737994175363159,0.03,
30,20.0,21,0.5625283212180308,0.03,
31,14.0,15,0.5514786221482153,0.03,
32,51.0,52,0.540645971438328,0.03,
33,30.0,31,0.530026105624699,0.03,
34,14.0,15,0.5196148449905359,0.03,
35,17.0,18,0.5094080919208912,0.03,
36,28.0,29,0.49940182928994176,0.03,
37,16.0,17,0.48959211887994736,0.03,
38,16.0,17,0.4799750998312657,0.03,
39,22.0,23,0.4705469871228133,0.03,
40,19.0,20,0.4613040700823748,0.03,31.3
41,35.0,36,0.45224271092617396,0.03,
42,28.0,29,0.44335934332713195,0.03,
43,43.0,44,0.4346504710112491,0.03,
44,28.0,29,0.4261126663815577,0.03,
45,37.0,38,0.4177425691691048,0.03,
46,47.0,48,0.40953688511043307,0.03,
47,36.0,37,0.40149238465104037,0.03,
48,13.0,14,0.3936059016743067,0.03,
49,11.0,12,0.385874332255389,0.03,
50,86.0,87,0.37829463343959296,0.03,
51,17.0,18,0.37086382204474144,0.03,
52,26.0,27,0.3635789734870674,0.03,
53,62.0,63,0.35643722063017014,0.03,
54,70.0,71,0.3494357526565812,0.03,
55,14.0,15,0.34257181396149616,0.03,
56,39.0,40,0.3358427030682365,0.03,
57,16.0,17,0.3292457715650153,0.03,
58,45.0,46,0.3227784230625876,0.03,
59,42.0,43,0.31643811217237594,0.03,
60,28.0,29,0.31022234350466826,0.03,33.3
61,44.0,45,0.304128670686494,0.03,
62,22.0,23,0.29815469539879247,0.03,
63,41.0,42,0.29229806643249334,0.03,
64,100.0,101,0.28655647876313917,0.03,
65,11.0,12,0.28092767264368446,0.03,
66,31.0,32,0.27540943271511525,0.03,
67,24.0,25,0.26999958713453853,0.03,
68,55.0,56,0.26469600672039845,0.03,
69,32.0,33,0.25949660411448305,0.03,
70,19.0,20,0.2543993329603918,0.03,
71,18.0,19,0.24940218709814005,0.03,
72,9.0,10,0.24450319977458426,0.03,
73,15.0,16,0.23970044286935643,0.03,
74,43.0,44,0.23499202613600356,0.03,
75,16.0,17,0.23037609645803342,0.03,
76,14.0,15,0.22585083711957357,0.03,
77,78.0,79,0.221414467090357,0.03,
78,46.0,47,0.21706524032475255,0.03,
79,77.0,78,0.21280144507456453,0.03,
80,17.0,18,0.2086214032153309,0.03,31.9
81,11.0,12,0.20452346958585493,0.03,
82,26.0,27,0.20050603134071043,0.03,
83,27.0,28,0.19656750731546566,0.03,
84,27.0,28,0.19270634740437598,0.03,
85,15.0,16,0.18892103195030066,0.03,
86,30.0,31,0.18521007114660326,0.03,
87,25.0,26,0.18157200445080066,0.03,
88,90.0,91,0.1780054000097295,0.03,
89,22.0,23,0.17450885409600425,0.03,
90,19.0,20,0.17108099055554477,0.03,
91,45.0,46,0.16772046026595602,0.03,
92,108.0,109,0.16442594060554688,0.03,
93,86.0,87,0.16119613493277893,0.03,
94,48.0,49,0.1580297720759403,0.03,
95,86.0,87,0.15492560583284395,0.03,
96,91.0,92,0.15188241448035336,0.03,
97,57.0,58,0.1488990002935423,0.03,
98,59.0,60,0.14597418907430007,0.03,
99,27.0,28,0.143106829689196,0.03,
100,71.0,72,0.1402957936164219,0.03,29.2
101,12.0,13,0.13753997450163363,0.03,
102,18.0,19,0.13483828772251752,0.03,
103,11.0,12,0.13218966996190964,0.03,
104,67.0,68,0.1295930787893006,0.03,
105,9.0,10,0.12704749225056056,0.03,
106,49.0,50,0.12455190846572338,0.03,
107,48.0,49,0.12210534523467138,0.03,
108,11.0,12,0.11970683965056571,0.03,
109,128.0,129,0.11735544772086992,0.03,
110,26.0,27,0.1150502439958179,0.03,
111,35.0,36,0.11279032120417966,0.03,
112,26.0,27,0.11057478989618183,0.03,
113,51.0,52,0.10840277809344219,0.03,
114,14.0,15,0.10627343094578053,0.03,
115,41.0,42,0.10418591039477072,0.03,
116,15.0,16,0.10213939484390165,0.03,
117,36.0,37,0.10013307883521712,0.03,
118,44.0,45,0.09816617273230749,0.03,
119,18.0,19,0.09623790240952831,0.03,
120,10.0,11,0.09434750894732362,0.03,36.2
121,25.0,26,0.09249424833353387,0.03,
122,28.0,29,0.09067739117057123,0.03,
