episode,reward,length,epsilon,eval_reward
1,34.0,35,0.9951093029503799,
2,27.0,28,0.990242524818391,
3,10.0,11,0.9853995486238534,
4,16.0,17,0.9805802579587017,
5,12.0,13,0.9757845369841874,
6,10.0,11,0.971012270428094,
7,14.0,15,0.9662633435819664,
8,19.0,20,0.961537642298354,
9,17.0,18,0.9568350529880668,
10,12.0,13,0.952155462617445,8.8
11,13.0,14,0.9474987587056422,
12,14.0,15,0.9428648293219217,
13,21.0,22,0.9382535630829665,
14,21.0,22,0.9336648491502011,
15,25.0,26,0.9290985772271282,
16,18.0,19,0.9245546375566772,
17,23.0,24,0.9200329209185663,
18,15.0,16,0.9155333186266765,
19,14.0,15,0.9110557225264402,
20,20.0,21,0.9066000249922406,24.9
21,22.0,23,0.9021661189248256,
22,12.0,13,0.8977538977487327,
23,18.0,19,0.893363255409728,
24,26.0,27,0.8889940863722567,
25,17.0,18,0.8846462856169063,
26,21.0,22,0.8803197486378823,
27,68.0,69,0.8760143714404968,
28,10.0,11,0.8717300505386679,
29,16.0,17,0.8674666829524333,
30,8.0,9,0.8632241662054742,8.3
31,18.0,19,0.8590023983226522,
32,11.0,12,0.8548012778275591,
33,39.0,40,0.8506207037400764,
34,19.0,20,0.846460575573949,
35,16.0,17,0.8423207933343698,
36,14.0,15,0.8382012575155757,
37,21.0,22,0.8341018690984564,
38,18.0,19,0.830022529548174,
39,25.0,26,0.8259631408117946,
40,27.0,28,0.8219236053159313,8.6
41,67.0,68,0.8179038259643996,
42,23.0,24,0.8139037061358825,
43,20.0,21,0.8099231496816088,
44,18.0,19,0.805962060923042,
45,22.0,23,0.8020203446495799,
46,9.0,10,0.798097906116267,
47,21.0,22,0.7941946510415162,
48,11.0,12,0.7903104856048434,
49,22.0,23,0.786445316444612,
50,10.0,11,0.7825990506557888,19.8
51,19.0,20,0.778771595787711,
52,42.0,43,0.7749628598418642,
53,27.0,28,0.7711727512696704,
54,48.0,49,0.7674011789702885,
55,24.0,25,0.7636480522884235,
