episode,reward,length,epsilon,eval_reward
1,64.0,65,0.99313693392502,
2,32.0,33,0.9863209695259896,
3,28.0,29,0.9795517835409944,
4,30.0,31,0.972829054926688,
5,29.0,30,0.9661524648430658,
6,36.0,37,0.9595216966383431,
7,34.0,35,0.9529364358339372,
8,43.0,44,0.9463963701095529,
9,45.0,46,0.9399011892883699,
10,56.0,57,0.9334505853223315,40.1
11,38.0,39,0.9270442522775356,
12,32.0,33,0.9206818863197245,
13,36.0,37,0.914363185699875,
14,49.0,50,0.9080878507398875,
15,32.0,33,0.901855583818373,
16,66.0,67,0.8956660893565379,
17,30.0,31,0.8895190738041651,
18,31.0,32,0.883414245625692,
19,58.0,59,0.8773513152863843,
20,43.0,44,0.8713299952386032,47.1
21,30.0,31,0.8653499999081686,
22,25.0,26,0.859411045680815,
23,29.0,30,0.8535128508887398,
24,33.0,34,0.8476551357972458,
25,40.0,41,0.8418376225914732,
26,38.0,39,0.8360600353632238,
27,36.0,37,0.8303221000978759,
28,29.0,30,0.824623544661388,
29,28.0,29,0.8189640987873926,
30,45.0,46,0.8133434940643783,38.0
31,27.0,28,0.8077614639229594,
32,39.0,40,0.8022177436232336,
33,75.0,76,0.796712070242226,
34,36.0,37,0.7912441826614195,
35,54.0,55,0.7858138215543706,
36,39.0,40,0.7804207293744104,
37,29.0,30,0.7750646503424298,
38,30.0,31,0.7697453304347485,
39,34.0,35,0.7644625173710675,
40,32.0,33,0.7592159606025043,39.8
41,64.0,65,0.7540054112997099,
42,33.0,34,0.7488306223410675,
43,35.0,36,0.7436913483009723,
44,32.0,33,0.7385873454381917,
45,26.0,27,0.7335183716843053,
46,33.0,34,0.7284841866322243,
47,65.0,66,0.7234845515247892,
48,33.0,34,0.7185192292434472,
49,35.0,36,0.7135879842970058,
50,76.0,77,0.7086905828104636,35.6
51,40.0,41,0.7038267925139193,
52,35.0,36,0.6989963827315551,
53,41.0,42,0.6941991243706964,
54,53.0,54,0.6894347899109471,
55,37.0,38,0.6847031533933983,
56,35.0,36,0.6800039904099122,
57,40.0,41,0.6753370780924789,
58,40.0,41,0.6707021951026463,
59,61.0,62,0.6660991216210227,
60,36.0,37,0.6615276393368514,40.7
61,41.0,42,0.6569875314376571,
62,35.0,36,0.6524785825989624,
63,35.0,36,0.6480005789740765,
64,30.0,31,0.6435533081839521,
65,39.0,40,0.6391365593071137,
66,42.0,43,0.6347501228696536,
67,37.0,38,0.6303937908352975,
68,30.0,31,0.6260673565955377,
69,54.0,55,0.6217706149598344,
70,38.0,39,0.6175033621458842,40.0
71,37.0,38,0.6132653957699546,
72,75.0,76,0.6090565148372867,
73,34.0,35,0.6048765197325614,
74,28.0,29,0.6007252122104328,
75,47.0,48,0.5966023953861262,
76,34.0,35,0.5925078737260999,
77,41.0,42,0.5884414530387718,
78,28.0,29,0.5844029404653095,
79,56.0,57,0.5803921444704835,
80,32.0,33,0.5764088748335833,34.7
81,35.0,36,0.5724529426393955,
82,39.0,40,0.5685241602692446,
83,29.0,30,0.5646223413920942,
84,36.0,37,0.5607473009557103,
85,32.0,33,0.5568988551778846,
86,51.0,52,0.5530768215377181,
87,34.0,35,0.5492810187669648,
88,30.0,31,0.5455112668414348,
89,59.0,60,0.541767386972456,
90,42.0,43,0.5380492015983948,43.1
91,42.0,43,0.5343565343762348,
92,28.0,29,0.5306892101732134,
93,52.0,53,0.5270470550585157,
94,27.0,28,0.5234298962950255,
95,74.0,75,0.5198375623311328,
96,34.0,35,0.5162698827925977,
97,36.0,37,0.5127266884744699,
98,35.0,36,0.5092078113330639,
99,50.0,51,0.5057130844779891,
100,39.0,40,0.5022423421642348,43.3
101,87.0,88,0.49879541978430897,
102,42.0,43,0.4953721538604319,
103,35.0,36,0.49197238203678256,
104,44.0,45,0.4885959430717988,
105,28.0,29,0.4852426768305299,
106,78.0,79,0.48191242427704184,
107,38.0,39,0.4786050274668747,
108,46.0,47,0.47532032953955194,
109,31.0,32,0.47205817471114075,
110,46.0,47,0.4688184082668637,35.0
111,32.0,33,0.4656008765537613,
112,50.0,51,0.46240542697340425,
113,49.0,50,0.45923190797465646,
114,32.0,33,0.45608016904648724,
115,55.0,56,0.45295006071083316,
116,48.0,49,0.4498414345155085,
117,31.0,32,0.44675414302716476,
118,32.0,33,0.4436880398242983,
119,31.0,32,0.4406429794903058,
120,44.0,45,0.4376188176065878,36.9
121,29.0,30,0.43461541074569915,
122,53.0,54,0.43163261646454687,
123,32.0,33,0.4286702932976342,
124,48.0,49,0.42572830075035145,
125,37.0,38,0.42280649929231284,
126,53.0,54,0.4199047503507387,
127,29.0,30,0.4170229163038836,
128,36.0,37,0.4141608604745092,
129,66.0,67,0.41131844712340204,
130,28.0,29,0.408495541442936,39.7
131,27.0,28,0.4056920095506784,
132,34.0,35,0.4029077184830407,
133,27.0,28,0.40014253618897216,
134,54.0,55,0.3973963315236972,
135,87.0,88,0.3946689742424954,
136,45.0,46,0.3919603349945246,
137,27.0,28,0.3892702853166859,
138,29.0,30,0.3865986976275312,
139,28.0,29,0.3839454452212122,
140,45.0,46,0.3813104022614714,41.9
141,54.0,55,0.3786934437756737,
142,30.0,31,0.37609444564887956,
143,44.0,45,0.37351328461795835,
144,47.0,48,0.3709498382657425,
145,41.0,42,0.3684039850152216,
146,32.0,33,0.3658756041237762,
147,28.0,29,0.36336457567745145,
148,30.0,31,0.36087078058527006,
149,47.0,48,0.35839410057358373,
150,35.0,36,0.3559344181804642,47.5
151,90.0,91,0.3534916167501321,
152,27.0,28,0.3510655804274244,
153,43.0,44,0.3486561941522998,
154,52.0,53,0.34626334365438155,
155,65.0,66,0.343886915447538,
156,44.0,45,0.3415267968245005,
157,57.0,58,0.3391828758515177,
158,49.0,50,0.336855041363047,
159,35.0,36,0.3345431829564823,
160,29.0,30,0.3322471909869178,35.7
161,35.0,36,0.3299669565619481,
162,42.0,43,0.3277023715365034,
163,33.0,34,0.32545332850772074,
164,38.0,39,0.32321972080985006,
165,36.0,37,0.3210014425091955,
166,47.0,48,0.31879838839909097,
167,67.0,68,0.3166104539949109,
168,55.0,56,0.3144375355291144,
169,31.0,32,0.31227952994632424,
170,27.0,28,0.31013633489843895,37.3
171,29.0,30,0.3080078487397788,
172,49.0,50,0.3058939705222653,
173,28.0,29,0.303794599990633,
174,33.0,34,0.30170963757767516,
175,29.0,30,0.2996389843995213,
176,26.0,27,0.2975825422509475,
177,108.0,109,0.2955402136007187,
178,75.0,76,0.2935119015869633,
179,59.0,60,0.2914975100125789,
180,45.0,46,0.28949694334067044,40.6
181,36.0,37,0.2875101066900187,
182,68.0,69,0.28553690583058056,
183,26.0,27,0.28357724717901994,
184,77.0,78,0.2816310377942694,
185,40.0,41,0.27969818537312213,
186,43.0,44,0.2777785982458544,
187,35.0,36,0.27587218537187774,
188,50.0,51,0.2739788563354214,
189,25.0,26,0.27209852134124396,
190,46.0,47,0.27023109121037464,40.4
191,39.0,40,0.2683764773758839,
192,29.0,30,0.26653459187868284,
193,54.0,55,0.2647053473633516,
194,37.0,38,0.2628886570739964,
195,77.0,78,0.2610844348501348,
196,30.0,31,0.2592925951226095,
197,47.0,48,0.25751305290952997,
198,43.0,44,0.25574572381224203,
199,29.0,30,0.25399052401132505,
200,50.0,51,0.2522473702626165,36.5
201,39.0,40,0.25051617989326425,
202,30.0,31,0.2487968707978052,
203,57.0,58,0.2470893614342716,
204,32.0,33,0.2453935708203236,
205,64.0,65,0.24370941852940842,
206,27.0,28,0.24203682468694612,
207,37.0,38,0.24037570996654126,
208,32.0,33,0.23872599558622065,
209,36.0,37,0.23708760330469703,
210,27.0,28,0.23546045541765825,42.5
211,32.0,33,0.233844474754082,
212,51.0,52,0.23223958467257574,
213,49.0,50,0.23064570905774195,
214,35.0,36,0.22906277231656805,
215,50.0,51,0.22749069937484134,
216,36.0,37,0.2259294156735884,
217,42.0,43,0.22437884716553894,
218,45.0,46,0.222838920311614,
219,34.0,35,0.2213095620774382,
220,34.0,35,0.21979069992987588,43.1
221,69.0,70,0.21828226183359103,
222,67.0,68,0.21678417624763102,
223,32.0,33,0.21529637212203342,
224,28.0,29,0.21381877889445644,
225,79.0,80,0.21235132648683225,
226,39.0,40,0.21089394530204347,
227,32.0,33,0.20944656622062233,
228,29.0,30,0.20800912059747254,
229,39.0,40,0.2065815402586136,
230,31.0,32,0.2051637574979476,37.0
231,32.0,33,0.20375570507404803,
232,99.0,100,0.2023573162069707,
233,33.0,34,0.20096852457508663,
234,36.0,37,0.19958926431193658,
235,32.0,33,0.1982194700031071,
236,44.0,45,0.19685907668312827,
237,40.0,41,0.1955080198323924,
238,45.0,46,0.1941662353740942,
239,26.0,27,0.19283365967119168,
240,37.0,38,0.1915102295233881,36.4
241,28.0,29,0.1901958821641345,
242,35.0,36,0.18889055525765294,
243,33.0,34,0.18759418689598,
244,31.0,32,0.18630671559603076,
245,61.0,62,0.1850280802966827,
246,34.0,35,0.18375822035587985,
247,35.0,36,0.1824970755477567,
248,29.0,30,0.18124458605978183,
249,28.0,29,0.18000069248992115,
250,51.0,52,0.17876533584382068,33.1
251,47.0,48,0.17753845753200856,
252,40.0,41,0.17631999936711634,
253,48.0,49,0.17510990356111938,
254,28.0,29,0.17390811272259604,
255,48.0,49,0.1727145698540058,
256,27.0,28,0.17152921834898602,
257,30.0,31,0.17035200198966727,
258,32.0,33,0.16918286494400706,
259,28.0,29,0.1680217517631419,
260,135.0,136,0.16686860737875758,37.7
261,28.0,29,0.16572337710047727,
262,36.0,37,0.16458600661326786,
263,94.0,95,0.16345644197486392,
264,30.0,31,0.1623346296132093,
265,36.0,37,0.16122051632391643,
266,54.0,55,0.160114049267743,
267,100.0,101,0.15901517596808587,
268,29.0,30,0.15792384430849232,
269,30.0,31,0.1568400025301883,
270,51.0,52,0.15576359922962357,39.2
271,49.0,50,0.15469458335603398,
272,29.0,30,0.15363290420902,
273,43.0,44,0.15257851143614243,
274,48.0,49,0.15153135503053408,
275,47.0,48,0.15049138532852827,
276,77.0,78,0.1494585530073033,
277,47.0,48,0.14843280908254328,
278,38.0,39,0.1474141049061149,
279,35.0,36,0.1464023921637602,
280,39.0,40,0.14539762287280517,36.1
281,71.0,72,0.1443997493798841,
282,30.0,31,0.1434087243586794,
283,46.0,47,0.14242450080767718,
284,43.0,44,0.14144703204793804,
285,44.0,45,0.14047627172088323,
286,32.0,33,0.13951217378609596,
287,44.0,45,0.13855469251913788,
288,31.0,32,0.1376037825093805,
289,30.0,31,0.13665939865785143,
290,26.0,27,0.13572149617509557,34.5
291,30.0,31,0.13479003057905076,
292,31.0,32,0.13386495769293816,
293,45.0,46,0.13294623364316713,
294,53.0,54,0.13203381485725435,
295,37.0,38,0.13112765806175733,
296,34.0,35,0.13022772028022211,
297,38.0,39,0.12933395883114493,
298,30.0,31,0.12844633132594804,
299,34.0,35,0.1275647956669693,
300,37.0,38,0.12668931004546558,35.8
301,31.0,32,0.12581983293962992,
302,32.0,33,0.1249563231126223,
303,111.0,112,0.12409873961061382,
304,55.0,56,0.12324704176084444,
305,34.0,35,0.12240118916969395,
306,37.0,38,0.12156114172076621,
307,36.0,37,0.12072685957298658,
308,29.0,30,0.11989830315871235,
309,32.0,33,0.11907543318185612,
310,40.0,41,0.11825821061602218,37.4
311,27.0,28,0.11744659670265552,
312,28.0,29,0.11664055294920367,
313,29.0,30,0.11584004112729109,
314,34.0,35,0.11504502327090609,
315,32.0,33,0.11425546167460024,
316,26.0,27,0.11347131889170012,
317,37.0,38,0.11269255773253126,
318,40.0,41,0.1119191412626544,
319,33.0,34,0.11115103280111378,
320,45.0,46,0.11038819591869747,50.2
321,33.0,34,0.10963059443620962,
322,54.0,55,0.10887819242275458,
323,37.0,38,0.10813095419403283,
324,36.0,37,0.10738884431064855,
325,32.0,33,0.10665182757642883,
326,32.0,33,0.10591986903675442,
327,55.0,56,0.10519293397690195,
328,37.0,38,0.10447098792039747,
329,73.0,74,0.10375399662738134,
330,56.0,57,0.10304192609298438,35.7
331,45.0,46,0.10233474254571502,
332,28.0,29,0.10163241244585772,
333,27.0,28,0.10093490248388218,
334,43.0,44,0.10024217957886364,
335,43.0,44,0.09955421087691389,
336,29.0,30,0.09887096374962315,
337,33.0,34,0.09819240579251254,
338,29.0,30,0.09751850482349728,
339,28.0,29,0.09684922888136036,
340,60.0,61,0.09618454622423672,36.3
341,39.0,40,0.09552442532810781,
342,96.0,97,0.09486883488530652,
343,68.0,69,0.0942177438030323,
344,65.0,66,0.09357112120187655,
345,31.0,32,0.09292893641435811,
346,65.0,66,0.09229115898346875,
347,54.0,55,0.09165775866122872,
348,66.0,67,0.09102870540725214,
349,27.0,28,0.09040396938732227,
350,32.0,33,0.08978352097197662,38.6
351,29.0,30,0.0891673307351016,
352,33.0,34,0.088555369452537,
353,29.0,30,0.08794760810068998,
354,32.0,33,0.0873440178551585,
355,27.0,28,0.08674457008936431,
356,29.0,30,0.08614923637319527,
357,46.0,47,0.08555798847165696,
358,58.0,59,0.0849707983435336,
359,25.0,26,0.08438763814005813,
360,55.0,56,0.08380848020359141,38.9
361,33.0,34,0.08323329706631051,
362,44.0,45,0.08266206144890598,
363,110.0,111,0.08209474625928807,
364,44.0,45,0.08153132459130186,
365,44.0,45,0.08097176972345112,
366,40.0,41,0.080416055117631,
367,42.0,43,0.07986415441786947,
368,43.0,44,0.07931604144907722,
369,59.0,60,0.07877169021580635,
370,32.0,33,0.07823107490101741,44.3
371,52.0,53,0.07769416986485501,
372,30.0,31,0.0771609496434318,
373,41.0,42,0.07663138894762073,
374,38.0,39,0.07610546266185571,
375,28.0,29,0.07558314584294047,
376,37.0,38,0.07506441371886552,
377,83.0,84,0.07454924168763331,
378,41.0,42,0.07403760531609144,
379,32.0,33,0.07352948033877381,
380,34.0,35,0.07302484265674986,41.5
381,55.0,56,0.07252366833648156,
382,37.0,38,0.07202593360868835,
383,27.0,28,0.0715316148672198,
384,35.0,36,0.07104068866793606,
385,42.0,43,0.07055313172759593,
386,41.0,42,0.07006892092275267,
387,41.0,42,0.06958803328865727,
388,43.0,44,0.0691104460181693,
389,32.0,33,0.06863613646067528,
390,26.0,27,0.06816508212101431,38.0
391,49.0,50,0.06769726065841135,
392,36.0,37,0.06723264988541752,
393,35.0,36,0.0667712277668579,
394,42.0,43,0.06631297241878642,
395,63.0,64,0.06585786210744796,
396,46.0,47,0.06540587524824762,
397,42.0,43,0.064956990404727,
398,34.0,35,0.06451118628754751,
399,44.0,45,0.06406844175348073,
400,32.0,33,0.06362873580440558,45.8
401,27.0,28,0.0631920475863125,
402,45.0,46,0.06275835638831435,
403,32.0,33,0.06232764164166421,
404,35.0,36,0.06189988291877979,
405,34.0,35,0.06147505993227468,
406,36.0,37,0.061053152533996125,
407,35.0,36,0.06063414071406948,
408,27.0,28,0.060218004599949186,
409,47.0,48,0.059804724455476285,
410,32.0,33,0.05939428067994238,42.4
411,45.0,46,0.058986653807160026,
412,33.0,34,0.05858182450453952,
413,35.0,36,0.05817977357217198,
414,30.0,31,0.05778048194191879,
415,51.0,52,0.05738393067650721,
416,30.0,31,0.056990100968632273,
417,29.0,30,0.05659897414006477,
418,29.0,30,0.05621053164076542,
419,48.0,49,0.0558247550480051,
420,33.0,34,0.055441626065491065,34.3
421,44.0,45,0.05506112652249927,
422,41.0,42,0.05468323837301252,
423,39.0,40,0.05430794369486465,
424,46.0,47,0.0539352246888905,
425,29.0,30,0.05356506367808175,
426,35.0,36,0.05319744310674856,
427,26.0,27,0.05283234553968695,
428,28.0,29,0.052469753661351905,
429,47.0,48,0.052109650275036126,
430,55.0,56,0.051752018302054455,46.5
431,29.0,30,0.05139684078093388,
432,34.0,35,0.051044100866609106,
433,37.0,38,0.05069378182962363,
434,43.0,44,0.0503458670553363,
435,30.0,31,0.05000034004313337,
436,40.0,41,0.04965718440564588,
437,92.0,93,0.04931638386797246,
438,67.0,68,0.04897792226690749,
439,31.0,32,0.04864178355017447,
440,41.0,42,0.04830795177566475,44.9
441,38.0,39,0.04797641111068141,
442,27.0,28,0.0476471458311884,
443,37.0,38,0.04732014032106474,
444,27.0,28,0.046995379071363946,
445,31.0,32,0.046672846679578446,
446,34.0,35,0.046352527848909086,
