episode,reward,length,epsilon,eval_reward
1,30.0,31,0.9902075618253727,
2,35.0,36,0.9805110154961494,
3,29.0,30,0.9709094219973623,
4,48.0,49,0.96140185150929,
5,44.0,45,0.9519873833174132,
6,42.0,43,0.9426651057232522,
7,62.0,63,0.9334341159560788,
8,31.0,32,0.924293520085491,
9,30.0,31,0.9152424329348453,
10,36.0,37,0.9062799779955354,40.3
11,42.0,43,0.8974052873421116,
12,53.0,54,0.8886175015482303,
13,37.0,38,0.8799157696034274,
14,30.0,31,0.8712992488307063,
15,29.0,30,0.8627671048049325,
16,30.0,31,0.854318511272028,
17,37.0,38,0.845952650068957,
18,43.0,44,0.8376687110444947,
19,28.0,29,0.8294658919807718,
20,31.0,32,0.821343398515588,35.9
21,56.0,57,0.8133004440654859,
22,55.0,56,0.8053362497495776,
23,58.0,59,0.7974500443141187,
24,34.0,35,0.7896410640578189,
25,41.0,42,0.7819085527578857,
26,76.0,77,0.7742517615967919,
27,28.0,29,0.766669949089759,
28,39.0,40,0.759162381012953,
29,67.0,68,0.7517283303323808,
30,36.0,37,0.7443670771334853,40.5
31,61.0,62,0.7370779085514276,
32,58.0,59,0.7298601187020543,
33,37.0,38,0.7227130086135383,
34,29.0,30,0.7156358861586913,
35,34.0,35,0.7086280659879377,
36,26.0,27,0.7016888694629452,
37,63.0,64,0.6948176245909051,
38,28.0,29,0.6880136659594573,
39,34.0,35,0.6812763346722507,
40,44.0,45,0.674604978285136,33.3
41,77.0,78,0.667998950742983,
42,34.0,35,0.6614576123171164,
43,34.0,35,0.6549803295433645,
44,56.0,57,0.6485664751607141,
45,26.0,27,0.6422154280505669,
46,28.0,29,0.6359265731765898,
47,30.0,31,0.6296993015251555,
48,31.0,32,0.6235330100463644,
49,28.0,29,0.6174271015956462,
50,28.0,29,0.6113809848759315,38.8
51,52.0,53,0.6053940743803912,
52,40.0,41,0.5994657903357354,
53,28.0,29,0.5935955586460687,
54,26.0,27,0.5877828108372938,
55,37.0,38,0.582026984002061,
56,53.0,54,0.5763275207452561,
57,32.0,33,0.5706838691300219,
58,31.0,32,0.5650954826243091,
59,35.0,36,0.5595618200479494,
60,33.0,34,0.5540823455202479,39.9
61,33.0,34,0.5486565284080884,
62,33.0,34,0.5432838432745466,
63,58.0,59,0.5379637698280068,
64,32.0,33,0.5326957928717766,
65,52.0,53,0.5274794022541957,
66,39.0,40,0.5223140928192321,
67,45.0,46,0.5171993643575633,
68,26.0,27,0.5121347215581353,
69,39.0,40,0.5071196739601973,
70,44.0,45,0.5021537359058049,34.5
71,49.0,50,0.4972364264927892,
72,38.0,39,0.492367269528186,
73,33.0,34,0.4875457934821212,
74,30.0,31,0.4827715314421479,
75,43.0,44,0.47804402106803057,
76,42.0,43,0.47336280454697166,
77,64.0,65,0.4687274285492773,
78,29.0,30,0.46413744418445646,
79,40.0,41,0.45959240695775067,
80,27.0,28,0.45509187672708873,37.6
81,45.0,46,0.4506354176604636,
82,53.0,54,0.44622259819372617,
83,27.0,28,0.44185299098879255,
84,48.0,49,0.43752617289226065,
85,34.0,35,0.4332417248944319,
86,53.0,54,0.4289992320887343,
87,44.0,45,0.4247982836315428,
88,37.0,38,0.42063847270239313,
89,46.0,47,0.4165193964645853,
90,45.0,46,0.4124406560261728,39.0
91,74.0,75,0.4084018564013338,
92,43.0,44,0.40440260647212073,
93,29.0,30,0.40044251895058436,
94,48.0,49,0.39652121034126875,
95,38.0,39,0.3926383009040735,
96,46.0,47,0.3887934146174796,
97,25.0,26,0.38498617914213573,
98,83.0,84,0.3812162257848004,
99,46.0,47,0.377483189462638,
100,29.0,30,0.373786708667864,38.2
101,71.0,72,0.37012642543273655,
102,27.0,28,0.3665019852948907,
103,29.0,30,0.36291303726301233,
104,64.0,65,0.35935923378284806,
105,33.0,34,0.3558402307035481,
106,80.0,81,0.35235568724433847,
107,53.0,54,0.34890526596152,
108,36.0,37,0.34548863271578995,
109,31.0,32,0.34210545663988406,
110,77.0,78,0.33875541010653537,34.3
111,48.0,49,0.33543816869674664,
112,57.0,58,0.33215341116837355,
113,50.0,51,0.3289008194250157,
114,33.0,34,0.32568007848521197,
115,31.0,32,0.32249087645193775,
116,65.0,66,0.31933290448240076,
117,36.0,37,0.3162058567581327,
118,31.0,32,0.3131094304553736,
119,72.0,73,0.3100433257157466,
120,32.0,33,0.3070072456172193,41.5
121,37.0,38,0.3040008961453501,
122,52.0,53,0.30102398616481546,
123,113.0,114,0.29807622739121664,
124,44.0,45,0.295157334363162,
125,46.0,47,0.29226702441462293,
126,29.0,30,0.28940501764756044,
127,45.0,46,0.2865710369048198,
128,47.0,48,0.2837648077432905,
129,32.0,33,0.2809860584073293,
130,51.0,52,0.27823451980244335,37.4
131,42.0,43,0.2755099254692308,
132,47.0,48,0.27281201155757717,
133,39.0,40,0.2701405168011039,
134,26.0,27,0.2674951824918672,
135,58.0,59,0.264875752455305,
136,37.0,38,0.26228197302542855,
137,45.0,46,0.25971359302025776,
138,48.0,49,0.2571703637174966,
139,33.0,34,0.25465203883044657,
140,50.0,51,0.2521583744841566,39.4
141,33.0,34,0.249689129191806,
142,58.0,59,0.24724406383131872,
143,35.0,36,0.24482294162220694,
144,29.0,30,0.2424255281026411,
145,29.0,30,0.24005159110674462,
146,34.0,35,0.23770090074211092,
147,49.0,50,0.2353732293675406,
148,49.0,50,0.2330683515709966,
149,32.0,33,0.23078604414777532,
150,32.0,33,0.22852608607889144,44.7
151,46.0,47,0.22628825850967435,
152,54.0,55,0.2240723447285743,
153,59.0,60,0.22187813014617597,
154,58.0,59,0.21970540227441762,
155,39.0,40,0.21755395070601377,
156,31.0,32,0.21542356709407923,
157,40.0,41,0.2133140451319528,
158,52.0,53,0.21122518053321848,
159,32.0,33,0.20915677101192245,
160,36.0,37,0.20710861626298352,43.1
161,46.0,47,0.20508051794279564,
162,35.0,36,0.20307227965002028,
163,34.0,35,0.20108370690656685,
164,33.0,34,0.19911460713875942,
165,28.0,29,0.19716478965868792,
166,76.0,77,0.19523406564574183,
167,51.0,52,0.1933222481283248,
168,34.0,35,0.19142915196574822,
169,32.0,33,0.1895545938303023,
170,79.0,80,0.18769839218950246,37.7
171,34.0,35,0.18586036728850983,
172,41.0,42,0.18404034113272358,
173,27.0,28,0.18223813747054407,
174,55.0,56,0.18045358177630455,
175,32.0,33,0.17868650123337004,
176,56.0,57,0.1769367247174018,
177,49.0,50,0.17520408277978558,
178,45.0,46,0.17348840763122225,
179,43.0,44,0.17178953312547898,
180,37.0,38,0.17010729474329964,36.8
181,36.0,37,0.16844152957647276,
182,36.0,37,0.1667920763120555,
183,33.0,34,0.16515877521675199,
184,30.0,31,0.16354146812144477,
185,33.0,34,0.16193999840587775,
