episode,reward,length,epsilon,lr,eval_reward
1,17.0,18,0.99,0.001,
2,32.0,33,0.9801,0.001,
3,12.0,13,0.9702989999999999,0.001,
4,13.0,14,0.96059601,0.001,
5,20.0,21,0.9509900498999999,0.001,
6,15.0,16,0.9414801494009999,0.001,
7,22.0,23,0.9320653479069899,0.001,
8,23.0,24,0.92274469442792,0.001,
9,27.0,28,0.9135172474836407,0.001,
10,14.0,15,0.9043820750088043,0.001,
11,29.0,30,0.8953382542587163,0.001,
12,26.0,27,0.8863848717161291,0.001,
13,12.0,13,0.8775210229989678,0.001,
14,12.0,13,0.8687458127689781,0.001,
15,36.0,37,0.8600583546412883,0.001,
16,10.0,11,0.8514577710948754,0.001,
17,27.0,28,0.8429431933839266,0.001,
18,12.0,13,0.8345137614500874,0.001,
19,16.0,17,0.8261686238355865,0.001,
20,11.0,12,0.8179069375972307,0.001,13.3
21,22.0,23,0.8097278682212583,0.001,
22,11.0,12,0.8016305895390458,0.001,
23,11.0,12,0.7936142836436553,0.001,
24,60.0,61,0.7856781408072188,0.001,
25,9.0,10,0.7778213593991465,0.001,
26,10.0,11,0.7700431458051551,0.001,
27,15.0,16,0.7623427143471035,0.001,
28,51.0,52,0.7547192872036325,0.001,
29,14.0,15,0.7471720943315961,0.001,
30,11.0,12,0.7397003733882802,0.001,
31,11.0,12,0.7323033696543974,0.001,
32,18.0,19,0.7249803359578534,0.001,
33,19.0,20,0.7177305325982748,0.001,
34,32.0,33,0.7105532272722921,0.001,
35,29.0,30,0.7034476949995692,0.001,
36,13.0,14,0.6964132180495735,0.001,
37,10.0,11,0.6894490858690777,0.001,
38,34.0,35,0.682554595010387,0.001,
39,9.0,10,0.6757290490602831,0.001,
40,17.0,18,0.6689717585696803,0.001,21.7
41,66.0,67,0.6622820409839835,0.001,
42,34.0,35,0.6556592205741436,0.001,
43,11.0,12,0.6491026283684022,0.001,
44,25.0,26,0.6426116020847181,0.001,
45,18.0,19,0.6361854860638709,0.001,
46,61.0,62,0.6298236312032323,0.001,
47,48.0,49,0.6235253948912,0.001,
48,25.0,26,0.617290140942288,0.001,
49,20.0,21,0.6111172395328651,0.001,
50,17.0,18,0.6050060671375365,0.001,
51,25.0,26,0.5989560064661611,0.001,
52,13.0,14,0.5929664464014994,0.001,
53,27.0,28,0.5870367819374844,0.001,
54,13.0,14,0.5811664141181095,0.001,
55,16.0,17,0.5753547499769285,0.001,
56,46.0,47,0.5696012024771592,0.001,
57,23.0,24,0.5639051904523876,0.001,
58,49.0,50,0.5582661385478638,0.001,
59,25.0,26,0.5526834771623851,0.001,
60,25.0,26,0.5471566423907612,0.001,32.4
61,16.0,17,0.5416850759668536,0.001,
62,15.0,16,0.536268225207185,0.001,
63,17.0,18,0.5309055429551132,0.001,
64,14.0,15,0.525596487525562,0.001,
65,35.0,36,0.5203405226503064,0.001,
66,35.0,36,0.5151371174238033,0.001,
67,23.0,24,0.5099857462495653,0.001,
68,42.0,43,0.5048858887870696,0.001,
69,50.0,51,0.4998370298991989,0.001,
70,25.0,26,0.49483865960020695,0.001,
71,17.0,18,0.4898902730042049,0.001,
72,14.0,15,0.48499137027416284,0.001,
73,29.0,30,0.4801414565714212,0.001,
74,14.0,15,0.475340042005707,0.001,
75,33.0,34,0.47058664158564995,0.001,
76,53.0,54,0.4658807751697934,0.001,
77,29.0,30,0.4612219674180955,0.001,
78,24.0,25,0.45660974774391455,0.001,
79,43.0,44,0.4520436502664754,0.001,
80,11.0,12,0.44752321376381066,0.001,25.2
81,26.0,27,0.44304798162617254,0.001,
82,16.0,17,0.4386175018099108,0.001,
83,26.0,27,0.4342313267918117,0.001,
84,86.0,87,0.4298890135238936,0.001,
85,50.0,51,0.42559012338865465,0.001,
86,54.0,55,0.4213342221547681,0.001,
87,22.0,23,0.41712087993322045,0.001,
88,71.0,72,0.41294967113388825,0.001,
89,18.0,19,0.40882017442254937,0.001,
90,57.0,58,0.4047319726783239,0.001,
91,16.0,17,0.40068465295154065,0.001,
92,26.0,27,0.39667780642202527,0.001,
93,16.0,17,0.392711028357805,0.001,
94,18.0,19,0.38878391807422696,0.001,
95,26.0,27,0.3848960788934847,0.001,
96,12.0,13,0.38104711810454983,0.001,
97,15.0,16,0.37723664692350434,0.001,
98,23.0,24,0.37346428045426927,0.001,
99,30.0,31,0.36972963764972655,0.001,
100,20.0,21,0.36603234127322926,0.001,30.1
101,24.0,25,0.36237201786049694,0.001,
102,35.0,36,0.358748297681892,0.001,
103,15.0,16,0.35516081470507305,0.001,
104,15.0,16,0.3516092065580223,0.001,
105,33.0,34,0.34809311449244207,0.001,
106,30.0,31,0.34461218334751764,0.001,
