episode,reward,length,epsilon,eval_reward
272,155.0,156,0.15361302894443654,
273,159.0,160,0.15255870001218885,
274,130.0,131,0.15151160750711803,
275,150.0,151,0.15047170176172783,
276,163.0,164,0.14943893344941678,
277,134.0,135,0.14841325358213842,
278,144.0,145,0.14739461350807762,
279,127.0,128,0.1463829649093429,
280,143.0,144,0.14537825979967448,176.0
281,245.0,246,0.14438045052216808,
282,178.0,179,0.14338948974701443,
283,157.0,158,0.14240533046925424,
284,165.0,166,0.14142792600654855,
285,78.0,79,0.14045722999696444,
286,229.0,230,0.13949319639677593,
287,183.0,184,0.13853577947827986,
288,163.0,164,0.13758493382762696,
289,163.0,164,0.13664061434266764,
290,186.0,187,0.13570277623081267,192.2
291,202.0,203,0.13477137500690847,
292,133.0,134,0.13384636649112702,
293,30.0,31,0.13292770680687024,
294,135.0,136,0.13201535237868878,
295,139.0,140,0.13110925993021508,
296,153.0,154,0.13020938648211056,
297,142.0,143,0.129315689350027,
298,140.0,141,0.12842812614258184,
299,144.0,145,0.12754665475934743,
300,135.0,136,0.12667123338885397,122.6
301,122.0,123,0.12580182050660635,
302,119.0,120,0.12493837487311439,
303,117.0,118,0.12408085553193676,
304,134.0,135,0.12322922180773822,
305,114.0,115,0.12238343330436029,
306,112.0,113,0.12154344990290503,
307,110.0,111,0.12070923175983213,
308,117.0,118,0.11988073930506894,
309,120.0,121,0.11905793324013356,
310,113.0,114,0.11824077453627067,113.1
311,108.0,109,0.11742922443260037,
312,98.0,99,0.11662324443427952,
313,94.0,95,0.11582279631067581,
314,90.0,91,0.11502784209355438,
315,105.0,106,0.11423834407527676,
316,63.0,64,0.11345426480701236,
317,61.0,62,0.11267556709696205,
318,17.0,18,0.11190221400859404,
319,18.0,19,0.11113416885889187,
320,28.0,29,0.11037139521661433,27.1
321,20.0,21,0.1096138569005675,
322,56.0,57,0.10886151797788843,
323,34.0,35,0.10811434276234075,
324,52.0,53,0.10737229581262198,
325,97.0,98,0.10663534193068236,
326,96.0,97,0.1059034461600553,
327,97.0,98,0.10517657378419928,
328,107.0,108,0.10445469032485108,
329,103.0,104,0.10373776154039036,
330,98.0,99,0.10302575342421547,100.4
331,96.0,97,0.10231863220313038,
332,103.0,104,0.1016163643357427,
333,102.0,103,0.10091891651087265,
334,100.0,101,0.10022625564597304,
335,103.0,104,0.09953834888555999,
336,106.0,107,0.0988551635996545,
337,112.0,113,0.09817666738223473,
338,104.0,105,0.09750282804969874,
339,103.0,104,0.09683361363933807,
340,97.0,98,0.09616899240782145,100.7
