episode,reward,length,epsilon,eval_reward
1,27.0,28,1.0,
2,33.0,34,0.995,
3,18.0,19,0.990025,
4,9.0,10,0.985074875,
5,40.0,41,0.9801495006250001,
6,13.0,14,0.9752487531218751,
7,63.0,64,0.9703725093562657,
8,23.0,24,0.9655206468094844,
9,19.0,20,0.960693043575437,
10,9.0,10,0.9558895783575597,
11,17.0,18,0.9511101304657719,
12,17.0,18,0.946354579813443,
13,41.0,42,0.9416228069143757,
14,21.0,22,0.9369146928798039,
15,27.0,28,0.9322301194154049,
16,11.0,12,0.9275689688183278,
17,9.0,10,0.9229311239742362,
18,17.0,18,0.918316468354365,
19,45.0,46,0.9137248860125932,
20,13.0,14,0.9091562615825302,
21,15.0,16,0.9046104802746175,
22,14.0,15,0.9000874278732445,
23,49.0,50,0.8955869907338783,
24,17.0,18,0.8911090557802088,
25,24.0,25,0.8866535105013078,
26,12.0,13,0.8822202429488013,
27,16.0,17,0.8778091417340573,
28,11.0,12,0.8734200960253871,
29,17.0,18,0.8690529955452602,
30,22.0,23,0.8647077305675338,
31,11.0,12,0.8603841919146962,
32,43.0,44,0.8560822709551227,
33,35.0,36,0.851801859600347,
34,11.0,12,0.8475428503023453,
35,71.0,72,0.8433051360508336,
36,26.0,27,0.8390886103705794,
37,19.0,20,0.8348931673187264,
38,15.0,16,0.8307187014821328,
39,25.0,26,0.8265651079747222,
40,17.0,18,0.8224322824348486,
41,23.0,24,0.8183201210226743,
42,55.0,56,0.8142285204175609,
43,18.0,19,0.810157377815473,
44,10.0,11,0.8061065909263957,
45,17.0,18,0.8020760579717637,
46,48.0,49,0.798065677681905,
47,22.0,23,0.7940753492934954,
48,18.0,19,0.7901049725470279,
49,13.0,14,0.7861544476842928,
50,26.0,27,0.7822236754458713,
51,16.0,17,0.778312557068642,
52,22.0,23,0.7744209942832988,
53,16.0,17,0.7705488893118823,
54,38.0,39,0.7666961448653229,
55,33.0,34,0.7628626641409962,
56,44.0,45,0.7590483508202912,
57,14.0,15,0.7552531090661897,
58,30.0,31,0.7514768435208588,
59,23.0,24,0.7477194593032545,
60,25.0,26,0.7439808620067382,
61,9.0,10,0.7402609576967045,
62,25.0,26,0.736559652908221,
63,11.0,12,0.7328768546436799,
64,16.0,17,0.7292124703704616,
65,36.0,37,0.7255664080186093,
66,18.0,19,0.7219385759785162,
67,15.0,16,0.7183288830986236,
68,14.0,15,0.7147372386831305,
69,12.0,13,0.7111635524897149,
70,43.0,44,0.7076077347272662,
71,10.0,11,0.7040696960536299,
72,22.0,23,0.7005493475733617,
73,12.0,13,0.697046600835495,
74,35.0,36,0.6935613678313175,
75,20.0,21,0.6900935609921609,
76,12.0,13,0.6866430931872001,
77,12.0,13,0.6832098777212641,
78,19.0,20,0.6797938283326578,
79,26.0,27,0.6763948591909945,
80,12.0,13,0.6730128848950395,
81,36.0,37,0.6696478204705644,
82,23.0,24,0.6662995813682115,
83,15.0,16,0.6629680834613705,
84,12.0,13,0.6596532430440636,
85,13.0,14,0.6563549768288433,
86,8.0,9,0.653073201944699,
87,16.0,17,0.6498078359349755,
88,54.0,55,0.6465587967553006,
89,9.0,10,0.6433260027715241,
90,19.0,20,0.6401093727576664,
91,17.0,18,0.6369088258938781,
92,17.0,18,0.6337242817644086,
93,31.0,32,0.6305556603555866,
94,24.0,25,0.6274028820538087,
95,29.0,30,0.6242658676435396,
96,27.0,28,0.6211445383053219,
97,32.0,33,0.6180388156137953,
98,15.0,16,0.6149486215357263,
99,27.0,28,0.6118738784280476,
100,23.0,24,0.6088145090359074,
101,20.0,21,0.6057704364907278,
102,65.0,66,0.6027415843082742,
103,17.0,18,0.5997278763867329,
104,33.0,34,0.5967292370047992,
105,17.0,18,0.5937455908197752,
106,36.0,37,0.5907768628656763,
107,38.0,39,0.5878229785513479,
108,19.0,20,0.5848838636585911,
109,66.0,67,0.5819594443402982,
110,20.0,21,0.5790496471185967,
111,12.0,13,0.5761543988830038,
112,22.0,23,0.5732736268885887,
113,9.0,10,0.5704072587541458,
114,53.0,54,0.567555222460375,
115,24.0,25,0.5647174463480732,
116,24.0,25,0.5618938591163328,
117,15.0,16,0.5590843898207511,
118,19.0,20,0.5562889678716474,
119,33.0,34,0.5535075230322891,
120,29.0,30,0.5507399854171277,
121,25.0,26,0.547986285490042,
122,43.0,44,0.5452463540625918,
123,40.0,41,0.5425201222922789,
124,32.0,33,0.5398075216808175,
125,10.0,11,0.5371084840724134,
126,9.0,10,0.5344229416520513,
127,22.0,23,0.531750826943791,
128,17.0,18,0.5290920728090721,
129,31.0,32,0.5264466124450268,
130,26.0,27,0.5238143793828016,
131,13.0,14,0.5211953074858876,
132,22.0,23,0.5185893309484582,
133,21.0,22,0.5159963842937159,
134,11.0,12,0.5134164023722473,
135,26.0,27,0.510849320360386,
136,43.0,44,0.5082950737585841,
137,59.0,60,0.5057535983897912,
138,22.0,23,0.5032248303978422,
139,21.0,22,0.500708706245853,
140,30.0,31,0.4982051627146237,
141,24.0,25,0.49571413690105054,
142,25.0,26,0.4932355662165453,
143,23.0,24,0.4907693883854626,
144,40.0,41,0.4883155414435353,
145,99.0,100,0.4858739637363176,
146,14.0,15,0.483444593917636,
147,12.0,13,0.4810273709480478,
148,26.0,27,0.47862223409330756,
149,27.0,28,0.47622912292284103,
150,13.0,14,0.4738479773082268,
151,9.0,10,0.47147873742168567,
152,38.0,39,0.46912134373457726,
153,24.0,25,0.46677573701590436,
154,21.0,22,0.46444185833082485,
155,38.0,39,0.46211964903917074,
156,38.0,39,0.4598090507939749,
157,21.0,22,0.457510005540005,
158,14.0,15,0.45522245551230495,
159,22.0,23,0.4529463432347434,
160,17.0,18,0.4506816115185697,
161,77.0,78,0.4484282034609769,
162,23.0,24,0.446186062443672,
163,39.0,40,0.4439551321314536,
164,24.0,25,0.4417353564707963,
165,11.0,12,0.43952667968844233,
166,11.0,12,0.43732904629000013,
167,19.0,20,0.4351424010585501,
168,12.0,13,0.43296668905325736,
169,23.0,24,0.43080185560799106,
170,56.0,57,0.4286478463299511,
171,34.0,35,0.42650460709830135,
172,57.0,58,0.42437208406280985,
173,52.0,53,0.4222502236424958,
174,20.0,21,0.42013897252428334,
175,13.0,14,0.4180382776616619,
176,21.0,22,0.4159480862733536,
177,57.0,58,0.41386834584198684,
178,24.0,25,0.4117990041127769,
179,19.0,20,0.40974000909221303,
180,66.0,67,0.40769130904675194,
181,38.0,39,0.40565285250151817,
182,62.0,63,0.4036245882390106,
183,13.0,14,0.4016064652978155,
184,32.0,33,0.3995984329713264,
185,12.0,13,0.3976004408064698,
186,101.0,102,0.39561243860243744,
187,62.0,63,0.3936343764094253,
188,55.0,56,0.39166620452737816,
189,65.0,66,0.3897078735047413,
190,17.0,18,0.3877593341372176,
191,29.0,30,0.3858205374665315,
192,60.0,61,0.38389143477919885,
193,26.0,27,0.3819719776053028,
194,40.0,41,0.3800621177172763,
195,33.0,34,0.37816180712868996,
196,64.0,65,0.37627099809304654,
197,44.0,45,0.3743896431025813,
198,27.0,28,0.37251769488706843,
199,67.0,68,0.3706551064126331,
200,15.0,16,0.36880183088056995,
201,48.0,49,0.3669578217261671,
202,13.0,14,0.36512303261753626,
203,54.0,55,0.3632974174544486,
204,78.0,79,0.3614809303671764,
205,14.0,15,0.3596735257153405,
206,41.0,42,0.3578751580867638,
207,47.0,48,0.35608578229633,
208,16.0,17,0.3543053533848483,
209,31.0,32,0.35253382661792404,
210,23.0,24,0.3507711574848344,
211,30.0,31,0.34901730169741024,
212,22.0,23,0.3472722151889232,
213,82.0,83,0.3455358541129786,
214,34.0,35,0.3438081748424137,
215,53.0,54,0.3420891339682016,
216,11.0,12,0.3403786882983606,
217,46.0,47,0.3386767948568688,
218,33.0,34,0.33698341088258443,
219,29.0,30,0.3352984938281715,
220,58.0,59,0.33362200135903064,
221,91.0,92,0.33195389135223546,
222,58.0,59,0.3302941218954743,
223,39.0,40,0.32864265128599696,
224,30.0,31,0.326999438029567,
225,44.0,45,0.3253644408394192,
226,30.0,31,0.3237376186352221,
227,15.0,16,0.322118930542046,
228,76.0,77,0.32050833588933575,
229,25.0,26,0.31890579420988907,
230,93.0,94,0.3173112652388396,
231,80.0,81,0.3157247089126454,
232,18.0,19,0.3141460853680822,
233,36.0,37,0.3125753549412418,
234,13.0,14,0.31101247816653554,
235,15.0,16,0.30945741577570285,
236,45.0,46,0.3079101286968243,
237,20.0,21,0.3063705780533402,
238,43.0,44,0.30483872516307353,
239,68.0,69,0.3033145315372582,
240,32.0,33,0.3017979588795719,
241,77.0,78,0.30028896908517405,
242,31.0,32,0.2987875242397482,
243,12.0,13,0.29729358661854943,
244,46.0,47,0.29580711868545667,
245,58.0,59,0.2943280830920294,
246,48.0,49,0.29285644267656924,
247,53.0,54,0.2913921604631864,
248,18.0,19,0.28993519966087045,
249,103.0,104,0.2884855236625661,
250,99.0,100,0.28704309604425327,
251,30.0,31,0.285607880564032,
252,26.0,27,0.28417984116121187,
253,18.0,19,0.2827589419554058,
254,16.0,17,0.28134514724562876,
255,38.0,39,0.2799384215094006,
256,65.0,66,0.27853872940185365,
257,29.0,30,0.27714603575484437,
258,15.0,16,0.2757603055760701,
259,11.0,12,0.2743815040481898,
260,13.0,14,0.2730095965279488,
261,47.0,48,0.27164454854530906,
262,15.0,16,0.2702863258025825,
263,26.0,27,0.2689348941735696,
264,42.0,43,0.26759021970270175,
265,8.0,9,0.2662522686041882,
266,9.0,10,0.2649210072611673,
267,34.0,35,0.26359640222486147,
268,22.0,23,0.26227842021373715,
269,44.0,45,0.2609670281126685,
270,36.0,37,0.25966219297210513,
271,41.0,42,0.2583638820072446,
272,17.0,18,0.2570720625972084,
273,49.0,50,0.25578670228422234,
274,68.0,69,0.25450776877280124,
275,91.0,92,0.2532352299289372,
