episode,reward,length,epsilon,eval_reward
1,23.0,24,0.9947084483973919,
2,34.0,35,0.9894448973131469,
3,14.0,15,0.9842091985810771,
4,21.0,22,0.9790012048190239,
5,57.0,58,0.9738207694247085,
6,16.0,17,0.9686677465716061,
7,20.0,21,0.9635419912048404,
8,17.0,18,0.9584433590371002,
9,15.0,16,0.9533717065445784,
10,19.0,20,0.9483268909629312,19.7
11,17.0,18,0.94330877028326,
12,48.0,49,0.9383172032481133,
13,17.0,18,0.933352049347511,
14,9.0,10,0.9284131688149887,
15,13.0,14,0.9235004226236633,
16,15.0,16,0.9186136724823198,
17,21.0,22,0.9137527808315183,
18,39.0,40,0.9089176108397218,
19,28.0,29,0.9041080263994441,
20,14.0,15,0.8993238921234193,28.8
21,29.0,30,0.8945650733407899,
22,44.0,45,0.8898314360933163,
23,20.0,21,0.8851228471316056,
24,38.0,39,0.8804391739113613,
25,21.0,22,0.8757802845896517,
26,14.0,15,0.8711460480211988,
27,11.0,12,0.8665363337546865,
28,12.0,13,0.8619510120290887,
29,20.0,21,0.8573899537700166,
30,15.0,16,0.8528530305860847,34.1
31,23.0,24,0.8483401147652978,
32,22.0,23,0.8438510792714548,
33,19.0,20,0.8393857977405733,
34,13.0,14,0.8349441444773327,
35,18.0,19,0.8305259944515354,
36,40.0,41,0.8261312232945878,
37,14.0,15,0.8217597072959987,
38,29.0,30,0.8174113233998977,
39,11.0,12,0.8130859492015711,
40,63.0,64,0.8087834629440154,28.3
41,30.0,31,0.804503743514511,
42,18.0,19,0.8002466704412127,
43,11.0,12,0.7960121238897577,
44,11.0,12,0.7917999846598934,
45,20.0,21,0.7876101341821213,
46,47.0,48,0.7834424545143596,
47,26.0,27,0.7792968283386229,
48,13.0,14,0.7751731389577202,
49,27.0,28,0.7710712702919698,
50,24.0,25,0.7669911068759312,33.5
51,21.0,22,0.7629325338551557,
52,25.0,26,0.7588954369829526,
53,21.0,22,0.7548797026171735,
54,12.0,13,0.7508852177170133,
55,39.0,40,0.7469118698398282,
56,25.0,26,0.7429595471379702,
57,17.0,18,0.7390281383556393,
58,13.0,14,0.7351175328257511,
59,32.0,33,0.7312276204668217,
60,32.0,33,0.7273582917798691,35.0
61,25.0,26,0.7235094378453311,
62,11.0,12,0.7196809503199986,
63,25.0,26,0.7158727214339663,
64,26.0,27,0.712084643987599,
65,29.0,30,0.7083166113485138,
66,15.0,16,0.7045685174485786,
67,24.0,25,0.7008402567809264,
68,32.0,33,0.697131724396985,
69,30.0,31,0.6934428159035232,
70,27.0,28,0.6897734274597118,31.7
71,24.0,25,0.6861234557742009,
72,34.0,35,0.6824927981022119,
73,55.0,56,0.6788813522426457,
74,21.0,22,0.6752890165352053,
75,19.0,20,0.6717156898575348,
76,22.0,23,0.6681612716223722,
77,10.0,11,0.6646256617747182,
78,28.0,29,0.6611087607890197,
79,17.0,18,0.6576104696663683,
80,34.0,35,0.6541306899317133,12.4
81,19.0,20,0.65066932363109,
82,20.0,21,0.647226273328862,
83,34.0,35,0.6438014421049786,
84,34.0,35,0.6403947335522466,
85,23.0,24,0.6370060517736165,
86,22.0,23,0.6336353013794828,
87,21.0,22,0.6302823874849991,
88,42.0,43,0.6269472157074072,
89,30.0,31,0.6236296921633799,
90,31.0,32,0.6203297234663788,40.6
91,33.0,34,0.6170472167240248,
92,27.0,28,0.613782079535484,
93,43.0,44,0.6105342199888659,
94,16.0,17,0.6073035466586367,
95,48.0,49,0.6040899686030456,
96,33.0,34,0.6008933953615647,
97,13.0,14,0.5977137369523426,
98,21.0,22,0.5945509038696716,
99,24.0,25,0.5914048070814679,
100,74.0,75,0.5882753580267659,43.6
101,44.0,45,0.5851624686132245,
102,24.0,25,0.5820660512146482,
103,21.0,22,0.5789860186685195,
104,22.0,23,0.5759222842735464,
105,57.0,58,0.5728747617872211,
106,145.0,146,0.5698433654233922,
107,19.0,20,0.5668280098498505,
108,124.0,125,0.5638286101859263,
109,105.0,106,0.5608450820001007,
110,89.0,90,0.5578773413076282,500.0
111,54.0,55,0.5549253045681731,
112,28.0,29,0.5519888886834576,
113,51.0,52,0.5490680109949229,
114,96.0,97,0.5461625892814018,
115,56.0,57,0.5432725417568053,
116,49.0,50,0.540397787067819,
117,113.0,114,0.5375382442916145,
118,87.0,88,0.53469383293357,
119,15.0,16,0.5318644729250057,
120,59.0,60,0.5290500846209291,370.3
121,24.0,25,0.5262505887977933,
122,69.0,70,0.5234659066512669,
123,107.0,108,0.5206959597940157,
124,207.0,208,0.5179406702534961,
125,112.0,113,0.5151999604697604,
126,43.0,44,0.5124737532932729,
127,77.0,78,0.5097619719827393,
128,9.0,10,0.5070645402029454,
129,145.0,146,0.5043813820226088,
130,126.0,127,0.5017124219122414,217.4
131,132.0,133,0.49905758474202333,
132,159.0,160,0.49641679577968795,
133,30.0,31,0.4937899806884184,
134,64.0,65,0.49117706552475476,
135,104.0,105,0.48857797673651293,
136,93.0,94,0.48599264116071383,
137,182.0,183,0.4834209860215241,
138,24.0,25,0.48086293892820753,
139,83.0,84,0.47831842787308715,
140,79.0,80,0.47578738122951836,166.3
141,71.0,72,0.4732697277498726,
142,113.0,114,0.47076539656353183,
143,187.0,188,0.46827431717489365,
144,144.0,145,0.4657964194613866,
145,214.0,215,0.4633316336714966,
146,52.0,53,0.4608798904228032,
147,109.0,110,0.45844112070002657,
148,87.0,88,0.4560152558530849,
149,187.0,188,0.4536022275951618,
150,95.0,96,0.451201968000784,189.9
151,10.0,11,0.44881440950390955,
152,84.0,85,0.44643948489602553,
153,156.0,157,0.4440771273242564,
154,234.0,235,0.44172727028948217,
155,185.0,186,0.43938984764446615,
156,170.0,171,0.43706479359199335,
157,211.0,212,0.4347520426830181,
158,211.0,212,0.43245152981482166,
159,144.0,145,0.4301631902291797,
160,24.0,25,0.4278869595105395,219.6
161,199.0,200,0.4256227735842064,
162,406.0,407,0.42337056871454043,
163,220.0,221,0.4211302815031619,
164,51.0,52,0.418901848887167,
