episode,reward,length,avg_q,eval_reward
779,11.0,12,0.020246819920648168,
780,114.0,115,0.020145585821044927,
781,75.0,76,0.020044857891939702,
782,14.0,15,0.019944633602480003,
783,22.0,23,0.019844910434467605,
784,24.0,25,0.019745685882295267,
785,108.0,109,0.01964695745288379,
786,101.0,102,0.01954872266561937,
787,9.0,10,0.019450979052291272,
788,141.0,142,0.019353724157029815,
789,46.0,47,0.019256955536244666,
790,116.0,117,0.019160670758563442,
791,28.0,29,0.019064867404770626,
792,13.0,14,0.018969543067746772,
793,13.0,14,0.018874695352408037,
794,118.0,119,0.018780321875645996,
795,24.0,25,0.018686420266267767,
796,20.0,21,0.018592988164936427,
797,136.0,137,0.018500023224111744,
798,22.0,23,0.018407523107991184,
799,11.0,12,0.01831548549245123,
800,129.0,130,0.018223908064988973,
801,83.0,84,0.018132788524664028,
802,13.0,14,0.018042124582040707,
803,11.0,12,0.017951913959130504,
804,96.0,97,0.01786215438933485,
805,18.0,19,0.017772843617388175,
806,166.0,167,0.017683979399301233,
807,143.0,144,0.017595559502304726,
808,14.0,15,0.0175075817047932,
809,93.0,94,0.017420043796269234,
810,45.0,46,0.017332943577287888,
811,134.0,135,0.01724627885940145,
812,12.0,13,0.017160047465104442,
813,16.0,17,0.01707424722777892,
814,130.0,131,0.016988875991640028,
815,26.0,27,0.016903931611681827,
816,47.0,48,0.01681941195362342,
817,9.0,10,0.016735314893855303,
818,38.0,39,0.016651638319386028,
819,13.0,14,0.0165683801277891,
820,9.0,10,0.016485538227150154,
821,16.0,17,0.0164031105360144,
822,92.0,93,0.01632109498333433,
823,128.0,129,0.016239489508417658,
824,150.0,151,0.01615829206087557,
825,26.0,27,0.01607750060057119,
826,81.0,82,0.015997113097568336,
827,18.0,19,0.015917127532080494,
828,176.0,177,0.01583754189442009,
829,145.0,146,0.01575835418494799,
830,25.0,26,0.01567956241402325,
831,122.0,123,0.015601164601953134,
832,123.0,124,0.015523158778943369,
833,22.0,23,0.015445542985048652,
834,10.0,11,0.015368315270123408,
835,11.0,12,0.01529147369377279,
836,111.0,112,0.015215016325303928,
837,89.0,90,0.015138941243677408,
838,10.0,11,0.01506324653745902,
839,176.0,177,0.014987930304771725,
840,121.0,122,0.014912990653247866,
841,16.0,17,0.014838425699981627,
842,118.0,119,0.01476423357148172,
843,18.0,19,0.014690412403624311,
844,11.0,12,0.01461696034160619,
845,113.0,114,0.014543875539898159,
846,102.0,103,0.014471156162198668,
847,14.0,15,0.014398800381387675,
848,23.0,24,0.014326806379480736,
849,101.0,102,0.014255172347583332,
850,21.0,22,0.014183896485845416,
851,18.0,19,0.014112977003416188,
852,73.0,74,0.014042412118399107,
853,19.0,20,0.013972200057807112,
854,34.0,35,0.013902339057518077,
855,29.0,30,0.013832827362230486,
856,148.0,149,0.013763663225419333,
857,11.0,12,0.013694844909292236,
858,22.0,23,0.013626370684745774,
859,28.0,29,0.013558238831322046,
860,125.0,126,0.013490447637165436,
861,24.0,25,0.013422995398979608,
862,11.0,12,0.01335588042198471,
863,33.0,34,0.013289101019874787,
864,129.0,130,0.013222655514775413,
865,72.0,73,0.013156542237201536,
866,22.0,23,0.013090759526015528,
867,25.0,26,0.01302530572838545,
868,26.0,27,0.012960179199743523,
869,81.0,82,0.012895378303744804,
870,85.0,86,0.01283090141222608,
871,11.0,12,0.012766746905164949,
872,106.0,107,0.012702913170639124,
873,88.0,89,0.012639398604785928,
874,10.0,11,0.012576201611761997,
875,22.0,23,0.012513320603703188,
876,16.0,17,0.012450754000684672,
877,22.0,23,0.012388500230681249,
878,127.0,128,0.012326557729527843,
879,71.0,72,0.012264924940880204,
880,16.0,17,0.012203600316175803,
881,26.0,27,0.012142582314594924,
882,76.0,77,0.01208186940302195,
883,40.0,41,0.01202146005600684,
884,12.0,13,0.011961352755726806,
885,10.0,11,0.01190154599194817,
886,9.0,10,0.01184203826198843,
887,18.0,19,0.011782828070678488,
888,12.0,13,0.011723913930325095,
889,12.0,13,0.01166529436067347,
890,24.0,25,0.011606967888870102,
891,18.0,19,0.01154893304942575,
892,89.0,90,0.011491188384178622,
893,132.0,133,0.011433732442257729,
894,154.0,155,0.01137656378004644,
895,20.0,21,0.011319680961146208,
896,11.0,12,0.011263082556340478,
897,16.0,17,0.011206767143558775,
898,87.0,88,0.011150733307840981,
899,13.0,14,0.011094979641301777,
900,11.0,12,0.011039504743095268,
901,157.0,158,0.01098430721937979,
902,11.0,12,0.010929385683282892,
903,24.0,25,0.010874738754866477,
904,144.0,145,0.010820365061092144,
905,35.0,36,0.010766263235786683,
906,20.0,21,0.01071243191960775,
907,96.0,97,0.010658869760009713,
908,88.0,89,0.010605575411209664,
909,16.0,17,0.010552547534153616,
910,26.0,27,0.010499784796482848,
911,84.0,85,0.010447285872500434,
912,122.0,123,0.01039504944313793,
913,22.0,23,0.010343074195922241,
914,138.0,139,0.01029135882494263,
915,9.0,10,0.010239902030817916,
916,73.0,74,0.010188702520663827,
917,124.0,125,0.010137759008060509,
918,73.0,74,0.010087070213020206,
919,39.0,40,0.010036634861955105,
920,11.0,12,0.01,
921,20.0,21,0.01,
922,73.0,74,0.01,
923,10.0,11,0.01,
924,26.0,27,0.01,
925,20.0,21,0.01,
926,27.0,28,0.01,
927,30.0,31,0.01,
928,9.0,10,0.01,
929,110.0,111,0.01,
930,20.0,21,0.01,
931,12.0,13,0.01,
932,164.0,165,0.01,
933,10.0,11,0.01,
934,11.0,12,0.01,
935,51.0,52,0.01,
936,11.0,12,0.01,
937,101.0,102,0.01,
938,22.0,23,0.01,
939,22.0,23,0.01,
940,77.0,78,0.01,
941,12.0,13,0.01,
942,103.0,104,0.01,
943,128.0,129,0.01,
944,15.0,16,0.01,
945,83.0,84,0.01,
946,20.0,21,0.01,
947,43.0,44,0.01,
948,136.0,137,0.01,
949,119.0,120,0.01,
950,85.0,86,0.01,
951,77.0,78,0.01,
952,134.0,135,0.01,
953,88.0,89,0.01,
954,138.0,139,0.01,
955,77.0,78,0.01,
956,104.0,105,0.01,
957,29.0,30,0.01,
958,144.0,145,0.01,
959,126.0,127,0.01,
960,10.0,11,0.01,
961,26.0,27,0.01,
962,11.0,12,0.01,
963,14.0,15,0.01,
964,14.0,15,0.01,
965,112.0,113,0.01,
966,24.0,25,0.01,
967,68.0,69,0.01,
968,144.0,145,0.01,
969,24.0,25,0.01,
970,89.0,90,0.01,
971,110.0,111,0.01,
972,114.0,115,0.01,
973,12.0,13,0.01,
974,171.0,172,0.01,
975,36.0,37,0.01,
976,18.0,19,0.01,
977,11.0,12,0.01,
978,26.0,27,0.01,
979,142.0,143,0.01,
980,140.0,141,0.01,
981,123.0,124,0.01,
982,85.0,86,0.01,
983,24.0,25,0.01,
984,20.0,21,0.01,
985,12.0,13,0.01,
986,9.0,10,0.01,
987,65.0,66,0.01,
988,103.0,104,0.01,
989,93.0,94,0.01,
990,167.0,168,0.01,
991,21.0,22,0.01,
992,107.0,108,0.01,
993,15.0,16,0.01,
994,10.0,11,0.01,
995,15.0,16,0.01,
996,22.0,23,0.01,
997,11.0,12,0.01,
998,140.0,141,0.01,
999,116.0,117,0.01,
1000,14.0,15,0.01,
1001,130.0,131,0.01,
1002,117.0,118,0.01,
1003,61.0,62,0.01,
1004,118.0,119,0.01,
1005,116.0,117,0.01,
1006,123.0,124,0.01,
1007,97.0,98,0.01,
1008,91.0,92,0.01,
1009,103.0,104,0.01,
1010,25.0,26,0.01,
1011,125.0,126,0.01,
1012,104.0,105,0.01,
1013,186.0,187,0.01,
1014,21.0,22,0.01,
1015,18.0,19,0.01,
1016,11.0,12,0.01,
1017,23.0,24,0.01,
1018,75.0,76,0.01,
1019,13.0,14,0.01,
1020,22.0,23,0.01,
1021,117.0,118,0.01,
1022,33.0,34,0.01,
1023,137.0,138,0.01,
1024,18.0,19,0.01,
1025,11.0,12,0.01,
1026,75.0,76,0.01,
1027,10.0,11,0.01,
1028,28.0,29,0.01,
1029,9.0,10,0.01,
1030,10.0,11,0.01,
1031,104.0,105,0.01,
1032,134.0,135,0.01,
1033,24.0,25,0.01,
1034,145.0,146,0.01,
1035,97.0,98,0.01,
1036,82.0,83,0.01,
1037,91.0,92,0.01,
1038,9.0,10,0.01,
1039,21.0,22,0.01,
1040,144.0,145,0.01,
1041,160.0,161,0.01,
1042,9.0,10,0.01,
1043,186.0,187,0.01,
1044,157.0,158,0.01,
1045,9.0,10,0.01,
1046,113.0,114,0.01,
1047,11.0,12,0.01,
1048,96.0,97,0.01,
1049,85.0,86,0.01,
1050,45.0,46,0.01,
1051,18.0,19,0.01,
1052,10.0,11,0.01,
1053,26.0,27,0.01,
1054,24.0,25,0.01,
1055,11.0,12,0.01,
1056,92.0,93,0.01,
1057,75.0,76,0.01,
1058,18.0,19,0.01,
1059,99.0,100,0.01,
1060,10.0,11,0.01,
1061,131.0,132,0.01,
1062,28.0,29,0.01,
1063,11.0,12,0.01,
1064,102.0,103,0.01,
1065,105.0,106,0.01,
1066,81.0,82,0.01,
1067,35.0,36,0.01,
1068,12.0,13,0.01,
1069,22.0,23,0.01,
1070,35.0,36,0.01,
1071,22.0,23,0.01,
1072,9.0,10,0.01,
1073,71.0,72,0.01,
1074,11.0,12,0.01,
1075,98.0,99,0.01,
1076,24.0,25,0.01,
1077,102.0,103,0.01,
1078,11.0,12,0.01,
1079,87.0,88,0.01,
1080,18.0,19,0.01,
1081,130.0,131,0.01,
1082,18.0,19,0.01,
1083,24.0,25,0.01,
1084,104.0,105,0.01,
1085,20.0,21,0.01,
1086,101.0,102,0.01,
1087,132.0,133,0.01,
1088,13.0,14,0.01,
1089,9.0,10,0.01,
1090,11.0,12,0.01,
1091,117.0,118,0.01,
1092,105.0,106,0.01,
1093,51.0,52,0.01,
1094,22.0,23,0.01,
1095,105.0,106,0.01,
1096,81.0,82,0.01,
1097,162.0,163,0.01,
1098,72.0,73,0.01,
1099,78.0,79,0.01,
1100,95.0,96,0.01,
1101,65.0,66,0.01,
1102,112.0,113,0.01,
1103,24.0,25,0.01,
1104,111.0,112,0.01,
1105,146.0,147,0.01,
1106,9.0,10,0.01,
1107,11.0,12,0.01,
1108,78.0,79,0.01,
1109,18.0,19,0.01,
1110,10.0,11,0.01,
1111,103.0,104,0.01,
1112,141.0,142,0.01,
1113,102.0,103,0.01,
1114,135.0,136,0.01,
1115,18.0,19,0.01,
1116,62.0,63,0.01,
1117,109.0,110,0.01,
1118,35.0,36,0.01,
1119,10.0,11,0.01,
1120,146.0,147,0.01,
1121,85.0,86,0.01,
1122,90.0,91,0.01,
1123,138.0,139,0.01,
1124,21.0,22,0.01,
1125,165.0,166,0.01,
1126,99.0,100,0.01,
1127,12.0,13,0.01,
1128,102.0,103,0.01,
1129,89.0,90,0.01,
1130,134.0,135,0.01,
1131,41.0,42,0.01,
1132,85.0,86,0.01,
1133,11.0,12,0.01,
1134,14.0,15,0.01,
1135,154.0,155,0.01,
1136,16.0,17,0.01,
1137,92.0,93,0.01,
1138,18.0,19,0.01,
1139,11.0,12,0.01,
1140,154.0,155,0.01,
1141,24.0,25,0.01,
1142,123.0,124,0.01,
1143,97.0,98,0.01,
1144,22.0,23,0.01,
1145,140.0,141,0.01,
1146,84.0,85,0.01,
1147,10.0,11,0.01,
1148,121.0,122,0.01,
1149,83.0,84,0.01,
1150,113.0,114,0.01,
1151,89.0,90,0.01,
1152,11.0,12,0.01,
1153,125.0,126,0.01,
1154,11.0,12,0.01,
1155,61.0,62,0.01,
1156,115.0,116,0.01,
1157,84.0,85,0.01,
1158,11.0,12,0.01,
1159,87.0,88,0.01,
1160,13.0,14,0.01,
1161,31.0,32,0.01,
1162,12.0,13,0.01,
1163,18.0,19,0.01,
1164,136.0,137,0.01,
1165,13.0,14,0.01,
1166,14.0,15,0.01,
1167,14.0,15,0.01,
1168,12.0,13,0.01,
1169,75.0,76,0.01,
1170,19.0,20,0.01,
1171,24.0,25,0.01,
1172,11.0,12,0.01,
1173,114.0,115,0.01,
1174,9.0,10,0.01,
1175,83.0,84,0.01,
1176,13.0,14,0.01,
1177,20.0,21,0.01,
1178,178.0,179,0.01,
1179,87.0,88,0.01,
1180,37.0,38,0.01,
1181,11.0,12,0.01,
1182,26.0,27,0.01,
1183,83.0,84,0.01,
1184,131.0,132,0.01,
1185,33.0,34,0.01,
1186,88.0,89,0.01,
1187,74.0,75,0.01,
1188,107.0,108,0.01,
1189,9.0,10,0.01,
1190,96.0,97,0.01,
1191,11.0,12,0.01,
1192,9.0,10,0.01,
1193,163.0,164,0.01,
1194,11.0,12,0.01,
1195,26.0,27,0.01,
1196,137.0,138,0.01,
1197,72.0,73,0.01,
1198,16.0,17,0.01,
1199,12.0,13,0.01,
1200,71.0,72,0.01,
1201,123.0,124,0.01,
1202,110.0,111,0.01,
1203,19.0,20,0.01,
1204,71.0,72,0.01,
1205,55.0,56,0.01,
1206,12.0,13,0.01,
1207,103.0,104,0.01,
1208,80.0,81,0.01,
1209,13.0,14,0.01,
1210,20.0,21,0.01,
1211,120.0,121,0.01,
1212,125.0,126,0.01,
1213,92.0,93,0.01,
1214,83.0,84,0.01,
1215,123.0,124,0.01,
1216,13.0,14,0.01,
1217,146.0,147,0.01,
1218,117.0,118,0.01,
1219,66.0,67,0.01,
1220,127.0,128,0.01,
1221,13.0,14,0.01,
1222,99.0,100,0.01,
1223,73.0,74,0.01,
1224,27.0,28,0.01,
1225,18.0,19,0.01,
1226,36.0,37,0.01,
1227,28.0,29,0.01,
1228,43.0,44,0.01,
1229,148.0,149,0.01,
1230,18.0,19,0.01,
1231,35.0,36,0.01,
1232,32.0,33,0.01,
1233,11.0,12,0.01,
1234,10.0,11,0.01,
1235,20.0,21,0.01,
1236,83.0,84,0.01,
1237,11.0,12,0.01,
1238,18.0,19,0.01,
1239,112.0,113,0.01,
1240,11.0,12,0.01,
1241,22.0,23,0.01,
1242,13.0,14,0.01,
1243,35.0,36,0.01,
1244,171.0,172,0.01,
1245,18.0,19,0.01,
1246,11.0,12,0.01,
1247,12.0,13,0.01,
1248,124.0,125,0.01,
1249,26.0,27,0.01,
1250,81.0,82,0.01,
1251,115.0,116,0.01,
1252,110.0,111,0.01,
1253,11.0,12,0.01,
1254,20.0,21,0.01,
1255,31.0,32,0.01,
1256,13.0,14,0.01,
1257,108.0,109,0.01,
1258,24.0,25,0.01,
1259,82.0,83,0.01,
1260,12.0,13,0.01,
1261,136.0,137,0.01,
1262,136.0,137,0.01,
1263,9.0,10,0.01,
1264,16.0,17,0.01,
1265,22.0,23,0.01,
1266,13.0,14,0.01,
1267,37.0,38,0.01,
1268,47.0,48,0.01,
1269,28.0,29,0.01,
1270,29.0,30,0.01,
1271,81.0,82,0.01,
1272,16.0,17,0.01,
1273,12.0,13,0.01,
1274,128.0,129,0.01,
1275,11.0,12,0.01,
1276,82.0,83,0.01,
1277,18.0,19,0.01,
1278,51.0,52,0.01,
1279,80.0,81,0.01,
1280,16.0,17,0.01,
1281,144.0,145,0.01,
1282,20.0,21,0.01,
1283,65.0,66,0.01,
1284,85.0,86,0.01,
1285,85.0,86,0.01,
1286,15.0,16,0.01,
1287,10.0,11,0.01,
1288,31.0,32,0.01,
1289,115.0,116,0.01,
1290,126.0,127,0.01,
1291,33.0,34,0.01,
1292,35.0,36,0.01,
1293,102.0,103,0.01,
1294,13.0,14,0.01,
1295,20.0,21,0.01,
1296,147.0,148,0.01,
1297,26.0,27,0.01,
1298,79.0,80,0.01,
1299,128.0,129,0.01,
1300,65.0,66,0.01,
1301,12.0,13,0.01,
1302,120.0,121,0.01,
1303,118.0,119,0.01,
1304,51.0,52,0.01,
1305,99.0,100,0.01,
1306,109.0,110,0.01,
1307,26.0,27,0.01,
1308,33.0,34,0.01,
1309,154.0,155,0.01,
1310,112.0,113,0.01,
1311,63.0,64,0.01,
1312,127.0,128,0.01,
1313,146.0,147,0.01,
1314,47.0,48,0.01,
1315,121.0,122,0.01,
1316,102.0,103,0.01,
1317,116.0,117,0.01,
1318,93.0,94,0.01,
1319,133.0,134,0.01,
1320,166.0,167,0.01,
1321,16.0,17,0.01,
1322,11.0,12,0.01,
1323,26.0,27,0.01,
1324,26.0,27,0.01,
1325,111.0,112,0.01,
1326,146.0,147,0.01,
1327,24.0,25,0.01,
1328,151.0,152,0.01,
1329,16.0,17,0.01,
1330,81.0,82,0.01,
1331,24.0,25,0.01,
1332,20.0,21,0.01,
1333,89.0,90,0.01,
1334,87.0,88,0.01,
1335,157.0,158,0.01,
1336,59.0,60,0.01,
1337,146.0,147,0.01,
1338,28.0,29,0.01,
1339,19.0,20,0.01,
1340,61.0,62,0.01,
1341,57.0,58,0.01,
1342,127.0,128,0.01,
1343,40.0,41,0.01,
1344,12.0,13,0.01,
1345,168.0,169,0.01,
1346,22.0,23,0.01,
1347,123.0,124,0.01,
1348,122.0,123,0.01,
1349,89.0,90,0.01,
1350,75.0,76,0.01,
1351,163.0,164,0.01,
1352,150.0,151,0.01,
1353,156.0,157,0.01,
1354,9.0,10,0.01,
1355,105.0,106,0.01,
1356,142.0,143,0.01,
1357,13.0,14,0.01,
1358,12.0,13,0.01,
1359,20.0,21,0.01,
1360,99.0,100,0.01,
1361,19.0,20,0.01,
1362,24.0,25,0.01,
1363,9.0,10,0.01,
1364,29.0,30,0.01,
1365,21.0,22,0.01,
1366,43.0,44,0.01,
1367,18.0,19,0.01,
1368,16.0,17,0.01,
1369,17.0,18,0.01,
1370,20.0,21,0.01,
1371,10.0,11,0.01,
1372,9.0,10,0.01,
1373,87.0,88,0.01,
1374,11.0,12,0.01,
1375,78.0,79,0.01,
1376,22.0,23,0.01,
1377,75.0,76,0.01,
1378,72.0,73,0.01,
1379,120.0,121,0.01,
1380,11.0,12,0.01,
1381,32.0,33,0.01,
1382,22.0,23,0.01,
1383,84.0,85,0.01,
1384,33.0,34,0.01,
1385,83.0,84,0.01,
1386,103.0,104,0.01,
1387,11.0,12,0.01,
1388,18.0,19,0.01,
1389,18.0,19,0.01,
1390,11.0,12,0.01,
1391,26.0,27,0.01,
1392,18.0,19,0.01,
1393,20.0,21,0.01,
1394,20.0,21,0.01,
1395,12.0,13,0.01,
1396,11.0,12,0.01,
1397,125.0,126,0.01,
1398,87.0,88,0.01,
1399,116.0,117,0.01,
1400,94.0,95,0.01,
1401,16.0,17,0.01,
1402,114.0,115,0.01,
1403,13.0,14,0.01,
1404,31.0,32,0.01,
1405,146.0,147,0.01,
1406,12.0,13,0.01,
1407,100.0,101,0.01,
1408,65.0,66,0.01,
1409,128.0,129,0.01,
1410,26.0,27,0.01,
1411,20.0,21,0.01,
1412,22.0,23,0.01,
1413,26.0,27,0.01,
1414,102.0,103,0.01,
1415,24.0,25,0.01,
1416,22.0,23,0.01,
1417,128.0,129,0.01,
1418,21.0,22,0.01,
1419,12.0,13,0.01,
1420,111.0,112,0.01,
1421,16.0,17,0.01,
1422,91.0,92,0.01,
1423,11.0,12,0.01,
1424,108.0,109,0.01,
1425,11.0,12,0.01,
1426,73.0,74,0.01,
1427,156.0,157,0.01,
1428,146.0,147,0.01,
1429,28.0,29,0.01,
1430,127.0,128,0.01,
1431,12.0,13,0.01,
1432,104.0,105,0.01,
1433,16.0,17,0.01,
1434,22.0,23,0.01,
1435,93.0,94,0.01,
1436,108.0,109,0.01,
1437,202.0,203,0.01,
1438,105.0,106,0.01,
1439,91.0,92,0.01,
1440,22.0,23,0.01,
1441,18.0,19,0.01,
1442,134.0,135,0.01,
1443,45.0,46,0.01,
1444,101.0,102,0.01,
1445,14.0,15,0.01,
1446,26.0,27,0.01,
1447,89.0,90,0.01,
1448,11.0,12,0.01,
1449,72.0,73,0.01,
1450,11.0,12,0.01,
1451,99.0,100,0.01,
1452,111.0,112,0.01,
1453,39.0,40,0.01,
1454,69.0,70,0.01,
1455,16.0,17,0.01,
1456,177.0,178,0.01,
1457,55.0,56,0.01,
1458,18.0,19,0.01,
1459,22.0,23,0.01,
1460,23.0,24,0.01,
1461,95.0,96,0.01,
1462,11.0,12,0.01,
1463,13.0,14,0.01,
1464,140.0,141,0.01,
1465,144.0,145,0.01,
1466,99.0,100,0.01,
1467,32.0,33,0.01,
1468,118.0,119,0.01,
1469,73.0,74,0.01,
1470,22.0,23,0.01,
1471,10.0,11,0.01,
1472,87.0,88,0.01,
1473,57.0,58,0.01,
1474,100.0,101,0.01,
1475,35.0,36,0.01,
1476,132.0,133,0.01,
1477,12.0,13,0.01,
1478,13.0,14,0.01,
1479,101.0,102,0.01,
1480,102.0,103,0.01,
1481,11.0,12,0.01,
1482,58.0,59,0.01,
1483,77.0,78,0.01,
1484,75.0,76,0.01,
1485,14.0,15,0.01,
1486,28.0,29,0.01,
1487,10.0,11,0.01,
1488,158.0,159,0.01,
1489,37.0,38,0.01,
1490,11.0,12,0.01,
1491,107.0,108,0.01,
1492,11.0,12,0.01,
1493,119.0,120,0.01,
1494,124.0,125,0.01,
1495,26.0,27,0.01,
1496,24.0,25,0.01,
1497,11.0,12,0.01,
1498,51.0,52,0.01,
1499,12.0,13,0.01,
1500,11.0,12,0.01,
1501,69.0,70,0.01,
1502,108.0,109,0.01,
1503,11.0,12,0.01,
1504,133.0,134,0.01,
1505,100.0,101,0.01,
1506,79.0,80,0.01,
1507,113.0,114,0.01,
1508,134.0,135,0.01,
1509,24.0,25,0.01,
1510,138.0,139,0.01,
1511,84.0,85,0.01,
1512,11.0,12,0.01,
1513,11.0,12,0.01,
1514,127.0,128,0.01,
1515,22.0,23,0.01,
1516,24.0,25,0.01,
1517,133.0,134,0.01,
1518,15.0,16,0.01,
1519,26.0,27,0.01,
1520,30.0,31,0.01,
1521,131.0,132,0.01,
1522,121.0,122,0.01,
1523,11.0,12,0.01,
1524,14.0,15,0.01,
1525,116.0,117,0.01,
1526,13.0,14,0.01,
1527,65.0,66,0.01,
1528,132.0,133,0.01,
1529,15.0,16,0.01,
1530,76.0,77,0.01,
1531,37.0,38,0.01,
1532,93.0,94,0.01,
1533,13.0,14,0.01,
1534,101.0,102,0.01,
1535,69.0,70,0.01,
1536,9.0,10,0.01,
1537,44.0,45,0.01,
1538,12.0,13,0.01,
1539,77.0,78,0.01,
1540,14.0,15,0.01,
1541,11.0,12,0.01,
1542,9.0,10,0.01,
1543,112.0,113,0.01,
1544,119.0,120,0.01,
1545,18.0,19,0.01,
1546,28.0,29,0.01,
1547,114.0,115,0.01,
1548,13.0,14,0.01,
1549,97.0,98,0.01,
1550,16.0,17,0.01,
1551,85.0,86,0.01,
1552,75.0,76,0.01,
1553,13.0,14,0.01,
1554,108.0,109,0.01,
1555,37.0,38,0.01,
1556,11.0,12,0.01,
1557,11.0,12,0.01,
1558,87.0,88,0.01,
1559,138.0,139,0.01,
1560,13.0,14,0.01,
1561,11.0,12,0.01,
1562,11.0,12,0.01,
1563,96.0,97,0.01,
1564,24.0,25,0.01,
1565,28.0,29,0.01,
1566,31.0,32,0.01,
1567,97.0,98,0.01,
1568,25.0,26,0.01,
1569,135.0,136,0.01,
1570,12.0,13,0.01,
1571,22.0,23,0.01,
1572,153.0,154,0.01,
1573,117.0,118,0.01,
1574,96.0,97,0.01,
1575,11.0,12,0.01,
1576,36.0,37,0.01,
1577,88.0,89,0.01,
1578,144.0,145,0.01,
1579,132.0,133,0.01,
1580,16.0,17,0.01,
1581,23.0,24,0.01,
1582,111.0,112,0.01,
1583,11.0,12,0.01,
1584,11.0,12,0.01,
1585,9.0,10,0.01,
1586,106.0,107,0.01,
1587,93.0,94,0.01,
1588,140.0,141,0.01,
1589,94.0,95,0.01,
1590,83.0,84,0.01,
1591,122.0,123,0.01,
1592,26.0,27,0.01,
1593,99.0,100,0.01,
1594,20.0,21,0.01,
1595,21.0,22,0.01,
1596,151.0,152,0.01,
1597,11.0,12,0.01,
1598,131.0,132,0.01,
1599,139.0,140,0.01,
1600,59.0,60,0.01,
1601,14.0,15,0.01,
1602,18.0,19,0.01,
1603,10.0,11,0.01,
1604,15.0,16,0.01,
1605,89.0,90,0.01,
1606,116.0,117,0.01,
1607,144.0,145,0.01,
1608,18.0,19,0.01,
1609,163.0,164,0.01,
1610,11.0,12,0.01,
1611,88.0,89,0.01,
1612,16.0,17,0.01,
1613,24.0,25,0.01,
1614,161.0,162,0.01,
1615,141.0,142,0.01,
1616,119.0,120,0.01,
1617,38.0,39,0.01,
1618,73.0,74,0.01,
1619,114.0,115,0.01,
1620,11.0,12,0.01,
1621,104.0,105,0.01,
1622,133.0,134,0.01,
1623,103.0,104,0.01,
1624,122.0,123,0.01,
1625,29.0,30,0.01,
1626,144.0,145,0.01,
1627,98.0,99,0.01,
1628,18.0,19,0.01,
1629,13.0,14,0.01,
1630,109.0,110,0.01,
1631,11.0,12,0.01,
1632,24.0,25,0.01,
1633,73.0,74,0.01,
1634,16.0,17,0.01,
1635,132.0,133,0.01,
1636,9.0,10,0.01,
1637,136.0,137,0.01,
1638,93.0,94,0.01,
1639,82.0,83,0.01,
1640,13.0,14,0.01,
1641,16.0,17,0.01,
1642,127.0,128,0.01,
1643,100.0,101,0.01,
1644,11.0,12,0.01,
1645,13.0,14,0.01,
1646,11.0,12,0.01,
1647,113.0,114,0.01,
1648,76.0,77,0.01,
1649,90.0,91,0.01,
1650,79.0,80,0.01,
1651,78.0,79,0.01,
1652,24.0,25,0.01,
1653,106.0,107,0.01,
1654,13.0,14,0.01,
1655,14.0,15,0.01,
1656,20.0,21,0.01,
1657,11.0,12,0.01,
1658,155.0,156,0.01,
1659,158.0,159,0.01,
1660,9.0,10,0.01,
1661,162.0,163,0.01,
1662,83.0,84,0.01,
1663,85.0,86,0.01,
1664,22.0,23,0.01,
1665,9.0,10,0.01,
1666,26.0,27,0.01,
1667,125.0,126,0.01,
1668,86.0,87,0.01,
1669,49.0,50,0.01,
1670,30.0,31,0.01,
1671,18.0,19,0.01,
1672,145.0,146,0.01,
1673,12.0,13,0.01,
1674,13.0,14,0.01,
1675,26.0,27,0.01,
1676,18.0,19,0.01,
1677,10.0,11,0.01,
1678,35.0,36,0.01,
1679,117.0,118,0.01,
1680,26.0,27,0.01,
1681,9.0,10,0.01,
1682,110.0,111,0.01,
1683,88.0,89,0.01,
1684,146.0,147,0.01,
1685,118.0,119,0.01,
1686,13.0,14,0.01,
1687,21.0,22,0.01,
1688,39.0,40,0.01,
1689,51.0,52,0.01,
1690,20.0,21,0.01,
1691,115.0,116,0.01,
1692,11.0,12,0.01,
1693,144.0,145,0.01,
1694,129.0,130,0.01,
1695,20.0,21,0.01,
1696,67.0,68,0.01,
1697,20.0,21,0.01,
1698,93.0,94,0.01,
1699,127.0,128,0.01,
1700,88.0,89,0.01,
1701,19.0,20,0.01,
1702,16.0,17,0.01,
1703,83.0,84,0.01,
1704,12.0,13,0.01,
1705,11.0,12,0.01,
1706,16.0,17,0.01,
1707,11.0,12,0.01,
1708,20.0,21,0.01,
1709,97.0,98,0.01,
1710,114.0,115,0.01,
1711,38.0,39,0.01,
1712,33.0,34,0.01,
1713,18.0,19,0.01,
1714,11.0,12,0.01,
1715,99.0,100,0.01,
1716,12.0,13,0.01,
1717,22.0,23,0.01,
1718,16.0,17,0.01,
1719,135.0,136,0.01,
1720,22.0,23,0.01,
1721,22.0,23,0.01,
1722,99.0,100,0.01,
1723,152.0,153,0.01,
1724,113.0,114,0.01,
1725,89.0,90,0.01,
1726,142.0,143,0.01,
1727,116.0,117,0.01,
1728,105.0,106,0.01,
1729,130.0,131,0.01,
1730,11.0,12,0.01,
1731,13.0,14,0.01,
1732,91.0,92,0.01,
1733,15.0,16,0.01,
1734,22.0,23,0.01,
1735,25.0,26,0.01,
1736,11.0,12,0.01,
1737,11.0,12,0.01,
1738,106.0,107,0.01,
1739,16.0,17,0.01,
1740,36.0,37,0.01,
1741,13.0,14,0.01,
1742,13.0,14,0.01,
