episode,reward,length,epsilon,lr,eval_reward
1,19.0,20,1.0,0.03,
2,45.0,46,0.999,0.03,
3,49.0,50,0.998001,0.03,
4,18.0,19,0.997002999,0.03,
5,25.0,26,0.996005996001,0.03,
6,19.0,20,0.995009990004999,0.03,
7,9.0,10,0.994014980014994,0.03,
8,13.0,14,0.993020965034979,0.03,
9,32.0,33,0.9920279440699441,0.03,
10,26.0,27,0.9910359161258742,0.03,
11,23.0,24,0.9900448802097482,0.03,
12,13.0,14,0.9890548353295385,0.03,
13,35.0,36,0.988065780494209,0.03,
14,44.0,45,0.9870777147137147,0.03,
15,32.0,33,0.986090636999001,0.03,
16,23.0,24,0.9851045463620021,0.03,
17,21.0,22,0.98411944181564,0.03,
18,16.0,17,0.9831353223738244,0.03,
19,8.0,9,0.9821521870514506,0.03,
20,19.0,20,0.9811700348643991,0.03,22.4
21,25.0,26,0.9801888648295347,0.03,
22,12.0,13,0.9792086759647052,0.03,
23,40.0,41,0.9782294672887405,0.03,
24,27.0,28,0.9772512378214517,0.03,
25,16.0,17,0.9762739865836303,0.03,
26,14.0,15,0.9752977125970467,0.03,
27,29.0,30,0.9743224148844496,0.03,
28,20.0,21,0.9733480924695651,0.03,
29,9.0,10,0.9723747443770956,0.03,
30,11.0,12,0.9714023696327185,0.03,
31,15.0,16,0.9704309672630859,0.03,
32,23.0,24,0.9694605362958227,0.03,
33,11.0,12,0.9684910757595269,0.03,
34,10.0,11,0.9675225846837673,0.03,
35,16.0,17,0.9665550620990835,0.03,
36,24.0,25,0.9655885070369844,0.03,
37,20.0,21,0.9646229185299474,0.03,
38,19.0,20,0.9636582956114175,0.03,
39,18.0,19,0.9626946373158061,0.03,
40,11.0,12,0.9617319426784903,0.03,15.0
41,23.0,24,0.9607702107358118,0.03,
42,25.0,26,0.959809440525076,0.03,
43,17.0,18,0.9588496310845509,0.03,
44,10.0,11,0.9578907814534664,0.03,
45,12.0,13,0.9569328906720129,0.03,
46,13.0,14,0.9559759577813409,0.03,
47,34.0,35,0.9550199818235596,0.03,
48,12.0,13,0.9540649618417361,0.03,
49,22.0,23,0.9531108968798944,0.03,
50,24.0,25,0.9521577859830145,0.03,
51,12.0,13,0.9512056281970315,0.03,
52,34.0,35,0.9502544225688344,0.03,
53,21.0,22,0.9493041681462656,0.03,
54,27.0,28,0.9483548639781193,0.03,
55,13.0,14,0.9474065091141411,0.03,
56,11.0,12,0.946459102605027,0.03,
57,46.0,47,0.9455126435024219,0.03,
58,12.0,13,0.9445671308589195,0.03,
59,16.0,17,0.9436225637280606,0.03,
60,24.0,25,0.9426789411643326,0.03,22.2
61,20.0,21,0.9417362622231683,0.03,
62,21.0,22,0.9407945259609451,0.03,
63,32.0,33,0.9398537314349842,0.03,
64,38.0,39,0.9389138777035492,0.03,
65,11.0,12,0.9379749638258457,0.03,
66,17.0,18,0.9370369888620198,0.03,
67,16.0,17,0.9360999518731578,0.03,
68,15.0,16,0.9351638519212846,0.03,
69,18.0,19,0.9342286880693633,0.03,
70,34.0,35,0.933294459381294,0.03,
71,12.0,13,0.9323611649219127,0.03,
72,59.0,60,0.9314288037569908,0.03,
73,22.0,23,0.9304973749532338,0.03,
74,9.0,10,0.9295668775782806,0.03,
75,13.0,14,0.9286373107007023,0.03,
76,9.0,10,0.9277086733900016,0.03,
77,20.0,21,0.9267809647166116,0.03,
78,29.0,30,0.925854183751895,0.03,
79,16.0,17,0.9249283295681431,0.03,
80,12.0,13,0.9240034012385749,0.03,23.2
81,69.0,70,0.9230793978373364,0.03,
82,14.0,15,0.9221563184394991,0.03,
83,11.0,12,0.9212341621210596,0.03,
84,12.0,13,0.9203129279589385,0.03,
85,14.0,15,0.9193926150309796,0.03,
86,7.0,8,0.9184732224159486,0.03,
87,15.0,16,0.9175547491935327,0.03,
88,15.0,16,0.9166371944443392,0.03,
89,14.0,15,0.9157205572498949,0.03,
90,15.0,16,0.914804836692645,0.03,
91,12.0,13,0.9138900318559524,0.03,
92,11.0,12,0.9129761418240965,0.03,
93,21.0,22,0.9120631656822724,0.03,
94,21.0,22,0.9111511025165902,0.03,
95,9.0,10,0.9102399514140735,0.03,
96,28.0,29,0.9093297114626595,0.03,
97,15.0,16,0.9084203817511969,0.03,
98,20.0,21,0.9075119613694457,0.03,
99,19.0,20,0.9066044494080763,0.03,
100,32.0,33,0.9056978449586682,0.03,20.9
101,19.0,20,0.9047921471137096,0.03,
102,24.0,25,0.9038873549665959,0.03,
103,25.0,26,0.9029834676116293,0.03,
104,27.0,28,0.9020804841440176,0.03,
105,36.0,37,0.9011784036598737,0.03,
106,15.0,16,0.9002772252562138,0.03,
107,55.0,56,0.8993769480309576,0.03,
108,11.0,12,0.8984775710829266,0.03,
109,21.0,22,0.8975790935118436,0.03,
110,23.0,24,0.8966815144183318,0.03,
111,15.0,16,0.8957848329039134,0.03,
112,16.0,17,0.8948890480710096,0.03,
113,53.0,54,0.8939941590229386,0.03,
114,11.0,12,0.8931001648639156,0.03,
115,34.0,35,0.8922070646990518,0.03,
116,21.0,22,0.8913148576343527,0.03,
117,19.0,20,0.8904235427767183,0.03,
118,27.0,28,0.8895331192339416,0.03,
119,36.0,37,0.8886435861147077,0.03,
