episode,reward,length,epsilon,lr,eval_reward
1,11.0,12,0.9986183664052697,0.06541210527692738,
2,26.0,27,0.9972386417219294,0.06541210527692738,
3,13.0,14,0.9958608233125632,0.06541210527692738,
4,14.0,15,0.9944849085433988,0.06541210527692738,
5,28.0,29,0.9931108947843029,0.06541210527692738,
6,14.0,15,0.9917387794087762,0.06541210527692738,
7,24.0,25,0.9903685597939482,0.06541210527692738,
8,13.0,14,0.9890002333205722,0.06541210527692738,
9,12.0,13,0.9876337973730204,0.06541210527692738,
10,48.0,49,0.9862692493392787,0.06541210527692738,
11,63.0,64,0.9849065866109421,0.06541210527692738,
12,23.0,24,0.9835458065832092,0.06541210527692738,
13,19.0,20,0.9821869066548777,0.06541210527692738,
14,8.0,9,0.980829884228339,0.06541210527692738,
15,12.0,13,0.9794747367095737,0.06541210527692738,
16,17.0,18,0.9781214615081462,0.06541210527692738,
17,10.0,11,0.9767700560371998,0.06541210527692738,
18,38.0,39,0.9754205177134522,0.06541210527692738,
19,28.0,29,0.9740728439571901,0.06541210527692738,
20,16.0,17,0.9727270321922643,0.06541210527692738,30.1
21,18.0,19,0.9713830798460852,0.06541210527692738,
22,17.0,18,0.9700409843496173,0.06541210527692738,
23,11.0,12,0.9687007431373745,0.06541210527692738,
24,15.0,16,0.9673623536474157,0.06541210527692738,
25,21.0,22,0.9660258133213391,0.06541210527692738,
26,34.0,35,0.9646911196042777,0.06541210527692738,
27,24.0,25,0.9633582699448944,0.06541210527692738,
28,26.0,27,0.9620272617953772,0.06541210527692738,
29,37.0,38,0.9606980926114344,0.06541210527692738,
30,26.0,27,0.959370759852289,0.06541210527692738,
31,14.0,15,0.9580452609806752,0.06541210527692738,
32,40.0,41,0.9567215934628321,0.06541210527692738,
33,32.0,33,0.9553997547685,0.06541210527692738,
34,23.0,24,0.9540797423709148,0.06541210527692738,
35,28.0,29,0.9527615537468035,0.06541210527692738,
36,22.0,23,0.9514451863763794,0.06541210527692738,
37,33.0,34,0.9501306377433374,0.06541210527692738,
38,26.0,27,0.9488179053348487,0.06541210527692738,
39,13.0,14,0.9475069866415564,0.06541210527692738,
40,22.0,23,0.9461978791575707,0.06541210527692738,13.6
41,41.0,42,0.944890580380464,0.06541210527692738,
42,44.0,45,0.9435850878112662,0.06541210527692738,
43,22.0,23,0.9422813989544595,0.06541210527692738,
44,22.0,23,0.9409795113179745,0.06541210527692738,
45,42.0,43,0.9396794224131847,0.06541210527692738,
46,16.0,17,0.9383811297549018,0.06541210527692738,
47,26.0,27,0.9370846308613715,0.06541210527692738,
48,8.0,9,0.935789923254268,0.06541210527692738,
49,18.0,19,0.9344970044586898,0.06541210527692738,
50,15.0,16,0.9332058720031549,0.06541210527692738,
51,42.0,43,0.9319165234195957,0.06541210527692738,
52,27.0,28,0.930628956243355,0.06541210527692738,
53,52.0,53,0.9293431680131803,0.06541210527692738,
54,34.0,35,0.9280591562712202,0.06541210527692738,
55,32.0,33,0.9267769185630188,0.06541210527692738,
56,13.0,14,0.9254964524375114,0.06541210527692738,
57,31.0,32,0.92421775544702,0.06541210527692738,
58,30.0,31,0.9229408251472482,0.06541210527692738,
59,14.0,15,0.9216656590972766,0.06541210527692738,
60,21.0,22,0.9203922548595586,0.06541210527692738,23.1
61,20.0,21,0.919120609999915,0.06541210527692738,
62,55.0,56,0.91785072208753,0.06541210527692738,
63,22.0,23,0.9165825886949465,0.06541210527692738,
64,11.0,12,0.9153162073980606,0.06541210527692738,
65,26.0,27,0.9140515757761183,0.06541210527692738,
66,19.0,20,0.9127886914117098,0.06541210527692738,
67,16.0,17,0.9115275518907655,0.06541210527692738,
68,16.0,17,0.910268154802551,0.06541210527692738,
69,13.0,14,0.9090104977396626,0.06541210527692738,
70,30.0,31,0.907754578298023,0.06541210527692738,
71,33.0,34,0.9065003940768762,0.06541210527692738,
72,26.0,27,0.9052479426787833,0.06541210527692738,
73,28.0,29,0.9039972217096178,0.06541210527692738,
74,45.0,46,0.902748228778561,0.06541210527692738,
75,36.0,37,0.9015009614980972,0.06541210527692738,
76,20.0,21,0.9002554174840097,0.06541210527692738,
77,53.0,54,0.8990115943553758,0.06541210527692738,
78,15.0,16,0.8977694897345624,0.06541210527692738,
79,14.0,15,0.8965291012472212,0.06541210527692738,
80,22.0,23,0.8952904265222846,0.06541210527692738,23.8
81,24.0,25,0.894053463191961,0.06541210527692738,
82,19.0,20,0.89281820889173,0.06541210527692738,
83,24.0,25,0.8915846612603383,0.06541210527692738,
84,16.0,17,0.8903528179397948,0.06541210527692738,
85,41.0,42,0.8891226765753664,0.06541210527692738,
