episode,reward,length,epsilon,eval_reward
232,32.0,33,0.3125753549412418,
233,76.0,77,0.31101247816653554,
234,150.0,151,0.30945741577570285,
235,23.0,24,0.3079101286968243,
236,30.0,31,0.3063705780533402,
237,97.0,98,0.30483872516307353,
238,139.0,140,0.3033145315372582,
239,145.0,146,0.3017979588795719,
240,170.0,171,0.30028896908517405,111.5
241,201.0,202,0.2987875242397482,
242,177.0,178,0.29729358661854943,
243,134.0,135,0.29580711868545667,
244,102.0,103,0.2943280830920294,
245,179.0,180,0.29285644267656924,
246,160.0,161,0.2913921604631864,
247,16.0,17,0.28993519966087045,
248,116.0,117,0.2884855236625661,
249,128.0,129,0.28704309604425327,
250,20.0,21,0.285607880564032,243.1
251,13.0,14,0.28417984116121187,
252,17.0,18,0.2827589419554058,
253,23.0,24,0.28134514724562876,
254,118.0,119,0.2799384215094006,
255,152.0,153,0.27853872940185365,
256,90.0,91,0.27714603575484437,
257,130.0,131,0.2757603055760701,
258,152.0,153,0.2743815040481898,
259,220.0,221,0.2730095965279488,
260,16.0,17,0.27164454854530906,119.6
261,27.0,28,0.2702863258025825,
262,32.0,33,0.2689348941735696,
263,171.0,172,0.26759021970270175,
264,16.0,17,0.2662522686041882,
265,30.0,31,0.2649210072611673,
266,223.0,224,0.26359640222486147,
267,11.0,12,0.26227842021373715,
268,93.0,94,0.2609670281126685,
269,200.0,201,0.25966219297210513,
270,156.0,157,0.2583638820072446,126.8
271,36.0,37,0.2570720625972084,
272,314.0,315,0.25578670228422234,
273,142.0,143,0.25450776877280124,
274,110.0,111,0.2532352299289372,
275,130.0,131,0.2519690537792925,
276,136.0,137,0.2507092085103961,
277,219.0,220,0.2494556624678441,
278,87.0,88,0.24820838415550486,
279,147.0,148,0.24696734223472733,
280,178.0,179,0.2457325055235537,153.6
281,106.0,107,0.24450384299593592,
282,119.0,120,0.24328132378095624,
283,161.0,162,0.24206491716205145,
284,191.0,192,0.2408545925762412,
285,166.0,167,0.23965031961336,
286,173.0,174,0.2384520680152932,
287,162.0,163,0.23725980767521673,
288,136.0,137,0.23607350863684065,
289,177.0,178,0.23489314109365644,
290,152.0,153,0.23371867538818816,140.5
291,80.0,81,0.23255008201124722,
292,142.0,143,0.231387331601191,
293,138.0,139,0.23023039494318503,
294,23.0,24,0.2290792429684691,
295,224.0,225,0.22793384675362674,
296,153.0,154,0.22679417751985861,
297,149.0,150,0.22566020663225933,
298,165.0,166,0.22453190559909803,
299,182.0,183,0.22340924607110255,
300,185.0,186,0.22229219984074702,153.5
301,65.0,66,0.2211807388415433,
302,175.0,176,0.22007483514733558,
303,160.0,161,0.2189744609715989,
304,159.0,160,0.2178795886667409,
305,143.0,144,0.2167901907234072,
306,161.0,162,0.21570623976979014,
307,164.0,165,0.21462770857094118,
308,155.0,156,0.21355457002808648,
309,237.0,238,0.21248679717794605,
310,199.0,200,0.21142436319205632,487.9
311,199.0,200,0.21036724137609603,
312,412.0,413,0.20931540516921554,
313,143.0,144,0.20826882814336947,
314,176.0,177,0.20722748400265262,
315,42.0,43,0.20619134658263935,
316,195.0,196,0.20516038984972615,
317,143.0,144,0.2041345879004775,
318,114.0,115,0.2031139149609751,
319,187.0,188,0.20209834538617025,
320,145.0,146,0.2010878536592394,111.7
321,27.0,28,0.2000824143909432,
322,121.0,122,0.19908200231898848,
323,118.0,119,0.19808659230739353,
324,133.0,134,0.19709615934585656,
325,115.0,116,0.19611067854912728,
326,129.0,130,0.19513012515638165,
327,120.0,121,0.19415447453059972,
328,128.0,129,0.19318370215794672,
329,114.0,115,0.192217783647157,
330,142.0,143,0.1912566947289212,142.1
331,53.0,54,0.1903004112552766,
332,120.0,121,0.18934890919900021,
333,142.0,143,0.18840216465300522,
334,122.0,123,0.18746015382974018,
335,123.0,124,0.1865228530605915,
336,131.0,132,0.18559023879528855,
337,127.0,128,0.1846622876013121,
338,121.0,122,0.18373897616330553,
339,114.0,115,0.182820281282489,
340,35.0,36,0.18190617987607657,109.3
341,116.0,117,0.18099664897669618,
342,122.0,123,0.1800916657318127,
343,122.0,123,0.17919120740315364,
344,114.0,115,0.17829525136613786,
345,121.0,122,0.17740377510930716,
346,109.0,110,0.17651675623376062,
347,107.0,108,0.1756341724525918,
348,106.0,107,0.17475600159032884,
349,109.0,110,0.17388222158237718,
350,104.0,105,0.1730128104744653,110.3
351,113.0,114,0.17214774642209296,
352,116.0,117,0.1712870076899825,
353,112.0,113,0.17043057265153258,
354,121.0,122,0.16957841978827493,
355,125.0,126,0.16873052768933355,
356,119.0,120,0.1678868750508869,
357,37.0,38,0.16704744067563246,
358,168.0,169,0.1662122034722543,
359,119.0,120,0.16538114245489302,
360,37.0,38,0.16455423674261854,116.1
361,119.0,120,0.16373146555890544,
362,143.0,144,0.16291280823111093,
363,21.0,22,0.16209824418995536,
364,225.0,226,0.16128775296900558,
365,32.0,33,0.16048131420416054,
366,240.0,241,0.15967890763313974,
367,25.0,26,0.15888051309497406,
368,117.0,118,0.1580861105294992,
369,56.0,57,0.1572956799768517,
370,24.0,25,0.15650920157696743,161.7
371,293.0,294,0.1557266555690826,
372,295.0,296,0.1549480222912372,
373,259.0,260,0.15417328217978102,
374,216.0,217,0.1534024157688821,
375,172.0,173,0.1526354036900377,
376,141.0,142,0.1518722266715875,
377,149.0,150,0.15111286553822956,
378,157.0,158,0.15035730121053842,
379,152.0,153,0.14960551470448571,
380,141.0,142,0.14885748713096328,153.3
381,159.0,160,0.14811319969530845,
382,142.0,143,0.1473726336968319,
383,151.0,152,0.14663577052834775,
384,167.0,168,0.14590259167570602,
385,145.0,146,0.1451730787173275,
386,154.0,155,0.14444721332374086,
387,147.0,148,0.14372497725712216,
388,149.0,150,0.14300635237083656,
389,135.0,136,0.14229132060898236,
390,130.0,131,0.14157986400593744,148.9
391,21.0,22,0.14087196468590776,
392,65.0,66,0.14016760486247823,
393,73.0,74,0.13946676683816583,
394,30.0,31,0.138769433003975,
395,9.0,10,0.13807558583895513,
396,25.0,26,0.13738520790976036,
397,77.0,78,0.13669828187021155,
398,34.0,35,0.13601479046086049,
399,62.0,63,0.1353347165085562,
400,34.0,35,0.1346580429260134,152.3
401,49.0,50,0.13398475271138335,
402,85.0,86,0.13331482894782642,
403,38.0,39,0.13264825480308728,
404,32.0,33,0.13198501352907185,
405,144.0,145,0.1313250884614265,
406,158.0,159,0.13066846301911936,
407,162.0,163,0.13001512070402377,
408,185.0,186,0.12936504510050365,
409,102.0,103,0.12871821987500112,
410,182.0,183,0.12807462877562611,225.8
411,181.0,182,0.12743425563174798,
412,172.0,173,0.12679708435358925,
413,220.0,221,0.1261630989318213,
414,211.0,212,0.1255322834371622,
415,177.0,178,0.12490462201997637,
416,245.0,246,0.1242800989098765,
417,149.0,150,0.12365869841532712,
418,48.0,49,0.12304040492325048,
419,160.0,161,0.12242520289863423,
420,183.0,184,0.12181307688414106,190.9
421,73.0,74,0.12120401149972035,
422,211.0,212,0.12059799144222175,
423,46.0,47,0.11999500148501063,
424,195.0,196,0.11939502647758558,
425,198.0,199,0.11879805134519765,
426,202.0,203,0.11820406108847166,
427,233.0,234,0.1176130407830293,
428,196.0,197,0.11702497557911415,
429,186.0,187,0.11643985070121858,
430,13.0,14,0.11585765144771248,180.8
431,182.0,183,0.11527836319047392,
432,173.0,174,0.11470197137452155,
433,184.0,185,0.11412846151764894,
434,12.0,13,0.1135578192100607,
435,164.0,165,0.11299003011401039,
436,12.0,13,0.11242507996344034,
437,168.0,169,0.11186295456362313,
438,129.0,130,0.11130363979080501,
439,128.0,129,0.11074712159185099,
440,124.0,125,0.11019338598389174,129.5
441,122.0,123,0.10964241905397228,
442,125.0,126,0.10909420695870241,
443,124.0,125,0.1085487359239089,
444,10.0,11,0.10800599224428936,
445,124.0,125,0.10746596228306791,
446,127.0,128,0.10692863247165257,
447,123.0,124,0.1063939893092943,
448,124.0,125,0.10586201936274783,
449,125.0,126,0.10533270926593409,
450,124.0,125,0.10480604571960442,121.0
451,121.0,122,0.1042820154910064,
452,124.0,125,0.10376060541355137,
453,123.0,124,0.1032418023864836,
454,121.0,122,0.10272559337455119,
455,123.0,124,0.10221196540767843,
456,133.0,134,0.10170090558064004,
457,129.0,130,0.10119240105273684,
458,124.0,125,0.10068643904747315,
459,129.0,130,0.10018300685223579,
460,146.0,147,0.0996820918179746,131.7
461,120.0,121,0.09918368135888474,
462,127.0,128,0.09868776295209031,
463,136.0,137,0.09819432413732986,
464,128.0,129,0.09770335251664321,
465,132.0,133,0.09721483575406,
466,120.0,121,0.09672876157528969,
467,36.0,37,0.09624511776741324,
468,133.0,134,0.09576389217857617,
469,135.0,136,0.09528507271768329,
470,126.0,127,0.09480864735409487,121.1
471,134.0,135,0.0943346041173244,
472,131.0,132,0.09386293109673778,
473,15.0,16,0.09339361644125409,
474,116.0,117,0.09292664835904782,
475,134.0,135,0.09246201511725258,
476,149.0,150,0.09199970504166631,
477,107.0,108,0.09153970651645797,
478,144.0,145,0.09108200798387568,
479,168.0,169,0.0906265979439563,
480,183.0,184,0.09017346495423652,458.4
481,211.0,212,0.08972259762946533,
482,168.0,169,0.089273984641318,
483,173.0,174,0.0888276147181114,
484,161.0,162,0.08838347664452084,
485,157.0,158,0.08794155926129824,
486,159.0,160,0.08750185146499175,
487,158.0,159,0.08706434220766679,
488,169.0,170,0.08662902049662846,
489,170.0,171,0.08619587539414532,
490,165.0,166,0.08576489601717459,182.6
491,158.0,159,0.08533607153708872,
492,171.0,172,0.08490939117940327,
493,148.0,149,0.08448484422350626,
494,154.0,155,0.08406242000238873,
495,136.0,137,0.08364210790237678,
496,170.0,171,0.0832238973628649,
497,152.0,153,0.08280777787605056,
498,167.0,168,0.08239373898667031,
499,173.0,174,0.08198177029173696,
500,168.0,169,0.08157186144027828,222.4
501,173.0,174,0.0811640021330769,
502,251.0,252,0.08075818212241151,
503,85.0,86,0.08035439121179945,
504,413.0,414,0.07995261925574046,
505,500.0,500,0.07955285615946175,
506,191.0,192,0.07915509187866444,
507,146.0,147,0.07875931641927113,
508,102.0,103,0.07836551983717477,
509,175.0,176,0.07797369223798889,
510,147.0,148,0.07758382377679894,112.9
511,172.0,173,0.07719590465791494,
512,134.0,135,0.07680992513462537,
513,136.0,137,0.07642587550895225,
514,136.0,137,0.07604374613140748,
515,134.0,135,0.07566352740075044,
516,140.0,141,0.07528520976374668,
517,145.0,146,0.07490878371492794,
518,134.0,135,0.0745342397963533,
519,148.0,149,0.07416156859737154,
520,146.0,147,0.07379076075438468,132.9
521,137.0,138,0.07342180695061275,
522,147.0,148,0.07305469791585968,
523,147.0,148,0.07268942442628039,
524,198.0,199,0.07232597730414898,
525,197.0,198,0.07196434741762824,
526,148.0,149,0.0716045256805401,
527,140.0,141,0.0712465030521374,
528,133.0,134,0.0708902705368767,
529,146.0,147,0.07053581918419231,
530,134.0,135,0.07018314008827135,148.7
531,144.0,145,0.06983222438783,
532,145.0,146,0.06948306326589085,
533,140.0,141,0.0691356479495614,
534,156.0,157,0.06878996970981359,
535,137.0,138,0.06844601986126451,
536,136.0,137,0.06810378976195819,
537,159.0,160,0.0677632708131484,
538,143.0,144,0.06742445445908266,
539,150.0,151,0.06708733218678724,
540,179.0,180,0.0667518955258533,145.7
541,159.0,160,0.06641813604822402,
542,155.0,156,0.0660860453679829,
543,151.0,152,0.06575561514114299,
544,149.0,150,0.06542683706543727,
545,141.0,142,0.06509970288011008,
546,131.0,132,0.06477420436570952,
547,142.0,143,0.06445033334388098,
548,138.0,139,0.06412808167716157,
549,145.0,146,0.06380744126877576,
550,142.0,143,0.06348840406243188,137.7
551,143.0,144,0.06317096204211972,
552,161.0,162,0.06285510723190912,
553,32.0,33,0.06254083169574957,
554,166.0,167,0.062228127537270826,
555,126.0,127,0.06191698689958447,
556,72.0,73,0.061607401965086545,
557,184.0,185,0.06129936495526111,
558,102.0,103,0.0609928681304848,
559,155.0,156,0.060687903789832374,
560,188.0,189,0.06038446427088321,299.3
561,250.0,251,0.06008254194952879,
562,187.0,188,0.05978212923978115,
563,180.0,181,0.05948321859358224,
564,169.0,170,0.05918580250061433,
565,163.0,164,0.058889873488111255,
566,179.0,180,0.058595424120670696,
567,194.0,195,0.05830244700006734,
568,159.0,160,0.058010934765067,
569,379.0,380,0.05772088009124167,
570,168.0,169,0.05743227569078546,374.2
571,259.0,260,0.05714511431233153,
572,175.0,176,0.05685938874076987,
573,177.0,178,0.056575091797066025,
574,186.0,187,0.056292216338080694,
575,185.0,186,0.05601075525639029,
576,192.0,193,0.05573070148010834,
577,184.0,185,0.0554520479727078,
578,160.0,161,0.05517478773284426,
579,191.0,192,0.05489891379418004,
580,182.0,183,0.05462441922520914,183.2
581,181.0,182,0.0543512971290831,
582,192.0,193,0.05407954064343768,
583,180.0,181,0.05380914294022049,
584,184.0,185,0.05354009722551939,
585,204.0,205,0.05327239673939179,
586,185.0,186,0.053006034755694834,
587,192.0,193,0.052741004581916356,
588,178.0,179,0.052477299559006776,
589,186.0,187,0.052214913061211746,
590,207.0,208,0.05195383849590569,211.9
591,196.0,197,0.05169406930342616,
592,186.0,187,0.05143559895690903,
593,214.0,215,0.051178420962124486,
594,182.0,183,0.05092252885731386,
595,208.0,209,0.05066791621302729,
596,320.0,321,0.05041457663196215,
597,218.0,219,0.050162503748802344,
598,179.0,180,0.049911691230058335,
599,204.0,205,0.04966213277390804,
600,177.0,178,0.0494138221100385,163.4
601,33.0,34,0.04916675299948831,
602,191.0,192,0.04892091923449087,
603,66.0,67,0.04867631463831842,
604,52.0,53,0.048432933065126825,
605,416.0,417,0.048190768399801194,
606,296.0,297,0.04794981455780219,
607,399.0,400,0.04771006548501318,
608,221.0,222,0.047471515157588115,
609,214.0,215,0.047234157581800176,
610,184.0,185,0.046997986793891174,181.2
611,185.0,186,0.04676299685992172,
612,274.0,275,0.04652918187562211,
613,160.0,161,0.046296535966244,
614,182.0,183,0.046065053286412784,
615,170.0,171,0.04583472801998072,
616,208.0,209,0.045605554379880814,
617,186.0,187,0.04537752660798141,
618,163.0,164,0.0451506389749415,
619,231.0,232,0.044924885780066794,
620,236.0,237,0.04470026135116646,324.5
621,450.0,451,0.04447676004441063,
622,423.0,424,0.04425437624418858,
623,198.0,199,0.04403310436296763,
624,149.0,150,0.043812938841152796,
625,154.0,155,0.04359387414694703,
626,133.0,134,0.043375904776212296,
627,132.0,133,0.043159025252331236,
628,128.0,129,0.04294323012606958,
629,120.0,121,0.04272851397543923,
630,124.0,125,0.04251487140556204,123.9
631,133.0,134,0.04230229704853423,
632,122.0,123,0.04209078556329156,
633,121.0,122,0.0418803316354751,
634,112.0,113,0.041670929977297724,
635,123.0,124,0.04146257532741124,
636,117.0,118,0.04125526245077418,
637,115.0,116,0.04104898613852031,
638,149.0,150,0.04084374120782771,
639,133.0,134,0.04063952250178857,
640,140.0,141,0.04043632488927963,169.0
641,181.0,182,0.04023414326483323,
642,155.0,156,0.040032972548509065,
643,168.0,169,0.03983280768576652,
644,183.0,184,0.03963364364733769,
645,199.0,200,0.039435475429100995,
646,204.0,205,0.03923829805195549,
647,184.0,185,0.03904210656169572,
648,168.0,169,0.03884689602888724,
649,167.0,168,0.0386526615487428,
650,171.0,172,0.03845939824099909,157.6
651,157.0,158,0.03826710124979409,
652,159.0,160,0.038075765743545126,
653,159.0,160,0.0378853869148274,
654,157.0,158,0.03769595998025326,
655,153.0,154,0.03750748018035199,
656,204.0,205,0.037319942779450235,
657,170.0,171,0.037133343065552986,
658,168.0,169,0.03694767635022522,
659,163.0,164,0.036762937968474095,
660,168.0,169,0.03657912327863173,182.4
661,163.0,164,0.036396227662238566,
662,155.0,156,0.03621424652392737,
663,167.0,168,0.036033175291307735,
664,161.0,162,0.03585300941485119,
665,193.0,194,0.035673744367776934,
666,204.0,205,0.03549537564593805,
667,170.0,171,0.035317898767708356,
668,309.0,310,0.03514130927386981,
669,265.0,266,0.03496560272750046,
670,284.0,285,0.03479077471386296,500.0
671,500.0,500,0.03461682084029365,
672,169.0,170,0.034443736736092176,
673,157.0,158,0.034271518052411715,
674,151.0,152,0.034100160462149656,
675,154.0,155,0.03392965965983891,
676,220.0,221,0.033760011361539714,
677,136.0,137,0.03359121130473201,
678,329.0,330,0.033423255248208356,
679,257.0,258,0.03325613897196732,
680,241.0,242,0.03308985827710748,213.8
681,155.0,156,0.032924408985721944,
682,157.0,158,0.03275978694079333,
683,171.0,172,0.032595988006089364,
684,153.0,154,0.032433008066058915,
685,154.0,155,0.03227084302572862,
686,150.0,151,0.032109488810599975,
687,153.0,154,0.031948941366546975,
688,149.0,150,0.03178919665971424,
689,154.0,155,0.03163025067641567,
690,142.0,143,0.03147209942303359,143.0
691,137.0,138,0.03131473892591842,
692,137.0,138,0.031158165231288826,
693,137.0,138,0.03100237440513238,
694,119.0,120,0.030847362533106718,
695,125.0,126,0.030693125720441184,
696,118.0,119,0.030539660091838977,
697,120.0,121,0.03038696179137978,
698,125.0,126,0.030235026982422884,
699,120.0,121,0.030083851847510768,
700,125.0,126,0.029933432588273214,120.1
701,119.0,120,0.029783765425331846,
702,122.0,123,0.029634846598205186,
703,116.0,117,0.02948667236521416,
704,113.0,114,0.029339239003388088,
705,43.0,44,0.029192542808371146,
706,118.0,119,0.02904658009432929,
707,121.0,122,0.028901347193857643,
708,122.0,123,0.028756840457888354,
709,108.0,109,0.02861305625559891,
710,12.0,13,0.028469990974320916,79.3
711,113.0,114,0.02832764101944931,
712,119.0,120,0.028186002814352063,
713,123.0,124,0.0280450728002803,
714,117.0,118,0.0279048474362789,
715,111.0,112,0.027765323199097504,
716,114.0,115,0.027626496583102015,
717,110.0,111,0.027488364100186506,
718,111.0,112,0.027350922279685573,
719,115.0,116,0.027214167668287145,
720,113.0,114,0.02707809682994571,113.9
721,80.0,81,0.02694270634579598,
722,122.0,123,0.026807992814067,
723,120.0,121,0.026673952849996664,
724,114.0,115,0.02654058308574668,
725,111.0,112,0.026407880170317945,
726,120.0,121,0.026275840769466357,
727,110.0,111,0.026144461565619025,
728,110.0,111,0.02601373925779093,
729,114.0,115,0.025883670561501974,
730,114.0,115,0.025754252208694463,110.6
731,114.0,115,0.02562548094765099,
732,107.0,108,0.025497353542912736,
733,110.0,111,0.02536986677519817,
734,110.0,111,0.02524301744132218,
735,112.0,113,0.025116802354115567,
736,112.0,113,0.024991218342344988,
737,116.0,117,0.024866262250633264,
738,112.0,113,0.024741930939380097,
739,112.0,113,0.024618221284683196,
740,114.0,115,0.02449513017825978,113.6
741,114.0,115,0.02437265452736848,
742,113.0,114,0.024250791254731636,
743,110.0,111,0.024129537298457977,
744,107.0,108,0.024008889611965685,
745,118.0,119,0.023888845163905856,
746,117.0,118,0.023769400938086327,
747,124.0,125,0.023650553933395897,
748,114.0,115,0.023532301163728918,
749,118.0,119,0.023414639657910272,
750,118.0,119,0.023297566459620722,135.5
751,239.0,240,0.023181078627322618,
752,121.0,122,0.023065173234186005,
753,112.0,113,0.022949847368015076,
754,117.0,118,0.022835098131175,
755,116.0,117,0.022720922640519125,
756,126.0,127,0.02260731802731653,
757,115.0,116,0.022494281437179946,
758,117.0,118,0.022381810029994047,
759,119.0,120,0.022269900979844076,
760,118.0,119,0.022158551474944856,112.4
761,112.0,113,0.022047758717570132,
762,114.0,115,0.021937519923982282,
763,109.0,110,0.021827832324362372,
764,116.0,117,0.02171869316274056,
765,112.0,113,0.021610099696926857,
