episode,reward,length,epsilon,lr,eval_reward
1,17.0,18,1.0,0.03,
2,62.0,63,0.995,0.03,
3,31.0,32,0.990025,0.03,
4,35.0,36,0.985074875,0.03,
5,14.0,15,0.9801495006250001,0.03,
6,21.0,22,0.9752487531218751,0.03,
7,37.0,38,0.9703725093562657,0.03,
8,18.0,19,0.9655206468094844,0.03,
9,11.0,12,0.960693043575437,0.03,
10,71.0,72,0.9558895783575597,0.03,
11,18.0,19,0.9511101304657719,0.03,
12,30.0,31,0.946354579813443,0.03,
13,15.0,16,0.9416228069143757,0.03,
14,44.0,45,0.9369146928798039,0.03,
15,16.0,17,0.9322301194154049,0.03,
16,18.0,19,0.9275689688183278,0.03,
17,13.0,14,0.9229311239742362,0.03,
18,11.0,12,0.918316468354365,0.03,
19,34.0,35,0.9137248860125932,0.03,
20,12.0,13,0.9091562615825302,0.03,23.5
21,30.0,31,0.9046104802746175,0.03,
22,58.0,59,0.9000874278732445,0.03,
23,30.0,31,0.8955869907338783,0.03,
24,41.0,42,0.8911090557802088,0.03,
25,24.0,25,0.8866535105013078,0.03,
26,53.0,54,0.8822202429488013,0.03,
27,12.0,13,0.8778091417340573,0.03,
28,27.0,28,0.8734200960253871,0.03,
29,12.0,13,0.8690529955452602,0.03,
30,17.0,18,0.8647077305675338,0.03,
31,43.0,44,0.8603841919146962,0.03,
32,14.0,15,0.8560822709551227,0.03,
33,23.0,24,0.851801859600347,0.03,
34,53.0,54,0.8475428503023453,0.03,
35,29.0,30,0.8433051360508336,0.03,
36,12.0,13,0.8390886103705794,0.03,
37,18.0,19,0.8348931673187264,0.03,
38,12.0,13,0.8307187014821328,0.03,
39,17.0,18,0.8265651079747222,0.03,
40,55.0,56,0.8224322824348486,0.03,28.2
41,32.0,33,0.8183201210226743,0.03,
42,20.0,21,0.8142285204175609,0.03,
43,22.0,23,0.810157377815473,0.03,
44,39.0,40,0.8061065909263957,0.03,
45,30.0,31,0.8020760579717637,0.03,
46,49.0,50,0.798065677681905,0.03,
47,40.0,41,0.7940753492934954,0.03,
48,19.0,20,0.7901049725470279,0.03,
49,36.0,37,0.7861544476842928,0.03,
50,31.0,32,0.7822236754458713,0.03,
51,19.0,20,0.778312557068642,0.03,
52,12.0,13,0.7744209942832988,0.03,
53,52.0,53,0.7705488893118823,0.03,
54,19.0,20,0.7666961448653229,0.03,
55,12.0,13,0.7628626641409962,0.03,
56,34.0,35,0.7590483508202912,0.03,
57,107.0,108,0.7552531090661897,0.03,
58,20.0,21,0.7514768435208588,0.03,
59,26.0,27,0.7477194593032545,0.03,
60,50.0,51,0.7439808620067382,0.03,33.2
61,15.0,16,0.7402609576967045,0.03,
62,13.0,14,0.736559652908221,0.03,
63,29.0,30,0.7328768546436799,0.03,
64,28.0,29,0.7292124703704616,0.03,
65,33.0,34,0.7255664080186093,0.03,
66,28.0,29,0.7219385759785162,0.03,
67,23.0,24,0.7183288830986236,0.03,
68,26.0,27,0.7147372386831305,0.03,
69,48.0,49,0.7111635524897149,0.03,
70,21.0,22,0.7076077347272662,0.03,
71,39.0,40,0.7040696960536299,0.03,
72,29.0,30,0.7005493475733617,0.03,
73,32.0,33,0.697046600835495,0.03,
74,20.0,21,0.6935613678313175,0.03,
75,26.0,27,0.6900935609921609,0.03,
76,11.0,12,0.6866430931872001,0.03,
