episode,reward,length,epsilon,eval_reward
1,28.0,29,0.995,
2,13.0,14,0.990025,
3,18.0,19,0.985074875,
4,15.0,16,0.9801495006250001,
5,13.0,14,0.9752487531218751,
6,9.0,10,0.9703725093562657,
7,18.0,19,0.9655206468094844,
8,15.0,16,0.960693043575437,
9,12.0,13,0.9558895783575597,
10,17.0,18,0.9511101304657719,11.0
11,14.0,15,0.946354579813443,
12,18.0,19,0.9416228069143757,
13,18.0,19,0.9369146928798039,
14,60.0,61,0.9322301194154049,
15,16.0,17,0.9275689688183278,
16,11.0,12,0.9229311239742362,
17,97.0,98,0.918316468354365,
18,23.0,24,0.9137248860125932,
19,13.0,14,0.9091562615825302,
20,10.0,11,0.9046104802746175,8.0
21,26.0,27,0.9000874278732445,
22,19.0,20,0.8955869907338783,
23,49.0,50,0.8911090557802088,
24,70.0,71,0.8866535105013078,
25,14.0,15,0.8822202429488013,
26,39.0,40,0.8778091417340573,
27,36.0,37,0.8734200960253871,
28,8.0,9,0.8690529955452602,
29,27.0,28,0.8647077305675338,
30,15.0,16,0.8603841919146962,8.7
31,26.0,27,0.8560822709551227,
32,21.0,22,0.851801859600347,
33,11.0,12,0.8475428503023453,
34,11.0,12,0.8433051360508336,
35,45.0,46,0.8390886103705794,
36,11.0,12,0.8348931673187264,
37,23.0,24,0.8307187014821328,
38,19.0,20,0.8265651079747222,
39,16.0,17,0.8224322824348486,
40,13.0,14,0.8183201210226743,11.4
41,22.0,23,0.8142285204175609,
42,38.0,39,0.810157377815473,
43,12.0,13,0.8061065909263957,
44,13.0,14,0.8020760579717637,
45,20.0,21,0.798065677681905,
46,38.0,39,0.7940753492934954,
47,19.0,20,0.7901049725470279,
48,28.0,29,0.7861544476842928,
49,23.0,24,0.7822236754458713,
50,38.0,39,0.778312557068642,18.6
51,20.0,21,0.7744209942832988,
52,9.0,10,0.7705488893118823,
53,28.0,29,0.7666961448653229,
54,22.0,23,0.7628626641409962,
55,24.0,25,0.7590483508202912,
56,13.0,14,0.7552531090661897,
57,26.0,27,0.7514768435208588,
58,30.0,31,0.7477194593032545,
59,31.0,32,0.7439808620067382,
60,12.0,13,0.7402609576967045,66.2
61,45.0,46,0.736559652908221,
62,14.0,15,0.7328768546436799,
63,28.0,29,0.7292124703704616,
64,33.0,34,0.7255664080186093,
65,14.0,15,0.7219385759785162,
66,10.0,11,0.7183288830986236,
67,12.0,13,0.7147372386831305,
68,44.0,45,0.7111635524897149,
69,12.0,13,0.7076077347272662,
70,36.0,37,0.7040696960536299,13.2
71,20.0,21,0.7005493475733617,
72,35.0,36,0.697046600835495,
73,63.0,64,0.6935613678313175,
74,23.0,24,0.6900935609921609,
75,10.0,11,0.6866430931872001,
76,8.0,9,0.6832098777212641,
77,9.0,10,0.6797938283326578,
78,14.0,15,0.6763948591909945,
79,25.0,26,0.6730128848950395,
80,34.0,35,0.6696478204705644,349.0
81,11.0,12,0.6662995813682115,
82,51.0,52,0.6629680834613705,
83,20.0,21,0.6596532430440636,
84,11.0,12,0.6563549768288433,
85,33.0,34,0.653073201944699,
86,15.0,16,0.6498078359349755,
87,19.0,20,0.6465587967553006,
88,27.0,28,0.6433260027715241,
89,37.0,38,0.6401093727576664,
90,16.0,17,0.6369088258938781,8.6
91,8.0,9,0.6337242817644086,
92,17.0,18,0.6305556603555866,
