episode,reward,length,epsilon,lr,eval_reward
1,13.0,14,1.0,0.03,
2,16.0,17,0.995,0.03,
3,14.0,15,0.990025,0.03,
4,28.0,29,0.985074875,0.03,
5,23.0,24,0.9801495006250001,0.03,
6,19.0,20,0.9752487531218751,0.03,
7,17.0,18,0.9703725093562657,0.03,
8,20.0,21,0.9655206468094844,0.03,
9,18.0,19,0.960693043575437,0.03,
10,25.0,26,0.9558895783575597,0.03,
11,18.0,19,0.9511101304657719,0.03,
12,13.0,14,0.946354579813443,0.03,
13,14.0,15,0.9416228069143757,0.03,
14,18.0,19,0.9369146928798039,0.03,
15,20.0,21,0.9322301194154049,0.03,
16,13.0,14,0.9275689688183278,0.03,
17,15.0,16,0.9229311239742362,0.03,
18,11.0,12,0.918316468354365,0.03,
19,40.0,41,0.9137248860125932,0.03,
20,20.0,21,0.9091562615825302,0.03,16.6
21,31.0,32,0.9046104802746175,0.03,
22,59.0,60,0.9000874278732445,0.03,
23,49.0,50,0.8955869907338783,0.03,
24,25.0,26,0.8911090557802088,0.03,
25,11.0,12,0.8866535105013078,0.03,
26,20.0,21,0.8822202429488013,0.03,
27,18.0,19,0.8778091417340573,0.03,
28,15.0,16,0.8734200960253871,0.03,
29,9.0,10,0.8690529955452602,0.03,
30,25.0,26,0.8647077305675338,0.03,
31,42.0,43,0.8603841919146962,0.03,
32,23.0,24,0.8560822709551227,0.03,
33,15.0,16,0.851801859600347,0.03,
34,19.0,20,0.8475428503023453,0.03,
35,27.0,28,0.8433051360508336,0.03,
36,12.0,13,0.8390886103705794,0.03,
37,22.0,23,0.8348931673187264,0.03,
38,34.0,35,0.8307187014821328,0.03,
39,12.0,13,0.8265651079747222,0.03,
40,30.0,31,0.8224322824348486,0.03,23.6
41,30.0,31,0.8183201210226743,0.03,
42,14.0,15,0.8142285204175609,0.03,
43,51.0,52,0.810157377815473,0.03,
44,18.0,19,0.8061065909263957,0.03,
45,16.0,17,0.8020760579717637,0.03,
46,14.0,15,0.798065677681905,0.03,
47,83.0,84,0.7940753492934954,0.03,
48,18.0,19,0.7901049725470279,0.03,
49,27.0,28,0.7861544476842928,0.03,
