episode,reward,length,epsilon,lr,eval_reward
1,18.0,19,0.99,0.001,
2,24.0,25,0.9801,0.001,
3,13.0,14,0.9702989999999999,0.001,
4,16.0,17,0.96059601,0.001,
5,15.0,16,0.9509900498999999,0.001,
6,24.0,25,0.9414801494009999,0.001,
7,15.0,16,0.9320653479069899,0.001,
8,18.0,19,0.92274469442792,0.001,
9,17.0,18,0.9135172474836407,0.001,
10,27.0,28,0.9043820750088043,0.001,
11,17.0,18,0.8953382542587163,0.001,
12,29.0,30,0.8863848717161291,0.001,
13,11.0,12,0.8775210229989678,0.001,
14,36.0,37,0.8687458127689781,0.001,
15,82.0,83,0.8600583546412883,0.001,
16,34.0,35,0.8514577710948754,0.001,
17,51.0,52,0.8429431933839266,0.001,
18,23.0,24,0.8345137614500874,0.001,
19,16.0,17,0.8261686238355865,0.001,
20,45.0,46,0.8179069375972307,0.001,27.7
21,18.0,19,0.8097278682212583,0.001,
22,41.0,42,0.8016305895390458,0.001,
23,9.0,10,0.7936142836436553,0.001,
24,69.0,70,0.7856781408072188,0.001,
25,17.0,18,0.7778213593991465,0.001,
26,18.0,19,0.7700431458051551,0.001,
27,24.0,25,0.7623427143471035,0.001,
28,25.0,26,0.7547192872036325,0.001,
29,25.0,26,0.7471720943315961,0.001,
30,21.0,22,0.7397003733882802,0.001,
31,29.0,30,0.7323033696543974,0.001,
32,34.0,35,0.7249803359578534,0.001,
33,24.0,25,0.7177305325982748,0.001,
34,56.0,57,0.7105532272722921,0.001,
35,83.0,84,0.7034476949995692,0.001,
36,10.0,11,0.6964132180495735,0.001,
37,57.0,58,0.6894490858690777,0.001,
38,26.0,27,0.682554595010387,0.001,
39,30.0,31,0.6757290490602831,0.001,
40,19.0,20,0.6689717585696803,0.001,31.2
41,24.0,25,0.6622820409839835,0.001,
42,37.0,38,0.6556592205741436,0.001,
43,35.0,36,0.6491026283684022,0.001,
44,19.0,20,0.6426116020847181,0.001,
45,31.0,32,0.6361854860638709,0.001,
46,32.0,33,0.6298236312032323,0.001,
47,27.0,28,0.6235253948912,0.001,
48,18.0,19,0.617290140942288,0.001,
49,14.0,15,0.6111172395328651,0.001,
50,58.0,59,0.6050060671375365,0.001,
51,150.0,151,0.5989560064661611,0.001,
52,17.0,18,0.5929664464014994,0.001,
53,17.0,18,0.5870367819374844,0.001,
54,29.0,30,0.5811664141181095,0.001,
55,23.0,24,0.5753547499769285,0.001,
56,90.0,91,0.5696012024771592,0.001,
57,37.0,38,0.5639051904523876,0.001,
58,35.0,36,0.5582661385478638,0.001,
59,60.0,61,0.5526834771623851,0.001,
60,34.0,35,0.5471566423907612,0.001,27.9
61,14.0,15,0.5416850759668536,0.001,
62,27.0,28,0.536268225207185,0.001,
63,52.0,53,0.5309055429551132,0.001,
64,47.0,48,0.525596487525562,0.001,
65,12.0,13,0.5203405226503064,0.001,
66,29.0,30,0.5151371174238033,0.001,
67,37.0,38,0.5099857462495653,0.001,
68,24.0,25,0.5048858887870696,0.001,
69,77.0,78,0.4998370298991989,0.001,
70,36.0,37,0.49483865960020695,0.001,
71,35.0,36,0.4898902730042049,0.001,
72,23.0,24,0.48499137027416284,0.001,
73,42.0,43,0.4801414565714212,0.001,
74,55.0,56,0.475340042005707,0.001,
75,32.0,33,0.47058664158564995,0.001,
76,23.0,24,0.4658807751697934,0.001,
77,82.0,83,0.4612219674180955,0.001,
78,21.0,22,0.45660974774391455,0.001,
79,66.0,67,0.4520436502664754,0.001,
80,33.0,34,0.44752321376381066,0.001,33.5
81,23.0,24,0.44304798162617254,0.001,
82,26.0,27,0.4386175018099108,0.001,
83,26.0,27,0.4342313267918117,0.001,
84,66.0,67,0.4298890135238936,0.001,
85,15.0,16,0.42559012338865465,0.001,
86,33.0,34,0.4213342221547681,0.001,
87,14.0,15,0.41712087993322045,0.001,
88,25.0,26,0.41294967113388825,0.001,
89,28.0,29,0.40882017442254937,0.001,
90,22.0,23,0.4047319726783239,0.001,
91,46.0,47,0.40068465295154065,0.001,
92,25.0,26,0.39667780642202527,0.001,
93,46.0,47,0.392711028357805,0.001,
94,28.0,29,0.38878391807422696,0.001,
95,90.0,91,0.3848960788934847,0.001,
96,52.0,53,0.38104711810454983,0.001,
97,39.0,40,0.37723664692350434,0.001,
98,31.0,32,0.37346428045426927,0.001,
99,34.0,35,0.36972963764972655,0.001,
100,38.0,39,0.36603234127322926,0.001,42.9
101,25.0,26,0.36237201786049694,0.001,
102,36.0,37,0.358748297681892,0.001,
103,38.0,39,0.35516081470507305,0.001,
104,17.0,18,0.3516092065580223,0.001,
105,31.0,32,0.34809311449244207,0.001,
106,44.0,45,0.34461218334751764,0.001,
107,31.0,32,0.34116606151404244,0.001,
108,33.0,34,0.337754400898902,0.001,
109,60.0,61,0.334376856889913,0.001,
110,47.0,48,0.33103308832101386,0.001,
111,35.0,36,0.3277227574378037,0.001,
112,37.0,38,0.3244455298634257,0.001,
113,40.0,41,0.3212010745647914,0.001,
114,32.0,33,0.3179890638191435,0.001,
115,60.0,61,0.31480917318095203,0.001,
116,32.0,33,0.3116610814491425,0.001,
117,24.0,25,0.30854447063465107,0.001,
118,49.0,50,0.30545902592830454,0.001,
119,53.0,54,0.3024044356690215,0.001,
120,18.0,19,0.29938039131233124,0.001,57.5
121,36.0,37,0.2963865873992079,0.001,
122,40.0,41,0.29342272152521587,0.001,
123,67.0,68,0.2904884943099637,0.001,
124,51.0,52,0.28758360936686406,0.001,
125,33.0,34,0.2847077732731954,0.001,
126,40.0,41,0.28186069554046345,0.001,
127,18.0,19,0.2790420885850588,0.001,
128,41.0,42,0.2762516676992082,0.001,
129,24.0,25,0.27348915102221616,0.001,
130,55.0,56,0.270754259511994,0.001,
131,36.0,37,0.26804671691687404,0.001,
132,53.0,54,0.2653662497477053,0.001,
133,82.0,83,0.2627125872502282,0.001,
134,25.0,26,0.2600854613777259,0.001,
135,46.0,47,0.2574846067639487,0.001,
136,87.0,88,0.2549097606963092,0.001,
137,36.0,37,0.2523606630893461,0.001,
138,60.0,61,0.24983705645845267,0.001,
139,46.0,47,0.24733868589386815,0.001,
140,40.0,41,0.24486529903492946,0.001,45.2
141,58.0,59,0.24241664604458016,0.001,
142,42.0,43,0.23999247958413436,0.001,
143,34.0,35,0.23759255478829303,0.001,
144,22.0,23,0.2352166292404101,0.001,
145,29.0,30,0.232864462948006,0.001,
146,59.0,60,0.23053581831852593,0.001,
147,35.0,36,0.22823046013534068,0.001,
148,19.0,20,0.22594815553398728,0.001,
149,42.0,43,0.22368867397864742,0.001,
150,22.0,23,0.22145178723886094,0.001,
151,36.0,37,0.21923726936647234,0.001,
152,48.0,49,0.2170448966728076,0.001,
153,32.0,33,0.21487444770607952,0.001,
154,78.0,79,0.21272570322901874,0.001,
155,44.0,45,0.21059844619672854,0.001,
156,39.0,40,0.20849246173476127,0.001,
157,48.0,49,0.20640753711741366,0.001,
158,42.0,43,0.20434346174623952,0.001,
159,36.0,37,0.20230002712877712,0.001,
160,25.0,26,0.20027702685748935,0.001,42.9
161,29.0,30,0.19827425658891445,0.001,
162,23.0,24,0.1962915140230253,0.001,
163,27.0,28,0.19432859888279505,0.001,
164,34.0,35,0.1923853128939671,0.001,
165,42.0,43,0.19046145976502743,0.001,
166,60.0,61,0.18855684516737714,0.001,
167,38.0,39,0.18667127671570335,0.001,
168,46.0,47,0.18480456394854633,0.001,
169,19.0,20,0.18295651830906087,0.001,
170,34.0,35,0.18112695312597027,0.001,
171,33.0,34,0.17931568359471056,0.001,
172,31.0,32,0.17752252675876345,0.001,
173,30.0,31,0.17574730149117582,0.001,
174,28.0,29,0.17398982847626407,0.001,
175,26.0,27,0.17224993019150142,0.001,
176,65.0,66,0.1705274308895864,0.001,
177,24.0,25,0.16882215658069055,0.001,
178,45.0,46,0.16713393501488363,0.001,
179,34.0,35,0.16546259566473479,0.001,
180,34.0,35,0.16380796970808745,0.001,43.7
181,28.0,29,0.16216989001100657,0.001,
182,32.0,33,0.1605481911108965,0.001,
183,38.0,39,0.15894270919978754,0.001,
184,18.0,19,0.15735328210778965,0.001,
185,34.0,35,0.15577974928671176,0.001,
186,43.0,44,0.15422195179384465,0.001,
187,30.0,31,0.1526797322759062,0.001,
188,34.0,35,0.15115293495314713,0.001,
189,42.0,43,0.14964140560361566,0.001,
190,56.0,57,0.1481449915475795,0.001,
191,39.0,40,0.1466635416321037,0.001,
192,68.0,69,0.14519690621578268,0.001,
193,41.0,42,0.14374493715362485,0.001,
194,25.0,26,0.1423074877820886,0.001,
195,41.0,42,0.1408844129042677,0.001,
196,32.0,33,0.13947556877522502,0.001,
197,46.0,47,0.13808081308747278,0.001,
198,46.0,47,0.13670000495659804,0.001,
199,22.0,23,0.13533300490703207,0.001,
200,44.0,45,0.13397967485796175,0.001,35.3
201,35.0,36,0.13263987810938213,0.001,
202,60.0,61,0.1313134793282883,0.001,
203,37.0,38,0.13000034453500542,0.001,
204,23.0,24,0.12870034108965536,0.001,
205,33.0,34,0.12741333767875881,0.001,
206,36.0,37,0.12613920430197123,0.001,
207,56.0,57,0.12487781225895152,0.001,
208,35.0,36,0.123629034136362,0.001,
209,42.0,43,0.12239274379499838,0.001,
210,78.0,79,0.1211688163570484,0.001,
211,35.0,36,0.11995712819347792,0.001,
212,42.0,43,0.11875755691154315,0.001,
213,31.0,32,0.11756998134242772,0.001,
214,29.0,30,0.11639428152900344,0.001,
215,35.0,36,0.11523033871371341,0.001,
216,51.0,52,0.11407803532657627,0.001,
217,33.0,34,0.11293725497331052,0.001,
218,13.0,14,0.1118078824235774,0.001,
219,44.0,45,0.11068980359934164,0.001,
220,34.0,35,0.10958290556334822,0.001,38.4
221,60.0,61,0.10848707650771475,0.001,
222,22.0,23,0.1074022057426376,0.001,
223,108.0,109,0.10632818368521123,0.001,
224,27.0,28,0.10526490184835911,0.001,
225,46.0,47,0.10421225282987552,0.001,
226,39.0,40,0.10317013030157676,0.001,
227,19.0,20,0.10213842899856099,0.001,
228,34.0,35,0.10111704470857538,0.001,
229,37.0,38,0.10010587426148963,0.001,
230,45.0,46,0.09910481551887473,0.001,
231,47.0,48,0.09811376736368599,0.001,
232,36.0,37,0.09713262969004913,0.001,
233,57.0,58,0.09616130339314863,0.001,
234,31.0,32,0.09519969035921715,0.001,
235,48.0,49,0.09424769345562498,0.001,
236,47.0,48,0.09330521652106873,0.001,
237,30.0,31,0.09237216435585804,0.001,
238,31.0,32,0.09144844271229946,0.001,
239,38.0,39,0.09053395828517646,0.001,
240,39.0,40,0.08962861870232469,0.001,45.1
241,34.0,35,0.08873233251530144,0.001,
242,29.0,30,0.08784500919014843,0.001,
243,35.0,36,0.08696655909824694,0.001,
244,43.0,44,0.08609689350726446,0.001,
245,28.0,29,0.08523592457219181,0.001,
246,39.0,40,0.0843835653264699,0.001,
247,34.0,35,0.0835397296732052,0.001,
248,34.0,35,0.08270433237647315,0.001,
249,27.0,28,0.08187728905270841,0.001,
250,38.0,39,0.08105851616218133,0.001,
251,55.0,56,0.08024793100055952,0.001,
252,22.0,23,0.07944545169055392,0.001,
253,32.0,33,0.07865099717364837,0.001,
254,36.0,37,0.07786448720191189,0.001,
255,35.0,36,0.07708584232989277,0.001,
256,34.0,35,0.07631498390659384,0.001,
257,37.0,38,0.07555183406752791,0.001,
258,41.0,42,0.07479631572685264,0.001,
259,64.0,65,0.07404835256958411,0.001,
260,21.0,22,0.07330786904388827,0.001,38.1
261,43.0,44,0.07257479035344938,0.001,
262,58.0,59,0.07184904244991488,0.001,
263,60.0,61,0.07113055202541574,0.001,
264,31.0,32,0.07041924650516158,0.001,
265,24.0,25,0.06971505404010997,0.001,
266,38.0,39,0.06901790349970886,0.001,
267,28.0,29,0.06832772446471178,0.001,
268,73.0,74,0.06764444722006466,0.001,
269,41.0,42,0.066968002747864,0.001,
270,37.0,38,0.06629832272038537,0.001,
271,63.0,64,0.06563533949318151,0.001,
272,31.0,32,0.06497898609824969,0.001,
273,51.0,52,0.0643291962372672,0.001,
274,30.0,31,0.06368590427489453,0.001,
275,71.0,72,0.06304904523214558,0.001,
276,33.0,34,0.06241855477982412,0.001,
277,30.0,31,0.06179436923202588,0.001,
278,40.0,41,0.06117642553970562,0.001,
279,28.0,29,0.06056466128430856,0.001,
280,36.0,37,0.05995901467146548,0.001,39.4
281,41.0,42,0.05935942452475082,0.001,
282,33.0,34,0.058765830279503314,0.001,
283,28.0,29,0.05817817197670828,0.001,
284,22.0,23,0.057596390256941195,0.001,
285,40.0,41,0.05702042635437178,0.001,
286,24.0,25,0.05645022209082806,0.001,
287,27.0,28,0.05588571986991978,0.001,
288,54.0,55,0.055326862671220584,0.001,
289,29.0,30,0.05477359404450838,0.001,
290,33.0,34,0.054225858104063294,0.001,
291,30.0,31,0.05368359952302266,0.001,
292,29.0,30,0.053146763527792434,0.001,
293,36.0,37,0.052615295892514506,0.001,
294,40.0,41,0.052089142933589364,0.001,
295,32.0,33,0.05156825150425347,0.001,
296,78.0,79,0.051052568989210935,0.001,
297,31.0,32,0.05054204329931883,0.001,
298,35.0,36,0.05003662286632564,0.001,
299,22.0,23,0.04953625663766238,0.001,
300,41.0,42,0.04904089407128576,0.001,39.2
301,30.0,31,0.0485504851305729,0.001,
302,40.0,41,0.048064980279267165,0.001,
303,32.0,33,0.04758433047647449,0.001,
304,37.0,38,0.04710848717170975,0.001,
305,34.0,35,0.04663740229999265,0.001,
306,31.0,32,0.04617102827699272,0.001,
307,24.0,25,0.045709317994222794,0.001,
308,46.0,47,0.04525222481428057,0.001,
