episode,reward,length,epsilon,lr,eval_reward
1,52.0,53,0.99,0.03,
2,31.0,32,0.9801,0.03,
3,11.0,12,0.9702989999999999,0.03,
4,18.0,19,0.96059601,0.03,
5,34.0,35,0.9509900498999999,0.03,
6,44.0,45,0.9414801494009999,0.03,
7,14.0,15,0.9320653479069899,0.03,
8,11.0,12,0.92274469442792,0.03,
9,14.0,15,0.9135172474836407,0.03,
10,19.0,20,0.9043820750088043,0.03,
11,13.0,14,0.8953382542587163,0.03,
12,40.0,41,0.8863848717161291,0.03,
13,9.0,10,0.8775210229989678,0.03,
14,21.0,22,0.8687458127689781,0.03,
15,23.0,24,0.8600583546412883,0.03,
16,33.0,34,0.8514577710948754,0.03,
17,13.0,14,0.8429431933839266,0.03,
18,11.0,12,0.8345137614500874,0.03,
19,14.0,15,0.8261686238355865,0.03,
20,10.0,11,0.8179069375972307,0.03,18.5
21,42.0,43,0.8097278682212583,0.03,
22,40.0,41,0.8016305895390458,0.03,
23,8.0,9,0.7936142836436553,0.03,
24,16.0,17,0.7856781408072188,0.03,
25,39.0,40,0.7778213593991465,0.03,
26,53.0,54,0.7700431458051551,0.03,
27,18.0,19,0.7623427143471035,0.03,
28,9.0,10,0.7547192872036325,0.03,
29,46.0,47,0.7471720943315961,0.03,
30,14.0,15,0.7397003733882802,0.03,
31,29.0,30,0.7323033696543974,0.03,
32,15.0,16,0.7249803359578534,0.03,
33,33.0,34,0.7177305325982748,0.03,
34,31.0,32,0.7105532272722921,0.03,
35,38.0,39,0.7034476949995692,0.03,
36,33.0,34,0.6964132180495735,0.03,
37,30.0,31,0.6894490858690777,0.03,
38,51.0,52,0.682554595010387,0.03,
39,26.0,27,0.6757290490602831,0.03,
40,25.0,26,0.6689717585696803,0.03,25.7
41,31.0,32,0.6622820409839835,0.03,
42,11.0,12,0.6556592205741436,0.03,
43,27.0,28,0.6491026283684022,0.03,
44,39.0,40,0.6426116020847181,0.03,
45,17.0,18,0.6361854860638709,0.03,
46,10.0,11,0.6298236312032323,0.03,
47,29.0,30,0.6235253948912,0.03,
48,19.0,20,0.617290140942288,0.03,
49,29.0,30,0.6111172395328651,0.03,
50,29.0,30,0.6050060671375365,0.03,
51,17.0,18,0.5989560064661611,0.03,
52,101.0,102,0.5929664464014994,0.03,
53,14.0,15,0.5870367819374844,0.03,
54,26.0,27,0.5811664141181095,0.03,
55,76.0,77,0.5753547499769285,0.03,
56,15.0,16,0.5696012024771592,0.03,
57,42.0,43,0.5639051904523876,0.03,
58,22.0,23,0.5582661385478638,0.03,
59,37.0,38,0.5526834771623851,0.03,
60,19.0,20,0.5471566423907612,0.03,26.7
61,17.0,18,0.5416850759668536,0.03,
62,92.0,93,0.536268225207185,0.03,
63,40.0,41,0.5309055429551132,0.03,
64,41.0,42,0.525596487525562,0.03,
65,11.0,12,0.5203405226503064,0.03,
66,21.0,22,0.5151371174238033,0.03,
67,30.0,31,0.5099857462495653,0.03,
68,16.0,17,0.5048858887870696,0.03,
69,9.0,10,0.4998370298991989,0.03,
70,98.0,99,0.49483865960020695,0.03,
71,61.0,62,0.4898902730042049,0.03,
72,39.0,40,0.48499137027416284,0.03,
73,28.0,29,0.4801414565714212,0.03,
74,33.0,34,0.475340042005707,0.03,
75,13.0,14,0.47058664158564995,0.03,
76,20.0,21,0.4658807751697934,0.03,
77,36.0,37,0.4612219674180955,0.03,
78,17.0,18,0.45660974774391455,0.03,
79,11.0,12,0.4520436502664754,0.03,
80,19.0,20,0.44752321376381066,0.03,34.3
81,44.0,45,0.44304798162617254,0.03,
82,26.0,27,0.4386175018099108,0.03,
83,19.0,20,0.4342313267918117,0.03,
84,25.0,26,0.4298890135238936,0.03,
85,15.0,16,0.42559012338865465,0.03,
86,32.0,33,0.4213342221547681,0.03,
87,55.0,56,0.41712087993322045,0.03,
88,26.0,27,0.41294967113388825,0.03,
89,75.0,76,0.40882017442254937,0.03,
90,21.0,22,0.4047319726783239,0.03,
91,54.0,55,0.40068465295154065,0.03,
92,21.0,22,0.39667780642202527,0.03,
93,14.0,15,0.392711028357805,0.03,
94,11.0,12,0.38878391807422696,0.03,
95,22.0,23,0.3848960788934847,0.03,
96,48.0,49,0.38104711810454983,0.03,
97,45.0,46,0.37723664692350434,0.03,
98,56.0,57,0.37346428045426927,0.03,
99,13.0,14,0.36972963764972655,0.03,
100,27.0,28,0.36603234127322926,0.03,36.1
101,14.0,15,0.36237201786049694,0.03,
102,21.0,22,0.358748297681892,0.03,
103,19.0,20,0.35516081470507305,0.03,
104,20.0,21,0.3516092065580223,0.03,
105,12.0,13,0.34809311449244207,0.03,
106,41.0,42,0.34461218334751764,0.03,
107,45.0,46,0.34116606151404244,0.03,
108,28.0,29,0.337754400898902,0.03,
109,22.0,23,0.334376856889913,0.03,
110,33.0,34,0.33103308832101386,0.03,
111,18.0,19,0.3277227574378037,0.03,
112,14.0,15,0.3244455298634257,0.03,
113,15.0,16,0.3212010745647914,0.03,
114,60.0,61,0.3179890638191435,0.03,
115,37.0,38,0.31480917318095203,0.03,
116,60.0,61,0.3116610814491425,0.03,
117,47.0,48,0.30854447063465107,0.03,
118,19.0,20,0.30545902592830454,0.03,
119,29.0,30,0.3024044356690215,0.03,
120,47.0,48,0.29938039131233124,0.03,22.5
121,10.0,11,0.2963865873992079,0.03,
122,95.0,96,0.29342272152521587,0.03,
123,61.0,62,0.2904884943099637,0.03,
124,33.0,34,0.28758360936686406,0.03,
125,55.0,56,0.2847077732731954,0.03,
126,11.0,12,0.28186069554046345,0.03,
127,9.0,10,0.2790420885850588,0.03,
128,18.0,19,0.2762516676992082,0.03,
129,37.0,38,0.27348915102221616,0.03,
130,68.0,69,0.270754259511994,0.03,
131,35.0,36,0.26804671691687404,0.03,
132,29.0,30,0.2653662497477053,0.03,
133,31.0,32,0.2627125872502282,0.03,
134,13.0,14,0.2600854613777259,0.03,
135,21.0,22,0.2574846067639487,0.03,
136,22.0,23,0.2549097606963092,0.03,
137,20.0,21,0.2523606630893461,0.03,
138,49.0,50,0.24983705645845267,0.03,
139,116.0,117,0.24733868589386815,0.03,
140,75.0,76,0.24486529903492946,0.03,29.3
141,33.0,34,0.24241664604458016,0.03,
142,24.0,25,0.23999247958413436,0.03,
143,67.0,68,0.23759255478829303,0.03,
