episode,reward,length,epsilon,lr,eval_reward
1,11.0,11,0.99,0.03,
2,30.0,30,0.9801,0.03,
3,22.0,22,0.9702989999999999,0.03,
4,21.0,21,0.96059601,0.03,
5,43.0,43,0.9509900498999999,0.03,
6,19.0,19,0.9414801494009999,0.03,
7,23.0,23,0.9320653479069899,0.03,
8,47.0,47,0.92274469442792,0.03,
9,19.0,19,0.9135172474836407,0.03,
10,29.0,29,0.9043820750088043,0.03,
11,39.0,39,0.8953382542587163,0.03,
12,42.0,42,0.8863848717161291,0.03,
13,40.0,40,0.8775210229989678,0.03,
14,18.0,18,0.8687458127689781,0.03,
15,25.0,25,0.8600583546412883,0.03,
16,22.0,22,0.8514577710948754,0.03,
17,20.0,20,0.8429431933839266,0.03,
18,13.0,13,0.8345137614500874,0.03,
19,40.0,40,0.8261686238355865,0.03,
20,16.0,16,0.8179069375972307,0.03,23.1
21,22.0,22,0.8097278682212583,0.03,
22,26.0,26,0.8016305895390458,0.03,
23,13.0,13,0.7936142836436553,0.03,
24,24.0,24,0.7856781408072188,0.03,
25,12.0,12,0.7778213593991465,0.03,
26,41.0,41,0.7700431458051551,0.03,
27,9.0,9,0.7623427143471035,0.03,
28,41.0,41,0.7547192872036325,0.03,
29,15.0,15,0.7471720943315961,0.03,
30,21.0,21,0.7397003733882802,0.03,
31,24.0,24,0.7323033696543974,0.03,
32,48.0,48,0.7249803359578534,0.03,
33,14.0,14,0.7177305325982748,0.03,
34,13.0,13,0.7105532272722921,0.03,
35,53.0,53,0.7034476949995692,0.03,
36,35.0,35,0.6964132180495735,0.03,
37,57.0,57,0.6894490858690777,0.03,
38,14.0,14,0.682554595010387,0.03,
39,22.0,22,0.6757290490602831,0.03,
40,22.0,22,0.6689717585696803,0.03,30.5
41,42.0,42,0.6622820409839835,0.03,
42,23.0,23,0.6556592205741436,0.03,
43,27.0,27,0.6491026283684022,0.03,
44,17.0,17,0.6426116020847181,0.03,
45,9.0,9,0.6361854860638709,0.03,
46,17.0,17,0.6298236312032323,0.03,
47,28.0,28,0.6235253948912,0.03,
48,31.0,31,0.617290140942288,0.03,
49,30.0,30,0.6111172395328651,0.03,
50,14.0,14,0.6050060671375365,0.03,
51,10.0,10,0.5989560064661611,0.03,
52,33.0,33,0.5929664464014994,0.03,
53,63.0,63,0.5870367819374844,0.03,
54,24.0,24,0.5811664141181095,0.03,
55,22.0,22,0.5753547499769285,0.03,
56,45.0,45,0.5696012024771592,0.03,
57,14.0,14,0.5639051904523876,0.03,
58,21.0,21,0.5582661385478638,0.03,
59,18.0,18,0.5526834771623851,0.03,
60,14.0,14,0.5471566423907612,0.03,28.5
61,49.0,49,0.5416850759668536,0.03,
62,14.0,14,0.536268225207185,0.03,
63,13.0,13,0.5309055429551132,0.03,
64,53.0,53,0.525596487525562,0.03,
65,18.0,18,0.5203405226503064,0.03,
66,13.0,13,0.5151371174238033,0.03,
67,34.0,34,0.5099857462495653,0.03,
68,51.0,51,0.5048858887870696,0.03,
69,25.0,25,0.4998370298991989,0.03,
70,37.0,37,0.49483865960020695,0.03,
71,24.0,24,0.4898902730042049,0.03,
72,15.0,15,0.48499137027416284,0.03,
73,61.0,61,0.4801414565714212,0.03,
74,18.0,18,0.475340042005707,0.03,
75,16.0,16,0.47058664158564995,0.03,
76,24.0,24,0.4658807751697934,0.03,
77,16.0,16,0.4612219674180955,0.03,
78,41.0,41,0.45660974774391455,0.03,
79,22.0,22,0.4520436502664754,0.03,
80,12.0,12,0.44752321376381066,0.03,27.0
81,14.0,14,0.44304798162617254,0.03,
82,29.0,29,0.4386175018099108,0.03,
83,35.0,35,0.4342313267918117,0.03,
84,31.0,31,0.4298890135238936,0.03,
85,13.0,13,0.42559012338865465,0.03,
86,12.0,12,0.4213342221547681,0.03,
87,53.0,53,0.41712087993322045,0.03,
88,32.0,32,0.41294967113388825,0.03,
89,38.0,38,0.40882017442254937,0.03,
90,50.0,50,0.4047319726783239,0.03,
91,53.0,53,0.40068465295154065,0.03,
92,51.0,51,0.39667780642202527,0.03,
93,15.0,15,0.392711028357805,0.03,
94,18.0,18,0.38878391807422696,0.03,
95,14.0,14,0.3848960788934847,0.03,
96,41.0,41,0.38104711810454983,0.03,
97,14.0,14,0.37723664692350434,0.03,
98,19.0,19,0.37346428045426927,0.03,
99,24.0,24,0.36972963764972655,0.03,
100,95.0,95,0.36603234127322926,0.03,32.7
101,22.0,22,0.36237201786049694,0.03,
102,27.0,27,0.358748297681892,0.03,
103,18.0,18,0.35516081470507305,0.03,
104,25.0,25,0.3516092065580223,0.03,
105,82.0,82,0.34809311449244207,0.03,
106,12.0,12,0.34461218334751764,0.03,
107,28.0,28,0.34116606151404244,0.03,
108,81.0,81,0.337754400898902,0.03,
109,12.0,12,0.334376856889913,0.03,
110,14.0,14,0.33103308832101386,0.03,
111,14.0,14,0.3277227574378037,0.03,
112,44.0,44,0.3244455298634257,0.03,
113,62.0,62,0.3212010745647914,0.03,
114,32.0,32,0.3179890638191435,0.03,
115,37.0,37,0.31480917318095203,0.03,
116,20.0,20,0.3116610814491425,0.03,
117,18.0,18,0.30854447063465107,0.03,
118,10.0,10,0.30545902592830454,0.03,
119,30.0,30,0.3024044356690215,0.03,
120,58.0,58,0.29938039131233124,0.03,35.5
121,49.0,49,0.2963865873992079,0.03,
122,22.0,22,0.29342272152521587,0.03,
123,97.0,97,0.2904884943099637,0.03,
124,14.0,14,0.28758360936686406,0.03,
125,24.0,24,0.2847077732731954,0.03,
126,51.0,51,0.28186069554046345,0.03,
127,38.0,38,0.2790420885850588,0.03,
128,41.0,41,0.2762516676992082,0.03,
129,43.0,43,0.27348915102221616,0.03,
130,15.0,15,0.270754259511994,0.03,
131,43.0,43,0.26804671691687404,0.03,
132,36.0,36,0.2653662497477053,0.03,
133,61.0,61,0.2627125872502282,0.03,
134,54.0,54,0.2600854613777259,0.03,
135,37.0,37,0.2574846067639487,0.03,
136,12.0,12,0.2549097606963092,0.03,
137,87.0,87,0.2523606630893461,0.03,
138,21.0,21,0.24983705645845267,0.03,
139,11.0,11,0.24733868589386815,0.03,
140,30.0,30,0.24486529903492946,0.03,37.5
141,24.0,24,0.24241664604458016,0.03,
142,70.0,70,0.23999247958413436,0.03,
143,36.0,36,0.23759255478829303,0.03,
144,46.0,46,0.2352166292404101,0.03,
145,30.0,30,0.232864462948006,0.03,
146,30.0,30,0.23053581831852593,0.03,
147,21.0,21,0.22823046013534068,0.03,
148,30.0,30,0.22594815553398728,0.03,
149,12.0,12,0.22368867397864742,0.03,
150,74.0,74,0.22145178723886094,0.03,
151,16.0,16,0.21923726936647234,0.03,
152,33.0,33,0.2170448966728076,0.03,
153,133.0,133,0.21487444770607952,0.03,
154,58.0,58,0.21272570322901874,0.03,
155,61.0,61,0.21059844619672854,0.03,
156,45.0,45,0.20849246173476127,0.03,
157,25.0,25,0.20640753711741366,0.03,
158,79.0,79,0.20434346174623952,0.03,
159,21.0,21,0.20230002712877712,0.03,
160,16.0,16,0.20027702685748935,0.03,41.6
161,18.0,18,0.19827425658891445,0.03,
162,45.0,45,0.1962915140230253,0.03,
163,55.0,55,0.19432859888279505,0.03,
164,30.0,30,0.1923853128939671,0.03,
165,28.0,28,0.19046145976502743,0.03,
166,17.0,17,0.18855684516737714,0.03,
167,40.0,40,0.18667127671570335,0.03,
168,92.0,92,0.18480456394854633,0.03,
169,44.0,44,0.18295651830906087,0.03,
170,28.0,28,0.18112695312597027,0.03,
171,45.0,45,0.17931568359471056,0.03,
172,28.0,28,0.17752252675876345,0.03,
173,17.0,17,0.17574730149117582,0.03,
174,111.0,111,0.17398982847626407,0.03,
175,54.0,54,0.17224993019150142,0.03,
176,58.0,58,0.1705274308895864,0.03,
177,19.0,19,0.16882215658069055,0.03,
178,58.0,58,0.16713393501488363,0.03,
179,55.0,55,0.16546259566473479,0.03,
180,43.0,43,0.16380796970808745,0.03,40.9
181,14.0,14,0.16216989001100657,0.03,
182,14.0,14,0.1605481911108965,0.03,
183,32.0,32,0.15894270919978754,0.03,
184,48.0,48,0.15735328210778965,0.03,
185,28.0,28,0.15577974928671176,0.03,
186,43.0,43,0.15422195179384465,0.03,
187,91.0,91,0.1526797322759062,0.03,
188,57.0,57,0.15115293495314713,0.03,
189,94.0,94,0.14964140560361566,0.03,
190,40.0,40,0.1481449915475795,0.03,
191,35.0,35,0.1466635416321037,0.03,
192,92.0,92,0.14519690621578268,0.03,
193,57.0,57,0.14374493715362485,0.03,
194,19.0,19,0.1423074877820886,0.03,
195,129.0,129,0.1408844129042677,0.03,
196,11.0,11,0.13947556877522502,0.03,
197,21.0,21,0.13808081308747278,0.03,
198,39.0,39,0.13670000495659804,0.03,
199,89.0,89,0.13533300490703207,0.03,
200,27.0,27,0.13397967485796175,0.03,38.4
201,21.0,21,0.13263987810938213,0.03,
202,102.0,102,0.1313134793282883,0.03,
203,39.0,39,0.13000034453500542,0.03,
204,37.0,37,0.12870034108965536,0.03,
205,60.0,60,0.12741333767875881,0.03,
206,52.0,52,0.12613920430197123,0.03,
207,117.0,117,0.12487781225895152,0.03,
208,74.0,74,0.123629034136362,0.03,
209,19.0,19,0.12239274379499838,0.03,
210,112.0,112,0.1211688163570484,0.03,
211,88.0,88,0.11995712819347792,0.03,
212,84.0,84,0.11875755691154315,0.03,
213,94.0,94,0.11756998134242772,0.03,
214,74.0,74,0.11639428152900344,0.03,
215,45.0,45,0.11523033871371341,0.03,
216,60.0,60,0.11407803532657627,0.03,
217,81.0,81,0.11293725497331052,0.03,
218,65.0,65,0.1118078824235774,0.03,
219,101.0,101,0.11068980359934164,0.03,
220,31.0,31,0.10958290556334822,0.03,50.7
221,72.0,72,0.10848707650771475,0.03,
222,41.0,41,0.1074022057426376,0.03,
223,74.0,74,0.10632818368521123,0.03,
224,27.0,27,0.10526490184835911,0.03,
225,132.0,132,0.10421225282987552,0.03,
226,73.0,73,0.10317013030157676,0.03,
227,24.0,24,0.10213842899856099,0.03,
228,28.0,28,0.10111704470857538,0.03,
229,30.0,30,0.10010587426148963,0.03,
230,29.0,29,0.09910481551887473,0.03,
231,65.0,65,0.09811376736368599,0.03,
232,77.0,77,0.09713262969004913,0.03,
233,21.0,21,0.09616130339314863,0.03,
234,34.0,34,0.09519969035921715,0.03,
235,40.0,40,0.09424769345562498,0.03,
236,129.0,129,0.09330521652106873,0.03,
237,33.0,33,0.09237216435585804,0.03,
238,92.0,92,0.09144844271229946,0.03,
239,47.0,47,0.09053395828517646,0.03,
240,21.0,21,0.08962861870232469,0.03,36.2
241,35.0,35,0.08873233251530144,0.03,
242,74.0,74,0.08784500919014843,0.03,
243,56.0,56,0.08696655909824694,0.03,
244,81.0,81,0.08609689350726446,0.03,
245,21.0,21,0.08523592457219181,0.03,
246,44.0,44,0.0843835653264699,0.03,
247,22.0,22,0.0835397296732052,0.03,
248,35.0,35,0.08270433237647315,0.03,
249,37.0,37,0.08187728905270841,0.03,
250,67.0,67,0.08105851616218133,0.03,
251,78.0,78,0.08024793100055952,0.03,
252,105.0,105,0.07944545169055392,0.03,
253,52.0,52,0.07865099717364837,0.03,
254,115.0,115,0.07786448720191189,0.03,
255,21.0,21,0.07708584232989277,0.03,
256,30.0,30,0.07631498390659384,0.03,
257,42.0,42,0.07555183406752791,0.03,
258,23.0,23,0.07479631572685264,0.03,
259,107.0,107,0.07404835256958411,0.03,
260,39.0,39,0.07330786904388827,0.03,52.1
261,59.0,59,0.07257479035344938,0.03,
262,54.0,54,0.07184904244991488,0.03,
263,115.0,115,0.07113055202541574,0.03,
264,104.0,104,0.07041924650516158,0.03,
265,52.0,52,0.06971505404010997,0.03,
266,76.0,76,0.06901790349970886,0.03,
267,43.0,43,0.06832772446471178,0.03,
268,82.0,82,0.06764444722006466,0.03,
269,79.0,79,0.066968002747864,0.03,
270,22.0,22,0.06629832272038537,0.03,
271,73.0,73,0.06563533949318151,0.03,
272,26.0,26,0.06497898609824969,0.03,
273,54.0,54,0.0643291962372672,0.03,
274,44.0,44,0.06368590427489453,0.03,
275,103.0,103,0.06304904523214558,0.03,
276,94.0,94,0.06241855477982412,0.03,
277,44.0,44,0.06179436923202588,0.03,
278,33.0,33,0.06117642553970562,0.03,
279,37.0,37,0.06056466128430856,0.03,
280,36.0,36,0.05995901467146548,0.03,48.9
281,18.0,18,0.05935942452475082,0.03,
282,37.0,37,0.058765830279503314,0.03,
283,95.0,95,0.05817817197670828,0.03,
284,112.0,112,0.057596390256941195,0.03,
285,36.0,36,0.05702042635437178,0.03,
286,35.0,35,0.05645022209082806,0.03,
287,72.0,72,0.05588571986991978,0.03,
288,18.0,18,0.055326862671220584,0.03,
289,38.0,38,0.05477359404450838,0.03,
290,99.0,99,0.054225858104063294,0.03,
291,41.0,41,0.05368359952302266,0.03,
292,46.0,46,0.053146763527792434,0.03,
293,63.0,63,0.052615295892514506,0.03,
294,119.0,119,0.052089142933589364,0.03,
295,71.0,71,0.05156825150425347,0.03,
296,45.0,45,0.051052568989210935,0.03,
297,39.0,39,0.05054204329931883,0.03,
298,24.0,24,0.05003662286632564,0.03,
299,115.0,115,0.04953625663766238,0.03,
300,33.0,33,0.04904089407128576,0.03,68.6
301,112.0,112,0.0485504851305729,0.03,
302,91.0,91,0.048064980279267165,0.03,
303,108.0,108,0.04758433047647449,0.03,
304,35.0,35,0.04710848717170975,0.03,
305,41.0,41,0.04663740229999265,0.03,
306,117.0,117,0.04617102827699272,0.03,
307,21.0,21,0.045709317994222794,0.03,
308,122.0,122,0.04525222481428057,0.03,
309,23.0,23,0.04479970256613776,0.03,
310,114.0,114,0.04435170554047638,0.03,
311,33.0,33,0.043908188485071616,0.03,
312,29.0,29,0.0434691066002209,0.03,
313,48.0,48,0.04303441553421869,0.03,
314,52.0,52,0.0426040713788765,0.03,
315,22.0,22,0.04217803066508773,0.03,
316,88.0,88,0.04175625035843686,0.03,
317,119.0,119,0.041338687854852486,0.03,
