episode,reward,length,epsilon,eval_reward
1,32.0,33,0.9938671626323065,
2,34.0,35,0.9877719369587915,
3,47.0,48,0.9817140923130516,
4,53.0,54,0.9756933994433228,
5,26.0,27,0.9697096305038049,
6,37.0,38,0.9637625590460388,
7,39.0,40,0.9578519600103373,
8,33.0,34,0.9519776097172674,
9,32.0,33,0.9461392858591858,
10,35.0,36,0.9403367674918257,42.5
11,31.0,32,0.9345698350259357,
12,33.0,34,0.9288382702189695,
13,65.0,66,0.9231418561668268,
14,30.0,31,0.9174803772956449,
15,41.0,42,0.9118536193536406,
16,30.0,31,0.9062613694030021,
17,45.0,46,0.9007034158118302,
18,39.0,40,0.8951795482461302,
19,36.0,37,0.8896895576618513,
20,30.0,31,0.8842332362969759,40.3
21,26.0,27,0.8788103776636572,
22,29.0,30,0.8734207765404046,
23,62.0,63,0.8680642289643177,
24,40.0,41,0.8627405322233672,
25,42.0,43,0.857449484848724,
26,52.0,53,0.8521908866071342,
27,29.0,30,0.8469645384933421,
28,59.0,60,0.8417702427225588,
29,29.0,30,0.8366078027229775,
30,42.0,43,0.831477023128334,38.7
31,36.0,37,0.8263777097705141,
32,41.0,42,0.8213096696722044,
33,49.0,50,0.8162727110395906,
34,32.0,33,0.8112666432550986,
35,36.0,37,0.8062912768701804,
36,43.0,44,0.8013464235981457,
37,64.0,65,0.7964318963070354,
38,31.0,32,0.7915475090125406,
39,31.0,32,0.7866930768709637,
40,29.0,30,0.7818684161722236,39.1
41,83.0,84,0.7770733443329032,
42,34.0,35,0.7723076798893398,
43,50.0,51,0.7675712424907577,
44,34.0,35,0.7628638528924434,
45,52.0,53,0.758185332948962,
46,39.0,40,0.7535355056074153,
47,30.0,31,0.7489141949007423,
48,46.0,47,0.7443212259410589,
49,50.0,51,0.7397564249130401,
50,53.0,54,0.735219619067342,42.5
51,97.0,98,0.7307106367140644,
52,30.0,31,0.7262293072162533,
53,31.0,32,0.7217754609834433,
54,30.0,31,0.7173489294652398,
55,104.0,105,0.7129495451449404,
56,29.0,30,0.7085771415331954,
57,35.0,36,0.7042315531617072,
58,36.0,37,0.6999126155769682,
59,31.0,32,0.6956201653340376,
60,37.0,38,0.6913540399903558,44.9
61,29.0,30,0.6871140780995971,
62,32.0,33,0.6829001192055596,
63,35.0,36,0.6787120038360933,
64,34.0,35,0.6745495734970651,
65,37.0,38,0.6704126706663606,
66,33.0,34,0.6663011387879226,
67,64.0,65,0.6622148222658273,
68,36.0,37,0.6581535664583948,
69,55.0,56,0.654117217672338,
70,28.0,29,0.6501056231569453,47.1
71,42.0,43,0.6461186310983007,
72,32.0,33,0.6421560906135381,
73,43.0,44,0.6382178517451313,
74,29.0,30,0.6343037654552197,
75,33.0,34,0.6304136836199672,
76,30.0,31,0.6265474590239574,
77,38.0,39,0.6227049453546218,
78,31.0,32,0.6188859971967035,
79,63.0,64,0.6150904700267532,
80,31.0,32,0.6113182202076609,36.5
81,52.0,53,0.6075691049832195,
82,43.0,44,0.6038429824727223,
83,46.0,47,0.6001397116655941,
84,27.0,28,0.5964591524160545,
85,40.0,41,0.5928011654378145,
86,28.0,29,0.5891656122988052,
87,37.0,38,0.585552355415939,
88,35.0,36,0.5819612580499032,
89,41.0,42,0.5783921842999847,
90,37.0,38,0.574844999098928,41.3
91,36.0,37,0.5713195682078223,
92,50.0,51,0.5678157582110228,
93,36.0,37,0.564333436511101,
94,43.0,44,0.5608724713238268,
95,32.0,33,0.5574327316731814,
96,39.0,40,0.5540140873864007,
97,79.0,80,0.5506164090890487,
98,26.0,27,0.5472395682001222,
99,33.0,34,0.543883436927184,
100,34.0,35,0.5405478882615273,38.9
101,37.0,38,0.5372327959733691,
102,54.0,55,0.5339380346070732,
103,33.0,34,0.5306634794764021,
104,29.0,30,0.527409006659799,
105,73.0,74,0.5241744929956976,
106,28.0,29,0.5209598160778618,
