episode,reward,length,epsilon,lr,eval_reward
1,13.0,14,1.0,0.03,
2,13.0,14,0.999,0.03,
3,11.0,12,0.998001,0.03,
4,11.0,12,0.997002999,0.03,
5,17.0,18,0.996005996001,0.03,
6,16.0,17,0.995009990004999,0.03,
7,35.0,36,0.994014980014994,0.03,
8,23.0,24,0.993020965034979,0.03,
9,30.0,31,0.9920279440699441,0.03,
10,16.0,17,0.9910359161258742,0.03,
11,19.0,20,0.9900448802097482,0.03,
12,32.0,33,0.9890548353295385,0.03,
13,66.0,67,0.988065780494209,0.03,
14,29.0,30,0.9870777147137147,0.03,
15,10.0,11,0.986090636999001,0.03,
16,11.0,12,0.9851045463620021,0.03,
17,21.0,22,0.98411944181564,0.03,
18,19.0,20,0.9831353223738244,0.03,
19,39.0,40,0.9821521870514506,0.03,
20,25.0,26,0.9811700348643991,0.03,24.3
21,15.0,16,0.9801888648295347,0.03,
22,52.0,53,0.9792086759647052,0.03,
23,40.0,41,0.9782294672887405,0.03,
24,21.0,22,0.9772512378214517,0.03,
25,13.0,14,0.9762739865836303,0.03,
26,32.0,33,0.9752977125970467,0.03,
27,22.0,23,0.9743224148844496,0.03,
28,50.0,51,0.9733480924695651,0.03,
29,13.0,14,0.9723747443770956,0.03,
30,19.0,20,0.9714023696327185,0.03,
31,18.0,19,0.9704309672630859,0.03,
32,60.0,61,0.9694605362958227,0.03,
33,22.0,23,0.9684910757595269,0.03,
34,14.0,15,0.9675225846837673,0.03,
35,12.0,13,0.9665550620990835,0.03,
36,11.0,12,0.9655885070369844,0.03,
37,13.0,14,0.9646229185299474,0.03,
38,34.0,35,0.9636582956114175,0.03,
39,33.0,34,0.9626946373158061,0.03,
40,13.0,14,0.9617319426784903,0.03,23.3
41,9.0,10,0.9607702107358118,0.03,
42,20.0,21,0.959809440525076,0.03,
43,44.0,45,0.9588496310845509,0.03,
44,11.0,12,0.9578907814534664,0.03,
45,14.0,15,0.9569328906720129,0.03,
46,12.0,13,0.9559759577813409,0.03,
47,23.0,24,0.9550199818235596,0.03,
48,26.0,27,0.9540649618417361,0.03,
