episode,reward,length,epsilon,lr,eval_reward
1,9.0,10,0.99,0.001,
2,16.0,17,0.9801,0.001,
3,14.0,15,0.9702989999999999,0.001,
4,17.0,18,0.96059601,0.001,
5,38.0,39,0.9509900498999999,0.001,
6,14.0,15,0.9414801494009999,0.001,
7,22.0,23,0.9320653479069899,0.001,
8,19.0,20,0.92274469442792,0.001,
9,19.0,20,0.9135172474836407,0.001,
10,38.0,39,0.9043820750088043,0.001,
11,27.0,28,0.8953382542587163,0.001,
12,11.0,12,0.8863848717161291,0.001,
13,13.0,14,0.8775210229989678,0.001,
14,15.0,16,0.8687458127689781,0.001,
15,12.0,13,0.8600583546412883,0.001,
16,28.0,29,0.8514577710948754,0.001,
17,43.0,44,0.8429431933839266,0.001,
18,22.0,23,0.8345137614500874,0.001,
19,15.0,16,0.8261686238355865,0.001,
20,22.0,23,0.8179069375972307,0.001,28.6
21,43.0,44,0.8097278682212583,0.001,
22,12.0,13,0.8016305895390458,0.001,
23,21.0,22,0.7936142836436553,0.001,
24,25.0,26,0.7856781408072188,0.001,
25,17.0,18,0.7778213593991465,0.001,
26,22.0,23,0.7700431458051551,0.001,
27,27.0,28,0.7623427143471035,0.001,
28,21.0,22,0.7547192872036325,0.001,
29,12.0,13,0.7471720943315961,0.001,
30,9.0,10,0.7397003733882802,0.001,
31,27.0,28,0.7323033696543974,0.001,
32,11.0,12,0.7249803359578534,0.001,
33,31.0,32,0.7177305325982748,0.001,
34,26.0,27,0.7105532272722921,0.001,
35,14.0,15,0.7034476949995692,0.001,
36,34.0,35,0.6964132180495735,0.001,
37,44.0,45,0.6894490858690777,0.001,
38,19.0,20,0.682554595010387,0.001,
39,14.0,15,0.6757290490602831,0.001,
40,24.0,25,0.6689717585696803,0.001,35.0
41,29.0,30,0.6622820409839835,0.001,
42,31.0,32,0.6556592205741436,0.001,
43,25.0,26,0.6491026283684022,0.001,
44,15.0,16,0.6426116020847181,0.001,
45,10.0,11,0.6361854860638709,0.001,
46,21.0,22,0.6298236312032323,0.001,
47,42.0,43,0.6235253948912,0.001,
48,11.0,12,0.617290140942288,0.001,
49,38.0,39,0.6111172395328651,0.001,
50,15.0,16,0.6050060671375365,0.001,
51,39.0,40,0.5989560064661611,0.001,
52,18.0,19,0.5929664464014994,0.001,
53,58.0,59,0.5870367819374844,0.001,
54,14.0,15,0.5811664141181095,0.001,
55,53.0,54,0.5753547499769285,0.001,
56,11.0,12,0.5696012024771592,0.001,
57,15.0,16,0.5639051904523876,0.001,
58,15.0,16,0.5582661385478638,0.001,
59,14.0,15,0.5526834771623851,0.001,
60,65.0,66,0.5471566423907612,0.001,26.5
61,14.0,15,0.5416850759668536,0.001,
62,18.0,19,0.536268225207185,0.001,
63,18.0,19,0.5309055429551132,0.001,
64,30.0,31,0.525596487525562,0.001,
65,12.0,13,0.5203405226503064,0.001,
66,38.0,39,0.5151371174238033,0.001,
67,16.0,17,0.5099857462495653,0.001,
68,24.0,25,0.5048858887870696,0.001,
69,12.0,13,0.4998370298991989,0.001,
70,27.0,28,0.49483865960020695,0.001,
71,21.0,22,0.4898902730042049,0.001,
72,37.0,38,0.48499137027416284,0.001,
73,16.0,17,0.4801414565714212,0.001,
74,35.0,36,0.475340042005707,0.001,
75,22.0,23,0.47058664158564995,0.001,
76,14.0,15,0.4658807751697934,0.001,
77,37.0,38,0.4612219674180955,0.001,
78,38.0,39,0.45660974774391455,0.001,
79,18.0,19,0.4520436502664754,0.001,
80,12.0,13,0.44752321376381066,0.001,21.5
81,60.0,61,0.44304798162617254,0.001,
82,17.0,18,0.4386175018099108,0.001,
83,18.0,19,0.4342313267918117,0.001,
84,62.0,63,0.4298890135238936,0.001,
85,34.0,35,0.42559012338865465,0.001,
86,78.0,79,0.4213342221547681,0.001,
87,26.0,27,0.41712087993322045,0.001,
88,19.0,20,0.41294967113388825,0.001,
89,10.0,11,0.40882017442254937,0.001,
90,22.0,23,0.4047319726783239,0.001,
91,22.0,23,0.40068465295154065,0.001,
92,22.0,23,0.39667780642202527,0.001,
93,14.0,15,0.392711028357805,0.001,
94,31.0,32,0.38878391807422696,0.001,
95,24.0,25,0.3848960788934847,0.001,
96,63.0,64,0.38104711810454983,0.001,
97,107.0,108,0.37723664692350434,0.001,
98,22.0,23,0.37346428045426927,0.001,
99,19.0,20,0.36972963764972655,0.001,
100,39.0,40,0.36603234127322926,0.001,31.2
101,81.0,82,0.36237201786049694,0.001,
102,8.0,9,0.358748297681892,0.001,
103,59.0,60,0.35516081470507305,0.001,
104,21.0,22,0.3516092065580223,0.001,
105,29.0,30,0.34809311449244207,0.001,
106,18.0,19,0.34461218334751764,0.001,
107,30.0,31,0.34116606151404244,0.001,
108,13.0,14,0.337754400898902,0.001,
109,20.0,21,0.334376856889913,0.001,
110,15.0,16,0.33103308832101386,0.001,
111,22.0,23,0.3277227574378037,0.001,
112,13.0,14,0.3244455298634257,0.001,
113,70.0,71,0.3212010745647914,0.001,
114,10.0,11,0.3179890638191435,0.001,
115,24.0,25,0.31480917318095203,0.001,
116,24.0,25,0.3116610814491425,0.001,
117,62.0,63,0.30854447063465107,0.001,
118,57.0,58,0.30545902592830454,0.001,
119,23.0,24,0.3024044356690215,0.001,
120,61.0,62,0.29938039131233124,0.001,34.1
121,18.0,19,0.2963865873992079,0.001,
122,33.0,34,0.29342272152521587,0.001,
123,23.0,24,0.2904884943099637,0.001,
124,16.0,17,0.28758360936686406,0.001,
125,14.0,15,0.2847077732731954,0.001,
126,12.0,13,0.28186069554046345,0.001,
127,62.0,63,0.2790420885850588,0.001,
128,27.0,28,0.2762516676992082,0.001,
129,11.0,12,0.27348915102221616,0.001,
130,24.0,25,0.270754259511994,0.001,
131,27.0,28,0.26804671691687404,0.001,
132,38.0,39,0.2653662497477053,0.001,
133,65.0,66,0.2627125872502282,0.001,
134,18.0,19,0.2600854613777259,0.001,
135,12.0,13,0.2574846067639487,0.001,
