episode,reward,length,epsilon,lr,eval_reward
1,11.0,12,0.999,0.1,
2,18.0,19,0.998001,0.1,
3,14.0,15,0.997002999,0.1,
4,26.0,27,0.996005996001,0.1,
5,16.0,17,0.995009990004999,0.1,
6,31.0,32,0.994014980014994,0.1,
7,11.0,12,0.993020965034979,0.1,
8,16.0,17,0.9920279440699441,0.1,
9,18.0,19,0.9910359161258742,0.1,
10,17.0,18,0.9900448802097482,0.1,
11,26.0,27,0.9890548353295385,0.1,
12,13.0,14,0.988065780494209,0.1,
13,22.0,23,0.9870777147137147,0.1,
14,21.0,22,0.986090636999001,0.1,
15,15.0,16,0.9851045463620021,0.1,
16,13.0,14,0.98411944181564,0.1,
17,21.0,22,0.9831353223738244,0.1,
18,9.0,10,0.9821521870514506,0.1,
19,10.0,11,0.9811700348643991,0.1,
20,14.0,15,0.9801888648295347,0.1,23.7
21,46.0,47,0.9792086759647052,0.1,
22,23.0,24,0.9782294672887405,0.1,
23,16.0,17,0.9772512378214517,0.1,
24,15.0,16,0.9762739865836303,0.1,
25,18.0,19,0.9752977125970467,0.1,
26,10.0,11,0.9743224148844496,0.1,
27,35.0,36,0.9733480924695651,0.1,
28,17.0,18,0.9723747443770956,0.1,
29,9.0,10,0.9714023696327185,0.1,
30,11.0,12,0.9704309672630859,0.1,
31,13.0,14,0.9694605362958227,0.1,
32,36.0,37,0.9684910757595269,0.1,
33,15.0,16,0.9675225846837673,0.1,
34,16.0,17,0.9665550620990835,0.1,
35,12.0,13,0.9655885070369844,0.1,
36,24.0,25,0.9646229185299474,0.1,
37,13.0,14,0.9636582956114175,0.1,
38,12.0,13,0.9626946373158061,0.1,
39,14.0,15,0.9617319426784903,0.1,
40,15.0,16,0.9607702107358118,0.1,16.3
41,40.0,41,0.959809440525076,0.1,
42,15.0,16,0.9588496310845509,0.1,
43,33.0,34,0.9578907814534664,0.1,
44,14.0,15,0.9569328906720129,0.1,
45,62.0,63,0.9559759577813409,0.1,
46,21.0,22,0.9550199818235596,0.1,
47,12.0,13,0.9540649618417361,0.1,
48,20.0,21,0.9531108968798944,0.1,
49,55.0,56,0.9521577859830145,0.1,
50,13.0,14,0.9512056281970315,0.1,
51,25.0,26,0.9502544225688344,0.1,
52,17.0,18,0.9493041681462656,0.1,
53,33.0,34,0.9483548639781193,0.1,
54,22.0,23,0.9474065091141411,0.1,
55,19.0,20,0.946459102605027,0.1,
56,69.0,70,0.9455126435024219,0.1,
57,38.0,39,0.9445671308589195,0.1,
58,23.0,24,0.9436225637280606,0.1,
59,32.0,33,0.9426789411643326,0.1,
60,46.0,47,0.9417362622231683,0.1,21.2
61,24.0,25,0.9407945259609451,0.1,
62,38.0,39,0.9398537314349842,0.1,
63,24.0,25,0.9389138777035492,0.1,
64,32.0,33,0.9379749638258457,0.1,
65,22.0,23,0.9370369888620198,0.1,
66,54.0,55,0.9360999518731578,0.1,
67,22.0,23,0.9351638519212846,0.1,
68,17.0,18,0.9342286880693633,0.1,
69,16.0,17,0.933294459381294,0.1,
70,15.0,16,0.9323611649219127,0.1,
71,13.0,14,0.9314288037569908,0.1,
72,32.0,33,0.9304973749532338,0.1,
73,25.0,26,0.9295668775782806,0.1,
74,31.0,32,0.9286373107007023,0.1,
75,15.0,16,0.9277086733900016,0.1,
76,32.0,33,0.9267809647166116,0.1,
77,39.0,40,0.925854183751895,0.1,
78,14.0,15,0.9249283295681431,0.1,
79,13.0,14,0.9240034012385749,0.1,
80,16.0,17,0.9230793978373364,0.1,25.0
81,53.0,54,0.9221563184394991,0.1,
82,8.0,9,0.9212341621210596,0.1,
83,9.0,10,0.9203129279589385,0.1,
